seed,coverage,episode_duration,noise,method,tracking,feasible,rho,steering_rms,peak_rate,worst_family,beta_prediction,yaw_prediction,parameter_relative_error
35,restricted,2,clean,Global,0.012316639361450868,1.0,0.9668750158631266,0.8108781236105086,1.1348835220611604,0.013945197947882427,0.13060536767045255,0.3883133879911759,0.0829950527604279
35,restricted,2,clean,Local,0.006675184554157337,1.0,0.9691894984554992,0.810845566140541,1.135792056743603,0.006831591683579967,0.018687934395292004,0.04611852987569293,0.0021125018739537134
35,restricted,2,noisy,Family,0.007434408793354037,1.0,0.9686336866222256,0.8108509103689204,1.1356076390550591,0.0076397571871193734,0.041268540092289495,0.13341552206738852,0.02759752900544981
35,restricted,2,noisy,Global,0.01232337872339467,1.0,0.9668704859320206,0.8108790381380481,1.1348842824623693,0.013969221061716598,0.130639539197415,0.3884854334188696,0.08312378083819852
35,restricted,2,noisy,Local,0.006691548461898462,1.0,0.969147358573812,0.8108479811365837,1.1358256213671107,0.006849648921800297,0.019159048643315694,0.044019661549652256,0.008234912105880104
35,restricted,8,clean,Family,0.007419913546510741,1.0,0.96862737861778,0.8108486533259367,1.1356016276883152,0.007648836990893303,0.04093955041602416,0.13372500793676378,0.027430991652811137
35,restricted,8,clean,Global,0.012393120746943197,1.0,0.9668271875873572,0.810887733951701,1.134892908901528,0.014181873143538233,0.13113044033266993,0.38970247232185823,0.0840326787634115
35,restricted,8,clean,Local,0.006670217618120874,1.0,0.969192906395351,0.810844821866855,1.135790546805722,0.006828288267754417,0.018297622206016807,0.04620127839852025,0.0025210684498212332
35,restricted,8,noisy,Family,0.007416961833281119,1.0,0.968625557846231,0.810848018250007,1.1355979875732205,0.007651813005526836,0.04088340536063896,0.13346714895618503,0.027531569597891513
35,restricted,8,noisy,Global,0.0123892409321952,1.0,0.9668296321048004,0.8108873602368324,1.1348924764749038,0.014177017939454476,0.13105989313213906,0.38980817093337544,0.08396328838738124
35,restricted,8,noisy,Local,0.006673765204794201,1.0,0.969172578591156,0.8108452078419867,1.1357835610409854,0.0068278145616589465,0.01832659168146941,0.0446419247005724,0.004062891219527444
36,broad,2,clean,Family,0.007403398568551828,1.0,0.968191417644219,0.8137888748527518,1.1365728381844344,0.0076431317046632636,0.03247008215490154,0.13372685951992785,0.02222406805383411
36,broad,2,clean,Global,0.010746500234059079,1.0,0.9666908623414436,0.8138180632566208,1.135992768831387,0.012895550281274006,0.10964560797087232,0.29638865016404403,0.07361832147341273
36,broad,2,clean,Local,0.006674903911216171,1.0,0.9685158096599116,0.8137881417870969,1.1368869187184274,0.006774619841571703,0.018008404200256276,0.0467597169296482,0.0026418031010137866
36,broad,2,noisy,Family,0.0074073546985711025,1.0,0.968189164786279,0.81378975670653,1.1365789822802577,0.007667968639625366,0.03259058233866942,0.13369934957167448,0.022119039252373508
36,broad,2,noisy,Global,0.01075235962629967,1.0,0.9666881101854422,0.8138186246240965,1.1359938731210852,0.012902113819601707,0.10972624957902517,0.2962610990171814,0.07347201750250772
36,broad,2,noisy,Local,0.006683377884682344,1.0,0.9685226940235786,0.8137891611424342,1.136865608904498,0.00678236950012254,0.018777471047816255,0.048169826947456564,0.008620127240321913
36,broad,8,clean,Family,0.007402304361106557,1.0,0.9681899507503796,0.8137888671060315,1.136572486784429,0.007641155332222677,0.03240652752118748,0.13338288028514173,0.022305186747771336
36,broad,8,clean,Global,0.010812932672089047,1.0,0.9666470032360815,0.8138271555341097,1.136002158771125,0.013113661219818062,0.11010645348339544,0.2976524723539534,0.0745464084639577
36,broad,8,clean,Local,0.006666603633033134,1.0,0.9685221534905863,0.8137868508420377,1.136885754189659,0.006763170508154543,0.017392038936661167,0.04709440236968538,0.0032523600375883237
36,broad,8,noisy,Family,0.007407120389900485,1.0,0.9681870009965212,0.8137895642587416,1.1365747450342305,0.00764627125995439,0.032533177528297125,0.13342161583225753,0.022304750511944377
36,broad,8,noisy,Global,0.010820092450720083,1.0,0.9666436835670628,0.8138279540551225,1.1360036188548457,0.01312848414932407,0.11017661847757405,0.2976355888250818,0.07434903253156644
36,broad,8,noisy,Local,0.006671720395342389,1.0,0.9685299619365192,0.8137875229945376,1.1368872672564112,0.006768687281661217,0.017809296124977073,0.047345173279411394,0.00407979268592343
36,restricted,2,clean,Family,0.007527684841998065,1.0,0.9681121258577088,0.8138109377038987,1.1366199879187864,0.007832895445259664,0.03531545227878389,0.12798008545069045,0.022309356646305817
36,restricted,2,clean,Global,0.010878763003416048,1.0,0.9666181388904732,0.8138349924477831,1.1360164151223708,0.013284717004109712,0.11054787738323589,0.2984861875075962,0.07279245855314312
36,restricted,2,clean,Local,0.006680702744409855,1.0,0.9685078796018952,0.8137890041708408,1.1368887426498109,0.006781862867975857,0.018480859834508763,0.04670087406702083,0.0021195426163452234
36,restricted,2,noisy,Family,0.007537667387172004,1.0,0.9681087290977168,0.8138124319217527,1.136627868031963,0.007874848301850586,0.035622724547077385,0.1277913983181338,0.022490125883750878
36,restricted,2,noisy,Global,0.010885965507881026,1.0,0.9666145066895884,0.8138358329107434,1.1360177311834188,0.01330218230669333,0.11061238821371926,0.2985301150142906,0.07271964965738688
36,restricted,2,noisy,Local,0.006689726704919522,1.0,0.968526875164946,0.8137891178154091,1.1368383182561954,0.006793809346812276,0.018961327831209913,0.04787927070207457,0.00941133480838063
36,restricted,8,clean,Family,0.007531460360199998,1.0,0.9681019234389656,0.8138115901065687,1.1366197733412335,0.007832234051379127,0.03528482258835531,0.12734936646152573,0.02232887197548341
