seed,gamma,low,high,time_scale,plant,severity,method,tracking,steering_rms,peak_rate,feasible,worst_family
26,0,18,22,2,vy,near_linear,M4,0.00377459357127224,0.3841166878581944,0.4853143353072527,1.0,0.0038515078831591267
26,0,18,22,2,vy,strong,M1,0.013002594876749247,1.1705609203211222,1.4856216861960594,1.0,0.013157252632915213
26,0,18,22,2,vy,strong,M2,0.013020163771626077,1.1705615403685672,1.48555008650928,1.0,0.013383509159857447
26,0,18,22,2,vy,strong,M3,0.01271907795386818,1.1705159875499396,1.4869868215484665,1.0,0.012791123677583983
26,0,18,22,2,vy,strong,M4,0.012734803104385893,1.1705166782904755,1.4869074058581555,1.0,0.012985147850383573
26,1,10,30,1,beta_noacc,moderate,M1,0.0399036589634676,0.8138438242290966,2.291299905425648,1.0,0.047620316381677484
26,1,10,30,1,beta_noacc,moderate,M2,0.036248222572370765,0.813845623514638,2.298183853314632,1.0,0.037248226141643796
26,1,10,30,1,beta_noacc,moderate,M3,0.03225300492824267,0.8135115835648908,2.3021281656910166,1.0,0.037521915772103315
26,1,10,30,1,beta_noacc,moderate,M4,0.027346057240215035,0.8135435160856289,2.3089388065609726,1.0,0.02907223357683288
26,1,10,30,1,beta_noacc,near_linear,M1,0.01936787876972609,0.40430735597579104,1.1424082807807994,1.0,0.023026822815202533
26,1,10,30,1,beta_noacc,near_linear,M2,0.017634774948194158,0.4043079778713172,1.145821611912272,1.0,0.01806053224999173
26,1,10,30,1,beta_noacc,near_linear,M3,0.015483693729277067,0.4041595470291242,1.1477718145041804,1.0,0.01797252410252799
26,1,10,30,1,beta_noacc,near_linear,M4,0.01309755795909369,0.40417371149347686,1.1512429306008656,1.0,0.01394791575782717
26,1,10,30,1,beta_noacc,strong,M1,0.06404740684588019,1.2344551899038114,3.4542057245345235,1.0,0.0769233869193741
26,1,10,30,1,beta_noacc,strong,M2,0.05813916254698822,1.2344690886025913,3.4645077507576283,1.0,0.060088397957117186
26,1,10,30,1,beta_noacc,strong,M3,0.05277179812506974,1.2338545176738027,3.470581045575442,1.0,0.061778771455564915
26,1,10,30,1,beta_noacc,strong,M4,0.04519750574382055,1.2339221891944887,3.48072053735854,1.0,0.047911065791112685
26,1,10,30,1,legacy,moderate,M1,0.039906045911130505,0.8138385454065549,2.291368641985452,1.0,0.04762520712373514
26,1,10,30,1,legacy,moderate,M2,0.03624876680767288,0.8138403251479229,2.2982378010537303,1.0,0.037248797472902134
26,1,10,30,1,legacy,moderate,M3,0.03225082373686037,0.813505507165642,2.3021800984214225,1.0,0.03752499417698912
26,1,10,30,1,legacy,moderate,M4,0.027342110471793798,0.8135374364635889,2.3089786663452805,1.0,0.029068520138690473
26,1,10,30,1,legacy,near_linear,M1,0.01936882746816529,0.4043050542900101,1.1424463922755437,1.0,0.023028840121458356
26,1,10,30,1,legacy,near_linear,M2,0.017634825345253752,0.4043056631897115,1.1458526341844817,1.0,0.01806054560379278
26,1,10,30,1,legacy,near_linear,M3,0.0154822300931056,0.4041568239073659,1.1478017029801686,1.0,0.01797350040847031
26,1,10,30,1,legacy,near_linear,M4,0.013095229949039304,0.40417098277808944,1.151261886351976,1.0,0.01394568132235585
26,1,10,30,1,legacy,strong,M1,0.06405349771236377,1.2344449164468079,3.4543047583065785,1.0,0.07693456403476953
26,1,10,30,1,legacy,strong,M2,0.058142513916400865,1.2344588059327188,3.46458285831673,1.0,0.060092073292488224
26,1,10,30,1,legacy,strong,M3,0.052771953304834036,1.233843189529128,3.4706540049328085,1.0,0.061788078299888936
26,1,10,30,1,legacy,strong,M4,0.045195147063888094,1.2339108798300713,3.480758996540032,1.0,0.047909080033896274
26,1,10,30,1,vy,moderate,M1,0.03993379434515848,0.8137721376637423,2.291949365655488,1.0,0.04767078147391735
26,1,10,30,1,vy,moderate,M2,0.03626044079246523,0.8137732650554699,2.2988420352744807,1.0,0.03726674555563025
26,1,10,30,1,vy,moderate,M3,0.03229745494769486,0.813446023054702,2.302776057387855,1.0,0.03759438415928328
26,1,10,30,1,vy,moderate,M4,0.027355354061656095,0.8134772738661123,2.309593431812831,1.0,0.029081239885504158
26,1,10,30,1,vy,near_linear,M1,0.019375360779189207,0.4042722502435155,1.142741387792812,1.0,0.02303842098573955
26,1,10,30,1,vy,near_linear,M2,0.01763589974527438,0.40427252833066946,1.1461605989046604,1.0,0.018062557418238534
26,1,10,30,1,vy,near_linear,M3,0.015495589965407001,0.40412701243071003,1.1481047330150933,1.0,0.01799149682892154
26,1,10,30,1,vy,near_linear,M4,0.01309470684060805,0.404140807105697,1.1515757934775954,1.0,0.013943166559442211
26,1,10,30,1,vy,strong,M1,0.06418337255271468,1.234321380978468,3.455159283344561,1.0,0.07714636005087949
26,1,10,30,1,vy,strong,M2,0.05823393364626991,1.234334707174957,3.4654634562188806,1.0,0.06021524458250525
26,1,10,30,1,vy,strong,M3,0.0529455933718339,1.2337332614858991,3.4715277393488737,1.0,0.06205966205284816
26,1,10,30,1,vy,strong,M4,0.045307099018655594,1.2338004820268669,3.48166627988643,1.0,0.04803899394241015
26,1,10,30,2,beta_noacc,moderate,M1,0.016359167730309283,0.816980290810783,1.142502795377928,1.0,0.019457329402385495
26,1,10,30,2,beta_noacc,moderate,M2,0.013744518762187956,0.8169660142731193,1.1434025522706213,1.0,0.014017541083602248
26,1,10,30,2,beta_noacc,moderate,M3,0.011539826890590368,0.8168557625894581,1.143359160847217,1.0,0.012529540070156765
26,1,10,30,2,beta_noacc,moderate,M4,0.007687330386536838,0.8168521859238038,1.1441423508970614,1.0,0.008041915733410197
26,1,10,30,2,beta_noacc,near_linear,M1,0.008027138471821885,0.40515913058403036,0.5689521870709996,1.0,0.00952421163104497
26,1,10,30,2,beta_noacc,near_linear,M2,0.006818499946711377,0.40515302117555557,0.5694298181172031,1.0,0.0069784461633747965
26,1,10,30,2,beta_noacc,near_linear,M3,0.005560100577656587,0.40510576043636326,0.5693995337257283,1.0,0.006063819925660966
26,1,10,30,2,beta_noacc,near_linear,M4,0.0036946325204638415,0.405104169461187,0.5698211423713674,1.0,0.0038868084480044463
26,1,10,30,2,beta_noacc,strong,M1,0.025701686925792572,1.2446309477948851,1.7543706488122857,1.0,0.030725744953281953
26,1,10,30,2,beta_noacc,strong,M2,0.021178749136457977,1.2446063857346785,1.75508063996582,1.0,0.021426393351428964
26,1,10,30,2,beta_noacc,strong,M3,0.018783984051025587,1.244376457945525,1.7609350362922915,1.0,0.02062926464464128
26,1,10,30,2,beta_noacc,strong,M4,0.012680437026412179,1.2443742728507938,1.7628450576982817,1.0,0.013154205946450337
26,1,10,30,2,legacy,moderate,M1,0.016360493418682395,0.8169788315682323,1.1425192536857018,1.0,0.019459553526502034
26,1,10,30,2,legacy,moderate,M2,0.013745059736080097,0.8169645512294645,1.1434172169188153,1.0,0.014018009093904497
26,1,10,30,2,legacy,moderate,M3,0.011539826328811294,0.8168540873252382,1.1433735219961487,1.0,0.01252684826261191
26,1,10,30,2,legacy,moderate,M4,0.00768641323211092,0.8168505160691636,1.1441552763262763,1.0,0.008041042899296606
26,1,10,30,2,legacy,near_linear,M1,0.008027775172540786,0.4051584510176722,0.5689620652341512,1.0,0.009525254623786441
26,1,10,30,2,legacy,near_linear,M2,0.006818764212526825,0.40515233913123866,0.5694382412101427,1.0,0.006978679702560143
26,1,10,30,2,legacy,near_linear,M3,0.005560049934409722,0.4051049649995174,0.5694077936993093,1.0,0.00606454155197446
26,1,10,30,2,legacy,near_linear,M4,0.003694167799959981,0.40510337579554984,0.569828705365153,1.0,0.00388636415067674
26,1,10,30,2,legacy,strong,M1,0.02570401379339925,1.2446283692567794,1.7544908376382842,1.0,0.030729797374334573
26,1,10,30,2,legacy,strong,M2,0.021179776807999182,1.2446038095191818,1.7552056272367007,1.0,0.02142724596778792
26,1,10,30,2,legacy,strong,M3,0.018784566295088276,1.2443736109386283,1.7610588173752604,1.0,0.02062543902665988
26,1,10,30,2,legacy,strong,M4,0.01267938400226831,1.244371444837024,1.7629735510645088,1.0,0.013153233314262335
26,1,10,30,2,vy,moderate,M1,0.016367130365377236,0.8169662786961571,1.1426089183438932,1.0,0.019471048364212065
26,1,10,30,2,vy,moderate,M2,0.013744787577762752,0.8169520694318374,1.143509076037365,1.0,0.014016999772017057
26,1,10,30,2,vy,moderate,M3,0.01155491437870899,0.8168443978768565,1.1434645949342988,1.0,0.01255193215701803
26,1,10,30,2,vy,moderate,M4,0.007693521879062689,0.8168408305820296,1.1442480171909544,1.0,0.008048056424225531
26,1,10,30,2,vy,near_linear,M1,0.008029847091813041,0.4051470962261506,0.5690114977491675,1.0,0.009528842107682102
26,1,10,30,2,vy,near_linear,M2,0.006818472277538707,0.4051410276080233,0.5694891437731994,1.0,0.006978214248227554
26,1,10,30,2,vy,near_linear,M3,0.005565283867318339,0.4050947919986145,0.5694582198307002,1.0,0.0060683506734802465
26,1,10,30,2,vy,near_linear,M4,0.0036963139322994595,0.40509321001584536,0.5698800605115991,1.0,0.0038882902663098903
26,1,10,30,2,vy,strong,M1,0.025730688900337473,1.2446481880257076,1.76603001224483,1.0,0.03077546785941904
26,1,10,30,2,vy,strong,M2,0.021186683778230228,1.2446238012965962,1.7667888247463817,1.0,0.021429669804307164
26,1,10,30,2,vy,strong,M3,0.018831520027807018,1.2443994346960459,1.77268699789035,1.0,0.020681275807736023
26,1,10,30,2,vy,strong,M4,0.01270626726159994,1.2443974063630494,1.7746520992118426,1.0,0.01318257933123423
26,1,18,22,1,beta_noacc,moderate,M1,0.03315072676956171,0.8146150702408944,2.2144402293172085,1.0,0.038167601532872505
26,1,18,22,1,beta_noacc,moderate,M2,0.029363373725958715,0.8147080637824246,2.229601048897302,1.0,0.031560382210942386
26,1,18,22,1,beta_noacc,moderate,M3,0.032873609653488185,0.8145047770196151,2.217109002508518,1.0,0.03713761813169225
26,1,18,22,1,beta_noacc,moderate,M4,0.029034722084544617,0.8146038137002912,2.2330099867410764,1.0,0.031087238113727274
26,1,18,22,1,beta_noacc,near_linear,M1,0.01599486382742175,0.4051561352799984,1.1007471022255515,1.0,0.018365998069815724
26,1,18,22,1,beta_noacc,near_linear,M2,0.014133569262836716,0.4052006505060918,1.1079370987854031,1.0,0.015193814344910803
26,1,18,22,1,beta_noacc,near_linear,M3,0.015854950568343136,0.40510304157855664,1.1020508938914646,1.0,0.017852166530803508
26,1,18,22,1,beta_noacc,near_linear,M4,0.013965255453286625,0.40515045548966666,1.1096111231404977,1.0,0.014958204703733054
26,1,18,22,1,beta_noacc,strong,M1,0.05336232960890475,1.2333315543616667,3.347955716346542,1.0,0.06179708226241446
26,1,18,22,1,beta_noacc,strong,M2,0.047553348218469,1.2334864211808605,3.371990660056051,1.0,0.05108921546908086
26,1,18,22,1,beta_noacc,strong,M3,0.05294431213512049,1.2331546545417766,3.351965717474224,1.0,0.06024127497933842
26,1,18,22,1,beta_noacc,strong,M4,0.04706884066655983,1.233319261222311,3.37721713317868,1.0,0.050363800015790335
26,1,18,22,1,legacy,moderate,M1,0.03315084155797072,0.8146150494597565,2.2143295912142693,1.0,0.038168455009415445
26,1,18,22,1,legacy,moderate,M2,0.02936327597920219,0.8147080378358773,2.2294923111604388,1.0,0.03156038488181527
26,1,18,22,1,legacy,moderate,M3,0.032873466001016226,0.8145047350497155,2.216998359657965,1.0,0.03713832783881068
26,1,18,22,1,legacy,moderate,M4,0.029034379591054905,0.8146037668718875,2.232901175273708,1.0,0.031087030613580348
26,1,18,22,1,legacy,near_linear,M1,0.015994868343323983,0.40515614244092346,1.1006877235095942,1.0,0.01836635286616043
26,1,18,22,1,legacy,near_linear,M2,0.014133464051114104,0.4052006547427832,1.1078784865413394,1.0,0.01519375352482997
26,1,18,22,1,legacy,near_linear,M3,0.015854819068816355,0.40510303712009943,1.101991510790874,1.0,0.01785244327356118
26,1,18,22,1,legacy,near_linear,M4,0.013965021800215563,0.4051504482137801,1.109553339974883,1.0,0.014958034354114401
26,1,18,22,1,legacy,strong,M1,0.053362932311096296,1.233331390236109,3.347795774041744,1.0,0.06179892240322961
26,1,18,22,1,legacy,strong,M2,0.047553680114847806,1.2334862516529137,3.371837587715809,1.0,0.051089728468827846
26,1,18,22,1,legacy,strong,M3,0.052944566414922116,1.233154464940189,3.3518095925554388,1.0,0.06024293488881086
26,1,18,22,1,legacy,strong,M4,0.04706884266219666,1.2333190669352547,3.377063854066126,1.0,0.050364026276909384
26,1,18,22,1,vy,moderate,M1,0.03315532076555405,0.8145961852984746,2.216093089288044,1.0,0.03817627314512831
26,1,18,22,1,vy,moderate,M2,0.029364551533746786,0.81468900706812,2.2312864956377414,1.0,0.031561822336821914
26,1,18,22,1,vy,moderate,M3,0.03287834614246243,0.8144861834575028,2.218760280360533,1.0,0.037146934806794624
26,1,18,22,1,vy,moderate,M4,0.02903528019077463,0.8145850531438703,2.234693681791741,1.0,0.03108776030008418
26,1,18,22,1,vy,near_linear,M1,0.015995993306424833,0.4051472987699772,1.101429321491749,1.0,0.018368362174890608
26,1,18,22,1,vy,near_linear,M2,0.014133150114651672,0.4051917303129021,1.108629270363381,1.0,0.015193169929357576
26,1,18,22,1,vy,near_linear,M3,0.015856096537766606,0.40509432524559347,1.1027322468025953,1.0,0.017854758381137037
26,1,18,22,1,vy,near_linear,M4,0.013964479078152762,0.4051416570967623,1.1103250202675976,1.0,0.014957057879105232
26,1,18,22,1,vy,strong,M1,0.053378910987282424,1.2332981380816348,3.3510079413059284,1.0,0.061825912091329475
26,1,18,22,1,vy,strong,M2,0.04756423135482034,1.2334527509127617,3.3752143222007582,1.0,0.05110336604643207
26,1,18,22,1,vy,strong,M3,0.05296143133452178,1.23312183875489,3.3551096543035306,1.0,0.060271673156216905
26,1,18,22,1,vy,strong,M4,0.047079095381380345,1.233286203808935,3.3804371866650915,1.0,0.05037687284070282
26,1,18,22,2,beta_noacc,moderate,M1,0.011456034455453635,0.8148472984612382,1.1274697384215258,1.0,0.012493218751539246
26,1,18,22,2,beta_noacc,moderate,M2,0.008304747182275625,0.8148625965966227,1.1291137292720297,1.0,0.008854223815794671
26,1,18,22,2,beta_noacc,moderate,M3,0.01124573697930678,0.8148160938788749,1.1284244529470944,1.0,0.013023282554006673
26,1,18,22,2,beta_noacc,moderate,M4,0.008093492730447903,0.8148332586058075,1.130253025783737,1.0,0.00859340384241983
26,1,18,22,2,beta_noacc,near_linear,M1,0.005546782948007459,0.4048972280073471,0.5571313088223779,1.0,0.00604562183211072
26,1,18,22,2,beta_noacc,near_linear,M2,0.004010613901652274,0.40490473472703875,0.5579749511541977,1.0,0.0042783158425329
26,1,18,22,2,beta_noacc,near_linear,M3,0.005436660185406355,0.40488234472592316,0.5575905994098082,1.0,0.00631421302327577
26,1,18,22,2,beta_noacc,near_linear,M4,0.003893584003567812,0.40489072690622147,0.558525510914913,1.0,0.0041394856796723
26,1,18,22,2,beta_noacc,strong,M1,0.018328565260256634,1.2363535232956526,1.7310606904865418,1.0,0.020049360252368136
26,1,18,22,2,beta_noacc,strong,M2,0.013385566457557924,1.2363783613585657,1.7334371129581436,1.0,0.014260334714948971
26,1,18,22,2,beta_noacc,strong,M3,0.018038020340461,1.2363021859380634,1.732606994759375,1.0,0.0206915070996023
26,1,18,22,2,beta_noacc,strong,M4,0.013124597148051692,1.2363301958117825,1.7352681485071024,1.0,0.013908937595470143
26,1,18,22,2,legacy,moderate,M1,0.011456185334919013,0.8148475007474613,1.127455914315295,1.0,0.012493631638212743
26,1,18,22,2,legacy,moderate,M2,0.00830477583136498,0.8148627983165356,1.1291001060278456,1.0,0.008854267982165284
26,1,18,22,2,legacy,moderate,M3,0.011245766219717148,0.81481629040575,1.1284106840304844,1.0,0.013022845881737967
26,1,18,22,2,legacy,moderate,M4,0.008093394719420046,0.8148334547880169,1.1302394469103585,1.0,0.008593347588459607
26,1,18,22,2,legacy,near_linear,M1,0.005546854111075263,0.4048973200761921,0.5571219236063992,1.0,0.006045821081234093
26,1,18,22,2,legacy,near_linear,M2,0.004010626210975268,0.40490482644975556,0.5579656403615685,1.0,0.004278334455845267
26,1,18,22,2,legacy,near_linear,M3,0.005436667472762563,0.4048824335467566,0.5575812343658614,1.0,0.006313988876170506
26,1,18,22,2,legacy,near_linear,M4,0.003893530443270019,0.40489081547472777,0.5585162142369096,1.0,0.004139452690849717
26,1,18,22,2,legacy,strong,M1,0.01832884106080329,1.2363538838548915,1.7310567751998749,1.0,0.020050053759980962
26,1,18,22,2,legacy,strong,M2,0.013385649955016158,1.2363787216618929,1.7334336990339996,1.0,0.014260451641799737
26,1,18,22,2,legacy,strong,M3,0.018038130283314958,1.2363025404001748,1.7326032139129257,1.0,0.020690898098596557
26,1,18,22,2,legacy,strong,M4,0.013124505273468522,1.2363305504652602,1.7352648583060584,1.0,0.01390891205011486
26,1,18,22,2,vy,moderate,M1,0.011457408386170289,0.8148436857732074,1.1281593302300532,1.0,0.01249521761524525
26,1,18,22,2,vy,moderate,M2,0.008305048596100218,0.8148589611338954,1.1298071292350107,1.0,0.008854554258361826
26,1,18,22,2,vy,moderate,M3,0.011247260489460226,0.8148125974079525,1.1291151521947853,1.0,0.013024922462872362
26,1,18,22,2,vy,moderate,M4,0.008093838485700104,0.8148297393320424,1.1309475888935352,1.0,0.008593687798576086
26,1,18,22,2,vy,near_linear,M1,0.005547247671889373,0.4048950812632188,0.5574137312518018,1.0,0.006046272510822379
26,1,18,22,2,vy,near_linear,M2,0.004010628331309076,0.4049025779076472,0.5582587948514152,1.0,0.004278300323053126
26,1,18,22,2,vy,near_linear,M3,0.005437180763115533,0.40488024476970685,0.5578733983414078,1.0,0.006314879797943836
26,1,18,22,2,vy,near_linear,M4,0.0038935987637529843,0.40488861672233817,0.5588097424020552,1.0,0.00413942902680532
26,1,18,22,2,vy,strong,M1,0.018332555018418805,1.2363501978802547,1.7325462915156136,1.0,0.020055456042554834
26,1,18,22,2,vy,strong,M2,0.0133873673924779,1.236374997300794,1.7349326979672623,1.0,0.014262612106314044
26,1,18,22,2,vy,strong,M3,0.018042332455093266,1.2362991163401567,1.7340956306280035,1.0,0.02069500781263495
26,1,18,22,2,vy,strong,M4,0.013126567627127066,1.2363270888202986,1.736767008522324,1.0,0.01391121434145112
27,0,10,30,1,beta_noacc,moderate,M1,0.036450012701732024,0.757862476351925,2.0970121764206717,1.0,0.03798936499281461
27,0,10,30,1,beta_noacc,moderate,M2,0.036452331629503607,0.7578641307529136,2.097139428253324,1.0,0.0376042788957833
27,0,10,30,1,beta_noacc,moderate,M3,0.027133252821889907,0.7575930027443852,2.106468675533898,1.0,0.028323153113501656
27,0,10,30,1,beta_noacc,moderate,M4,0.027139907786889714,0.7575945500158002,2.10670555851534,1.0,0.028062043788518832
27,0,10,30,1,beta_noacc,near_linear,M1,0.017721232433414183,0.3769211965161049,1.048278859352502,1.0,0.018467593446514306
27,0,10,30,1,beta_noacc,near_linear,M2,0.01772254134674339,0.3769219659699976,1.0483432098078118,1.0,0.01828549889358324
27,0,10,30,1,beta_noacc,near_linear,M3,0.012998610274901736,0.3768006242027885,1.0530053680604596,1.0,0.0135844814351976
27,0,10,30,1,beta_noacc,near_linear,M4,0.013002251006264632,0.37680134444979974,1.053124000256722,1.0,0.0134674849720707
27,0,10,30,1,beta_noacc,strong,M1,0.05850174818234511,1.1470706009787202,3.1448800459825934,1.0,0.060938564978782764
27,0,10,30,1,beta_noacc,strong,M2,0.058504692414409504,1.1470734371866576,3.145069318858387,1.0,0.060293208590362336
27,0,10,30,1,beta_noacc,strong,M3,0.044837063977083466,1.146591319824277,3.158879527324467,1.0,0.04669322157486319
27,0,10,30,1,beta_noacc,strong,M4,0.04484554541343054,1.1465939710342232,3.1592322030377677,1.0,0.04621815434126334
27,0,10,30,1,legacy,moderate,M1,0.036451179925198945,0.7578585848249904,2.0970190756211258,1.0,0.03799153690704818
27,0,10,30,1,legacy,moderate,M2,0.036453494765802494,0.7578602393163698,2.0971455506129977,1.0,0.03760635773091865
27,0,10,30,1,legacy,moderate,M3,0.02713057904519822,0.7575882250405476,2.106458345805691,1.0,0.028322122930046493
27,0,10,30,1,legacy,moderate,M4,0.02713723062056455,0.7575897725876424,2.1066945266514594,1.0,0.02806085569835825
27,0,10,30,1,legacy,near_linear,M1,0.017721575122783505,0.3769195828289056,1.048287364496477,1.0,0.018468413152563815
27,0,10,30,1,legacy,near_linear,M2,0.017722882161681337,0.3769203523175617,1.0483513419234922,1.0,0.01828627878664132
27,0,10,30,1,legacy,near_linear,M3,0.012996893108934569,0.37679855044420796,1.0530054563823164,1.0,0.013583563228893506
27,0,10,30,1,legacy,near_linear,M4,0.013000532077389264,0.3767992707976761,1.0531223563446144,1.0,0.013466499207526222
27,0,10,30,1,legacy,strong,M1,0.05850615215237661,1.1470625512498973,3.1448806303994976,1.0,0.06094465452344392
27,0,10,30,1,legacy,strong,M2,0.05850909025830536,1.1470653876120116,3.145068648012295,1.0,0.06029910673703928
27,0,10,30,1,legacy,strong,M3,0.04483672662803684,1.1465820430159073,3.1588532427447684,1.0,0.046695478800038506
27,0,10,30,1,legacy,strong,M4,0.04484520475694323,1.1465846947758165,3.1592047742554303,1.0,0.04622009445554824
27,0,10,30,1,vy,moderate,M1,0.036463467834719605,0.7577836903878445,2.097776558239813,1.0,0.038005902326910125
27,0,10,30,1,vy,moderate,M2,0.03646568639824917,0.7577853494535931,2.097903511622652,1.0,0.03762000230203109
27,0,10,30,1,vy,moderate,M3,0.027148582866094544,0.7575197475544537,2.1072253612338385,1.0,0.028345726947285963
27,0,10,30,1,vy,moderate,M4,0.027155102465236138,0.7575213049229252,2.107461850814936,1.0,0.028082734322753027
27,0,10,30,1,vy,near_linear,M1,0.0177224692118642,0.376884324620211,1.048658587861372,1.0,0.018469506852585627
27,0,10,30,1,vy,near_linear,M2,0.017723734465511065,0.37688509579800383,1.048722962322077,1.0,0.018287198383966554
27,0,10,30,1,vy,near_linear,M3,0.01299796620944092,0.37676609794627275,1.0533827386015848,1.0,0.01358648668785584
27,0,10,30,1,vy,near_linear,M4,0.013001543701231586,0.3767668220315779,1.05350229827582,1.0,0.013468880771557295
27,0,10,30,1,vy,strong,M1,0.05860250931639427,1.1469147598027132,3.146060180132274,1.0,0.06105074066258642
27,0,10,30,1,vy,strong,M2,0.05860528039562879,1.1469176062380688,3.1462478267777367,1.0,0.06040232201770117
27,0,10,30,1,vy,strong,M3,0.04496210053275495,1.1464465962420556,3.160037466188468,1.0,0.04683650985614611
27,0,10,30,1,vy,strong,M4,0.04497037785620821,1.1464492696469983,3.1603882995274604,1.0,0.04635577383464895
27,0,10,30,2,beta_noacc,moderate,M1,0.014118948493246762,0.7597819550654151,1.040998105498631,1.0,0.015113477819883868
27,0,10,30,2,beta_noacc,moderate,M2,0.014118243156567534,0.7597824229780021,1.041014788811724,1.0,0.01493369361758334
27,0,10,30,2,beta_noacc,moderate,M3,0.007723982952560288,0.7596779576496016,1.0416903769593842,1.0,0.008497249616774599
27,0,10,30,2,beta_noacc,moderate,M4,0.0077246884649305675,0.7596783989847916,1.0417137797374807,1.0,0.008414500847166663
27,0,10,30,2,beta_noacc,near_linear,M1,0.0069911637131343995,0.37725435104966115,0.5193955362534199,1.0,0.0074718825378357135
27,0,10,30,2,beta_noacc,near_linear,M2,0.006991041978654485,0.3772545613980817,0.5194065388527384,1.0,0.007386846247098073
27,0,10,30,2,beta_noacc,near_linear,M3,0.0037299468078341434,0.3772094236405478,0.519772030470507,1.0,0.004127944580653107
27,0,10,30,2,beta_noacc,near_linear,M4,0.003730655815743726,0.3772096219922188,0.5197862970790812,1.0,0.004092646596866873
27,0,10,30,2,beta_noacc,strong,M1,0.02182329342516513,1.1547063881178694,1.5674048379517798,1.0,0.02341621167022253
27,0,10,30,2,beta_noacc,strong,M2,0.021820751673569214,1.1547072752342655,1.567413596567237,1.0,0.02311440762067085
27,0,10,30,2,beta_noacc,strong,M3,0.012633921853813524,1.1544978276738473,1.5682400156902656,1.0,0.01373278816954455
27,0,10,30,2,beta_noacc,strong,M4,0.012632224719560516,1.1544986648097082,1.5682580604137095,1.0,0.01357179221656834
27,0,10,30,2,legacy,moderate,M1,0.014119705849480116,0.7597809474236844,1.041008921177029,1.0,0.01511460269272075
27,0,10,30,2,legacy,moderate,M2,0.014118998663619818,0.7597814153646982,1.041025505301662,1.0,0.014934784674398977
27,0,10,30,2,legacy,moderate,M3,0.0077235707465048865,0.7596767096178317,1.0416990645394588,1.0,0.008497482487541176
27,0,10,30,2,legacy,moderate,M4,0.007724274922051291,0.759677151069394,1.041722377013895,1.0,0.00841468632390329
27,0,10,30,2,legacy,near_linear,M1,0.0069915306819533386,0.3772539262514826,0.519401913001451,1.0,0.00747242544577185
27,0,10,30,2,legacy,near_linear,M2,0.006991408202588862,0.37725413660779017,0.5194128677255894,1.0,0.0073873743629191075
27,0,10,30,2,legacy,near_linear,M3,0.003729724171899791,0.37720887275508974,0.5197773602173482,1.0,0.004128036149721827
27,0,10,30,2,legacy,near_linear,M4,0.00373043275452943,0.37720907114871394,0.5197915832576904,1.0,0.00409271868431526
27,0,10,30,2,legacy,strong,M1,0.02182469093899115,1.1547042763557136,1.567417686571235,1.0,0.023418223604171833
27,0,10,30,2,legacy,strong,M2,0.021822145530966237,1.15470516356978,1.56742628647606,1.0,0.02311635264003231
27,0,10,30,2,legacy,strong,M3,0.012633700443471684,1.1544953971920229,1.5682495816589956,1.0,0.01373360000017891
27,0,10,30,2,legacy,strong,M4,0.012632000276830552,1.1544962346278183,1.5682674816998023,1.0,0.013572504916944611
27,0,10,30,2,vy,moderate,M1,0.014119518419654205,0.7597613266030586,1.0411042955994263,1.0,0.015115131635487257
27,0,10,30,2,vy,moderate,M2,0.014118767236733222,0.7597617955757515,1.041120872884833,1.0,0.014935050227336124
27,0,10,30,2,vy,moderate,M3,0.007729562703112126,0.7596596403777748,1.041794917279034,1.0,0.008502448118166821
27,0,10,30,2,vy,moderate,M4,0.00773019959533485,0.7596600852445559,1.0418181994046174,1.0,0.008419289068780986
27,0,10,30,2,vy,near_linear,M1,0.006991208682692771,0.3772406195713308,0.5194530559245512,1.0,0.007472275982393744
27,0,10,30,2,vy,near_linear,M2,0.0069910689374521485,0.3772408302220228,0.5194640218132315,1.0,0.007387135288528907
27,0,10,30,2,vy,near_linear,M3,0.0037313637017942604,0.3771966308762557,0.5198288415967893,1.0,0.00412917021517195
27,0,10,30,2,vy,near_linear,M4,0.003732045037860738,0.37719683043523006,0.5198430639538291,1.0,0.004093728516017066
27,0,10,30,2,vy,strong,M1,0.02183267977217749,1.1546997926808338,1.5675368203081714,1.0,0.02342924458371352
27,0,10,30,2,vy,strong,M2,0.021830034131104483,1.1547006841368552,1.567545322157052,1.0,0.023126502741862467
27,0,10,30,2,vy,strong,M3,0.012659353686452126,1.1544961870456,1.568368843788802,1.0,0.013758650179497863
27,0,10,30,2,vy,strong,M4,0.0126574997309871,1.1544970349012307,1.5683866586472774,1.0,0.01359639295137025
27,0,18,22,1,beta_noacc,moderate,M1,0.029067991568001064,0.7624797411481596,1.9221797614974447,1.0,0.029984768584086295
27,0,18,22,1,beta_noacc,moderate,M2,0.029067580893912565,0.7624813125045774,1.9227355196016571,1.0,0.029728842960012866
27,0,18,22,1,beta_noacc,moderate,M3,0.02857831986171539,0.7623826619641579,1.924638468145886,1.0,0.02930842643126036
27,0,18,22,1,beta_noacc,moderate,M4,0.028578663624368048,0.7623842126624045,1.92524718006554,1.0,0.029061880866902545
27,0,18,22,1,beta_noacc,near_linear,M1,0.013987233953517525,0.37954895237876995,0.9616275770408474,1.0,0.014434881585806024
27,0,18,22,1,beta_noacc,near_linear,M2,0.013987182186108497,0.379549694081591,0.9618833904031086,1.0,0.014314851200897361
