seed,method,cohort,epsilon,draw,tracking,feasible,rho
90,ControlAware,30,2,0,0.014120488138427636,1.0,0.9702244564523692
90,ControlAware,30,2,1,0.007856849154381153,1.0,0.9689558740170936
90,ControlAware,30,2,2,0.01101703866757454,1.0,0.967509727788924
90,ControlAware,30,2,3,0.007514209656209089,1.0,0.9689079135873664
90,ControlAware,30,2,4,0.008629575583875532,1.0,0.9692008130136092
90,ControlAware,30,2,5,0.009617895091645585,1.0,0.9694885003239382
90,ControlAware,30,2,6,0.011057467831478074,1.0,0.967670581847974
90,ControlAware,30,2,7,0.008678444563598245,1.0,0.9680132925165628
90,ControlAware,30,2,8,0.009156943954471343,1.0,0.9688341904874146
90,ControlAware,30,2,9,0.012016373120458128,1.0,0.9686650751187256
90,ControlAware,30,4,0,0.00794458266946714,1.0,0.9688891270172812
90,ControlAware,30,4,1,0.008845260229450504,1.0,0.9680255359074404
90,ControlAware,30,4,2,0.007469409227429307,1.0,0.9690662212237394
90,ControlAware,30,4,3,0.008072891687094193,1.0,0.9693807433681269
90,ControlAware,30,4,4,0.007914944081281055,1.0,0.9689688459507684
90,ControlAware,30,4,5,0.008863691534160887,1.0,0.9687641411941096
90,ControlAware,30,4,6,0.008707675532691419,1.0,0.9685282332139176
90,ControlAware,30,4,7,0.009371584248109379,1.0,0.9686117935628052
90,ControlAware,30,4,8,0.01022771698819234,1.0,0.967695537170152
90,ControlAware,30,4,9,0.01141601316821326,1.0,0.9679747238945988
90,ControlAware,30,8,0,0.00914366448061151,1.0,0.9682275604999248
90,ControlAware,30,8,1,0.00844889558120468,1.0,0.9684554700400496
90,ControlAware,30,8,2,0.007937093788151727,1.0,0.968495054358068
90,ControlAware,30,8,3,0.00786588500724472,1.0,0.968597562662878
90,ControlAware,30,8,4,0.00804610319897989,1.0,0.9691567255074068
90,ControlAware,30,8,5,0.008491545061981656,1.0,0.9683219651580446
90,ControlAware,30,8,6,0.007884223153587177,1.0,0.9685851726954388
90,ControlAware,30,8,7,0.011032978959188039,1.0,0.9679296560835442
90,ControlAware,30,8,8,0.008520819851995669,1.0,0.9688141265342208
90,ControlAware,30,8,9,0.007646114110831468,1.0,0.9684991389091528
90,ControlAware,30,inf,0,0.007751545514901762,1.0,0.9687120297806748
90,ControlAware,100,2,0,0.007848746655128922,1.0,0.96829180138786
90,ControlAware,100,2,1,0.007492689501126769,1.0,0.9687103441141784
90,ControlAware,100,2,2,0.007943365909342866,1.0,0.9682068072236067
90,ControlAware,100,2,3,0.007580461319618559,1.0,0.96884948895137
90,ControlAware,100,2,4,0.00793950819944417,1.0,0.9684532311051524
90,ControlAware,100,2,5,0.0078116815194026,1.0,0.9688667719526224
90,ControlAware,100,2,6,0.008609647944891158,1.0,0.9683239628865724
90,ControlAware,100,2,7,0.008169621843227642,1.0,0.9684985987746412
90,ControlAware,100,2,8,0.007831761498891579,1.0,0.9690587125561794
90,ControlAware,100,2,9,0.007550245244109372,1.0,0.9689731409552268
90,ControlAware,100,4,0,0.007545678682212758,1.0,0.9689315784952504
90,ControlAware,100,4,1,0.007622934476635519,1.0,0.968343583491119
90,ControlAware,100,4,2,0.007580367840665088,1.0,0.96851617831081
90,ControlAware,100,4,3,0.008112989275305689,1.0,0.9683416362633562
90,ControlAware,100,4,4,0.00774940770986151,1.0,0.96861246568501
90,ControlAware,100,4,5,0.007371430226649051,1.0,0.9686807735444036
90,ControlAware,100,4,6,0.007668814950453401,1.0,0.9685485519003988
90,ControlAware,100,4,7,0.007929151677551545,1.0,0.968455564218974
90,ControlAware,100,4,8,0.0077896340304417725,1.0,0.9684839472049658
90,ControlAware,100,4,9,0.00787600762418956,1.0,0.9684117507218672
90,ControlAware,100,8,0,0.007728639666867539,1.0,0.9685616521002772
90,ControlAware,100,8,1,0.007976131382021143,1.0,0.9685397765502164
90,ControlAware,100,8,2,0.007483442551105568,1.0,0.9687102411347772
90,ControlAware,100,8,3,0.007820560343767284,1.0,0.9685170666543784
90,ControlAware,100,8,4,0.007627038509383817,1.0,0.9685501884485116
90,ControlAware,100,8,5,0.007669830611997839,1.0,0.9686802569963762
90,ControlAware,100,8,6,0.007549765886196964,1.0,0.9686760431362352
90,ControlAware,100,8,7,0.0077629850425999,1.0,0.9685336391842884
90,ControlAware,100,8,8,0.007563425417141144,1.0,0.9686140999692268
90,ControlAware,100,8,9,0.007670123787043507,1.0,0.968651849688562
90,ControlAware,100,inf,0,0.007672230936088067,1.0,0.968595221966434
90,Isotropic,10,2,0,0.027801198849993054,1.0,0.9711801052621682
90,Isotropic,10,2,1,0.01661095339388246,1.0,0.9711727793981756
90,Isotropic,10,2,2,0.01988267762027641,1.0,0.9702111468130332
90,Isotropic,10,2,3,0.0070755858284818314,1.0,0.9699080542969762
90,Isotropic,10,2,4,0.01774930750062592,1.0,0.972821830416893
90,Isotropic,10,2,5,0.029811131484567398,1.0,0.9645870371416349
90,Isotropic,10,2,6,0.026184983947848364,1.0,0.9703234144030652
90,Isotropic,10,2,7,0.017128244585510616,1.0,0.96714189419819
90,Isotropic,10,2,8,0.031051275083325672,1.0,0.9659733063939284
90,Isotropic,10,2,9,0.023464815751600372,1.0,0.967604152280799
90,Isotropic,10,4,0,0.014046966698844468,1.0,0.9682625335438936
90,Isotropic,10,4,1,0.017385896169961126,1.0,0.9711150863855774
90,Isotropic,10,4,2,0.010044616758138765,1.0,0.9701241738350984
90,Isotropic,10,4,3,0.01805340851947003,1.0,0.9708106809855666
90,Isotropic,10,4,4,0.025030057837628666,1.0,0.9701760298291324
90,Isotropic,10,4,5,0.012907676343557797,1.0,0.9690836304620364
90,Isotropic,10,4,6,0.008980221974180459,1.0,0.9677886067911984
90,Isotropic,10,4,7,0.01515572350509642,1.0,0.9716482150055644
90,Isotropic,10,4,8,0.014449142523958892,1.0,0.9697417138130908
90,Isotropic,10,4,9,0.01685188573057886,1.0,0.962144540739745
90,Isotropic,10,8,0,0.011287639432411975,1.0,0.9666002545653768
90,Isotropic,10,8,1,0.008451002426131138,1.0,0.9687232741175092
90,Isotropic,10,8,2,0.013385419469328072,1.0,0.967237122175028
90,Isotropic,10,8,3,0.007187282174344805,1.0,0.9689659604726732
90,Isotropic,10,8,4,0.008931100016873606,1.0,0.9686942339039792
90,Isotropic,10,8,5,0.009308962682605134,1.0,0.968631110758604
90,Isotropic,10,8,6,0.012052481115710252,1.0,0.9688249978255228
90,Isotropic,10,8,7,0.010152048603602186,1.0,0.9695778113369884
90,Isotropic,10,8,8,0.008912181684874306,1.0,0.969689878797556
90,Isotropic,10,8,9,0.00982478379457472,1.0,0.96759281300123
90,Isotropic,10,inf,0,0.0075057646847520145,1.0,0.9688893267928052
90,Isotropic,30,2,0,0.016452698760555606,1.0,0.9705605329608058
90,Isotropic,30,2,1,0.00800737662639981,1.0,0.9690070013068256
90,Isotropic,30,2,2,0.012038835197633706,1.0,0.9672061482389368
90,Isotropic,30,2,3,0.007535625064053126,1.0,0.9690232647803662
90,Isotropic,30,2,4,0.008902334371010633,1.0,0.9691873637895636
90,Isotropic,30,2,5,0.010666249262301659,1.0,0.9697335398904472
90,Isotropic,30,2,6,0.012324319381650234,1.0,0.9671246286929296
90,Isotropic,30,2,7,0.009106886055090763,1.0,0.9677141899616896
90,Isotropic,30,2,8,0.009654736100035526,1.0,0.9689116165203144
90,Isotropic,30,2,9,0.013261297328585714,1.0,0.968751462916207
90,Isotropic,30,4,0,0.00816854908434809,1.0,0.9688980562214188
90,Isotropic,30,4,1,0.009207260497878483,1.0,0.9678581127608644
90,Isotropic,30,4,2,0.007489543428935137,1.0,0.9691405203551872
90,Isotropic,30,4,3,0.008612781653467858,1.0,0.9695261926582572
90,Isotropic,30,4,4,0.00813271115349677,1.0,0.9690105506304216
90,Isotropic,30,4,5,0.009328876135055415,1.0,0.9687420032426676
90,Isotropic,30,4,6,0.00904776205517223,1.0,0.9684516602896982
90,Isotropic,30,4,7,0.009543493078110133,1.0,0.9686281527741536
90,Isotropic,30,4,8,0.010931849611064122,1.0,0.9674745742134456
90,Isotropic,30,4,9,0.012283600334862036,1.0,0.9676935931449808
90,Isotropic,30,8,0,0.00961270475674377,1.0,0.9681455875709244
90,Isotropic,30,8,1,0.008669644643838957,1.0,0.9684052883686228
90,Isotropic,30,8,2,0.007961714786146263,1.0,0.968483637716626
90,Isotropic,30,8,3,0.008040589994021888,1.0,0.9685322648535828
90,Isotropic,30,8,4,0.008172844894352957,1.0,0.9692334867124632
90,Isotropic,30,8,5,0.008725716658014127,1.0,0.968214910269397
90,Isotropic,30,8,6,0.007964820444059667,1.0,0.9685597926945554
90,Isotropic,30,8,7,0.012018151438939586,1.0,0.9677382975416928
90,Isotropic,30,8,8,0.008740283896483333,1.0,0.9688031099853066
90,Isotropic,30,8,9,0.007628810638063775,1.0,0.9684454028002822
90,Isotropic,30,inf,0,0.007751545514901762,1.0,0.9687120297806748
90,Isotropic,100,2,0,0.00801570441264224,1.0,0.9682078693610092
90,Isotropic,100,2,1,0.0075265883435824705,1.0,0.968739061929229
90,Isotropic,100,2,2,0.008127416869424597,1.0,0.96809507135446
90,Isotropic,100,2,3,0.007584555513314716,1.0,0.96893392123377
90,Isotropic,100,2,4,0.008002458672241667,1.0,0.9684392234628548
90,Isotropic,100,2,5,0.007809335535522385,1.0,0.968930678623766
90,Isotropic,100,2,6,0.008846545115125169,1.0,0.9682571583060812
90,Isotropic,100,2,7,0.00834361074335121,1.0,0.9684718917152734
90,Isotropic,100,2,8,0.00793101701707976,1.0,0.9691469606090124
90,Isotropic,100,2,9,0.007518115818856814,1.0,0.9691151976320797
90,Isotropic,100,4,0,0.007529435050276095,1.0,0.969025492534908
90,Isotropic,100,4,1,0.007675667581667916,1.0,0.9682817117366648
90,Isotropic,100,4,2,0.007559579232290713,1.0,0.9685120514169664
90,Isotropic,100,4,3,0.008160264465439606,1.0,0.9682708358320976
90,Isotropic,100,4,4,0.007708166495001477,1.0,0.968595120208725
90,Isotropic,100,4,5,0.007332660099672144,1.0,0.9686965110014978
90,Isotropic,100,4,6,0.0076630613035807565,1.0,0.9685130963559
90,Isotropic,100,4,7,0.008009713111681391,1.0,0.9684363659760444
90,Isotropic,100,4,8,0.007800241764187144,1.0,0.9684397439854298
90,Isotropic,100,4,9,0.00795860809500678,1.0,0.9683502509779012
90,Isotropic,100,8,0,0.007772016028568839,1.0,0.968544776253193
90,Isotropic,100,8,1,0.008023005607060648,1.0,0.9685233293686748
90,Isotropic,100,8,2,0.007443055702151206,1.0,0.9687385262257278
90,Isotropic,100,8,3,0.007851417787090826,1.0,0.9684913923532448
90,Isotropic,100,8,4,0.0076333787840849035,1.0,0.9685363515590728
90,Isotropic,100,8,5,0.0076752409887437725,1.0,0.9686826092423266
90,Isotropic,100,8,6,0.007527733070894675,1.0,0.968687220918986
90,Isotropic,100,8,7,0.00780744648742474,1.0,0.9685138451808788
90,Isotropic,100,8,8,0.007547602062216965,1.0,0.9686111444771062
90,Isotropic,100,8,9,0.007664133113430014,1.0,0.9686563454506782
90,Isotropic,100,inf,0,0.007672230936088099,1.0,0.968595221966434
91,ControlAware,10,2,0,0.009851695630625759,1.0,0.9688290786214732
91,ControlAware,10,2,1,0.022883607024007303,1.0,0.971125936626608
91,ControlAware,10,2,2,0.01711519244611434,1.0,0.9680624866644668
91,ControlAware,10,2,3,0.02002782938251688,1.0,0.9700412263718712
91,ControlAware,10,2,4,0.013308716553921377,1.0,0.9700651212659166
91,ControlAware,10,2,5,0.014760216796200386,1.0,0.9646686684685531
91,ControlAware,10,2,6,0.02157857034705771,1.0,0.9667532119707016
91,ControlAware,10,2,7,0.0198517997232077,1.0,0.971526461488549
91,ControlAware,10,2,8,0.026996981496047956,1.0,0.9696289436369896
91,ControlAware,10,2,9,0.009646396774707942,1.0,0.9675546204827742
91,ControlAware,10,4,0,0.015326387764130006,1.0,0.9698585789055244
91,ControlAware,10,4,1,0.01162981882637446,1.0,0.9674264476948212
91,ControlAware,10,4,2,0.00948195128808029,1.0,0.9691765918481876
91,ControlAware,10,4,3,0.013044801430485213,1.0,0.9674934472446136
91,ControlAware,10,4,4,0.008534512509471388,1.0,0.9675964838518506
91,ControlAware,10,4,5,0.009282467571991682,1.0,0.968743483555404
91,ControlAware,10,4,6,0.014220665325293634,1.0,0.9700165440263276
91,ControlAware,10,4,7,0.01424170232594987,1.0,0.9670094102378236
91,ControlAware,10,4,8,0.0132616107616019,1.0,0.967563170389269
91,ControlAware,10,4,9,0.018729196185111485,1.0,0.9648276024193592
91,ControlAware,10,8,0,0.008049340174839657,1.0,0.9687503912718404
91,ControlAware,10,8,1,0.008779848804986366,1.0,0.9667045676097464
91,ControlAware,10,8,2,0.009382786569263652,1.0,0.9685137857171784
91,ControlAware,10,8,3,0.011130434760751151,1.0,0.96843694752098
91,ControlAware,10,8,4,0.008048477688001284,1.0,0.9685552272953176
91,ControlAware,10,8,5,0.010688116736531545,1.0,0.9668037043358424
91,ControlAware,10,8,6,0.010082607396032,1.0,0.9694997657105776
91,ControlAware,10,8,7,0.012016664872430303,1.0,0.9673891863725964
91,ControlAware,10,8,8,0.009189569018961254,1.0,0.9663677793033072
91,ControlAware,10,8,9,0.00942489248903116,1.0,0.9697152049214688
91,ControlAware,10,inf,0,0.0073853253940180785,1.0,0.968142455209931
91,ControlAware,30,2,0,0.01125623895658904,1.0,0.967680695262163
91,ControlAware,30,2,1,0.011085090487170672,1.0,0.9670211149764184
91,ControlAware,30,2,2,0.010532698212228773,1.0,0.9681515928473572
91,ControlAware,30,2,3,0.010845263511267415,1.0,0.9676301738707068
91,ControlAware,30,2,4,0.009104805271400816,1.0,0.9682530126616512
91,ControlAware,30,2,5,0.013749816667575758,1.0,0.9666278356910676
91,ControlAware,30,2,6,0.008048851127171235,1.0,0.9687359470518778
91,ControlAware,30,2,7,0.008602476870812167,1.0,0.9686184682641504
91,ControlAware,30,2,8,0.01267585836528282,1.0,0.9697366647182302
91,ControlAware,30,2,9,0.007804501234509915,1.0,0.9687164398193754
91,ControlAware,30,4,0,0.008618900983418927,1.0,0.9690695246128984
91,ControlAware,30,4,1,0.008728149795742744,1.0,0.966683281211625
91,ControlAware,30,4,2,0.008449998349782457,1.0,0.9687376666089846
91,ControlAware,30,4,3,0.0074519633697871755,1.0,0.9675919560670418
91,ControlAware,30,4,4,0.008204759743408977,1.0,0.9678136698069072
91,ControlAware,30,4,5,0.00987843500954016,1.0,0.9673699784891554
91,ControlAware,30,4,6,0.008273473086711069,1.0,0.9687267637691306
91,ControlAware,30,4,7,0.007989506815032915,1.0,0.9671365681401032
91,ControlAware,30,4,8,0.007655387285820814,1.0,0.968108665520313
91,ControlAware,30,4,9,0.007488961125436877,1.0,0.9680299952864349
91,ControlAware,30,8,0,0.007334919925933136,1.0,0.967874823011588
91,ControlAware,30,8,1,0.0073931495628768796,1.0,0.9681074386569516
91,ControlAware,30,8,2,0.007348716109588517,1.0,0.9682350125040968
91,ControlAware,30,8,3,0.007440029497880586,1.0,0.967978121901529
91,ControlAware,30,8,4,0.007224799600774831,1.0,0.9680159551206492
91,ControlAware,30,8,5,0.007374603797461264,1.0,0.9678196998668056
91,ControlAware,30,8,6,0.00794871716037134,1.0,0.9678550386297424
91,ControlAware,30,8,7,0.007292039236863499,1.0,0.9682782501593344
91,ControlAware,30,8,8,0.008469789874734852,1.0,0.9676036811671224
91,ControlAware,30,8,9,0.007689922830441007,1.0,0.9685931496528069
91,ControlAware,30,inf,0,0.007265690704010926,1.0,0.9681373721390522
91,ControlAware,100,2,0,0.007719408252541243,1.0,0.9679021608124122
91,ControlAware,100,2,1,0.007800478662479085,1.0,0.968381695660706
91,ControlAware,100,2,2,0.00746654723286421,1.0,0.9678223497881951
91,ControlAware,100,2,3,0.0073887345719764125,1.0,0.9679660041896452
91,ControlAware,100,2,4,0.008114432617374857,1.0,0.968456166439362
91,ControlAware,100,2,5,0.007480050884873199,1.0,0.9676721413100868
91,ControlAware,100,2,6,0.007971863169341347,1.0,0.9674704696706268
91,ControlAware,100,2,7,0.007600343604927334,1.0,0.9683864324970574
91,ControlAware,100,2,8,0.007579585744263828,1.0,0.9682109175084518
91,ControlAware,100,2,9,0.007810137729875141,1.0,0.968130302527862
91,ControlAware,100,4,0,0.007399362798704925,1.0,0.9680294052316362
91,ControlAware,100,4,1,0.007260536241431286,1.0,0.9679514718030364
91,ControlAware,100,4,2,0.007211769477383286,1.0,0.9682116659458848
91,ControlAware,100,4,3,0.007442850296608184,1.0,0.9680554304804404
91,ControlAware,100,4,4,0.007707914271298483,1.0,0.9679762787507228
91,ControlAware,100,4,5,0.0073555259592365035,1.0,0.9680319234450232
91,ControlAware,100,4,6,0.00722284775337937,1.0,0.9681098232024764
91,ControlAware,100,4,7,0.007390892967456092,1.0,0.9680602352250566
91,ControlAware,100,4,8,0.007280020157447989,1.0,0.9680665837951848
91,ControlAware,100,4,9,0.007319404922976158,1.0,0.9679378452857926
91,ControlAware,100,8,0,0.007418927171624559,1.0,0.9681674087184274
91,ControlAware,100,8,1,0.007361135473452264,1.0,0.9682150113570592
91,ControlAware,100,8,2,0.007407252040942288,1.0,0.9679469994712186
91,ControlAware,100,8,3,0.007445539383139894,1.0,0.9680980456143498
91,ControlAware,100,8,4,0.00734710723367585,1.0,0.9679796358181816
91,ControlAware,100,8,5,0.0072821997350338875,1.0,0.9682269966295912
91,ControlAware,100,8,6,0.0073258081349813564,1.0,0.9680122297750464
91,ControlAware,100,8,7,0.007505154286191135,1.0,0.9680423581982304
91,ControlAware,100,8,8,0.0073622872673309555,1.0,0.9680799455707972
91,ControlAware,100,8,9,0.007443476013068151,1.0,0.968144472954276
91,ControlAware,100,inf,0,0.0073402273265896455,1.0,0.9680740182791736
91,Isotropic,10,2,0,0.010874859259047355,1.0,0.9689561830306064
91,Isotropic,10,2,1,0.023793300503814976,1.0,0.971579148876212
91,Isotropic,10,2,2,0.01855581524396381,1.0,0.9679558849821364
91,Isotropic,10,2,3,0.021040218805889032,1.0,0.9704652546787929
91,Isotropic,10,2,4,0.013983416487947462,1.0,0.970494670599901
91,Isotropic,10,2,5,0.017359196200261752,1.0,0.9635883949534512
91,Isotropic,10,2,6,0.026102366258406225,1.0,0.9673483738885452
91,Isotropic,10,2,7,0.02099464904888957,1.0,0.9715311359748068
91,Isotropic,10,2,8,0.029046039203812733,1.0,0.9699100946460024
91,Isotropic,10,2,9,0.009067770091969534,1.0,0.9671440682896328
91,Isotropic,10,4,0,0.017808518975457027,1.0,0.970154251576988
91,Isotropic,10,4,1,0.013000730093968906,1.0,0.9669459234687836
91,Isotropic,10,4,2,0.009735825769572264,1.0,0.9692562461022748
91,Isotropic,10,4,3,0.014354167976384042,1.0,0.967519644570926
91,Isotropic,10,4,4,0.008997078508765485,1.0,0.967543467646202
91,Isotropic,10,4,5,0.010192858714989582,1.0,0.9688919708120745
91,Isotropic,10,4,6,0.015528321628187899,1.0,0.9703778557993614
91,Isotropic,10,4,7,0.01635837985712873,1.0,0.9666962736453988
91,Isotropic,10,4,8,0.015176494410780315,1.0,0.967540958549274
91,Isotropic,10,4,9,0.023047083735596156,1.0,0.9635126771270492
91,Isotropic,10,8,0,0.008703524096500204,1.0,0.968981970350678
91,Isotropic,10,8,1,0.00960008750251757,1.0,0.9661865661266336
91,Isotropic,10,8,2,0.010053723380573977,1.0,0.9686018890192264
91,Isotropic,10,8,3,0.012646577885361202,1.0,0.9684533728563516
91,Isotropic,10,8,4,0.008145200997020461,1.0,0.9685590294013569
91,Isotropic,10,8,5,0.011861127069278256,1.0,0.9663962763047648
91,Isotropic,10,8,6,0.01098364685509335,1.0,0.9697941210531942
91,Isotropic,10,8,7,0.013414344455585607,1.0,0.9672997517509764
91,Isotropic,10,8,8,0.010199683300063385,1.0,0.9658323213742548
91,Isotropic,10,8,9,0.010169219156274018,1.0,0.9700260083543348
91,Isotropic,10,inf,0,0.0073853253940180785,1.0,0.968142455209931
91,Isotropic,30,2,0,0.012766917417739295,1.0,0.9676377007214162
91,Isotropic,30,2,1,0.012648118091536292,1.0,0.966690271781018
91,Isotropic,30,2,2,0.011381726457494901,1.0,0.9680958271080606
91,Isotropic,30,2,3,0.012443521138533257,1.0,0.9674206010614173
91,Isotropic,30,2,4,0.009943896274888113,1.0,0.9682377484268704
91,Isotropic,30,2,5,0.015872861485236978,1.0,0.9661635715227548
91,Isotropic,30,2,6,0.008420068376749107,1.0,0.968874755510268
91,Isotropic,30,2,7,0.008891466850744992,1.0,0.968728432280219
91,Isotropic,30,2,8,0.013744303282970249,1.0,0.969951045667654
91,Isotropic,30,2,9,0.007914788931226172,1.0,0.9688276766329176
91,Isotropic,30,4,0,0.008954941712018856,1.0,0.9692164018698524
91,Isotropic,30,4,1,0.009253654749302762,1.0,0.9663210440787044
91,Isotropic,30,4,2,0.009193862289213421,1.0,0.9689041624080768
91,Isotropic,30,4,3,0.007544689507639882,1.0,0.9675183188412554
91,Isotropic,30,4,4,0.008632003886223545,1.0,0.9677100903390008
91,Isotropic,30,4,5,0.010715704320552164,1.0,0.9673100135628792
91,Isotropic,30,4,6,0.00861611086978217,1.0,0.96888880483668
91,Isotropic,30,4,7,0.008284826345261447,1.0,0.9669202318226846
91,Isotropic,30,4,8,0.007793223999164831,1.0,0.9681484486917832
91,Isotropic,30,4,9,0.007680668028959739,1.0,0.9680691887038784
91,Isotropic,30,8,0,0.007445831238371894,1.0,0.9678084540435956
91,Isotropic,30,8,1,0.007421728553732337,1.0,0.9680625040648544
91,Isotropic,30,8,2,0.0073743827895384,1.0,0.9682418323241938
91,Isotropic,30,8,3,0.007498285650578844,1.0,0.9679323767498452
91,Isotropic,30,8,4,0.007249880792744722,1.0,0.9679868882157028
91,Isotropic,30,8,5,0.007427989263666556,1.0,0.9677629142492246
91,Isotropic,30,8,6,0.00825740502908662,1.0,0.9678336885801364
91,Isotropic,30,8,7,0.007347458932606532,1.0,0.968292135878258
91,Isotropic,30,8,8,0.009042774446261111,1.0,0.967460448040824
91,Isotropic,30,8,9,0.007836950753705258,1.0,0.9686982205824596
91,Isotropic,30,inf,0,0.007265690704010926,1.0,0.9681373721390522
91,Isotropic,100,2,0,0.007822427434881825,1.0,0.9679168416956206
91,Isotropic,100,2,1,0.007975393106806132,1.0,0.9684613687906246
91,Isotropic,100,2,2,0.007534744747969034,1.0,0.967775300096549
91,Isotropic,100,2,3,0.007528197363222837,1.0,0.9679520928757456
91,Isotropic,100,2,4,0.008383037593187074,1.0,0.9685342940169333
91,Isotropic,100,2,5,0.007610940180104234,1.0,0.96751790467612
91,Isotropic,100,2,6,0.008281298436289828,1.0,0.9673127797265908
91,Isotropic,100,2,7,0.007634581643929556,1.0,0.9684406117293476
91,Isotropic,100,2,8,0.0077075794275757075,1.0,0.968271322810665
91,Isotropic,100,2,9,0.008013627530653137,1.0,0.9681432569248918
91,Isotropic,100,4,0,0.007457328746913464,1.0,0.9680273385373293
91,Isotropic,100,4,1,0.007271755363799546,1.0,0.9679307008819228
91,Isotropic,100,4,2,0.007224447620441496,1.0,0.9682482522203124
91,Isotropic,100,4,3,0.007497073951719646,1.0,0.9680369244894128
91,Isotropic,100,4,4,0.007845246033024738,1.0,0.9679608414654276
91,Isotropic,100,4,5,0.0073470145918780455,1.0,0.9680044917683542
91,Isotropic,100,4,6,0.007238069708703858,1.0,0.9681308621892752
91,Isotropic,100,4,7,0.007395024254542132,1.0,0.968038582649427
91,Isotropic,100,4,8,0.007350310369090407,1.0,0.9680618489088282
91,Isotropic,100,4,9,0.0073269647837505125,1.0,0.967913381552652
91,Isotropic,100,8,0,0.0074212895535738016,1.0,0.9681729172874411
91,Isotropic,100,8,1,0.007350113869157741,1.0,0.9682411398503594
91,Isotropic,100,8,2,0.007413779521553115,1.0,0.9679189923349036
91,Isotropic,100,8,3,0.0074684488459451515,1.0,0.9680870645121836
91,Isotropic,100,8,4,0.007349175263453332,1.0,0.9679703773022116
91,Isotropic,100,8,5,0.007285208820056074,1.0,0.9682569726078352
91,Isotropic,100,8,6,0.007339391931490746,1.0,0.967994975387098
91,Isotropic,100,8,7,0.007563778047084412,1.0,0.9680303010067556
91,Isotropic,100,8,8,0.007385130606660499,1.0,0.9680742894612808
91,Isotropic,100,8,9,0.00746698133589148,1.0,0.968158969783283
91,Isotropic,100,inf,0,0.007340227326589637,1.0,0.9680740182791736
92,ControlAware,10,2,0,0.015162848789478921,1.0,0.9720277300312472
92,ControlAware,10,2,1,0.015881627768980302,1.0,0.9705964027763082
92,ControlAware,10,2,2,0.028439484773979236,1.0,0.9674325907568242
92,ControlAware,10,2,3,0.018038109218736328,1.0,0.969784787832284
92,ControlAware,10,2,4,0.016505598837690816,1.0,0.9698860601149046
92,ControlAware,10,2,5,0.021991069701558816,1.0,0.9705272692173096
92,ControlAware,10,2,6,0.03127459483567089,1.0,0.965857226413522
92,ControlAware,10,2,7,0.015282941461947249,1.0,0.967424106933922
92,ControlAware,10,2,8,0.012379583376046721,1.0,0.9675598988563292
92,ControlAware,10,2,9,0.017987712742272538,1.0,0.9721283976764978
92,ControlAware,10,4,0,0.01575067055647554,1.0,0.9688220820448304
92,ControlAware,10,4,1,0.008099167861869238,1.0,0.968663434677434
92,ControlAware,10,4,2,0.010002997712657877,1.0,0.970856124074864
92,ControlAware,10,4,3,0.011865991020343454,1.0,0.9672898004816164
92,ControlAware,10,4,4,0.0176067665029594,1.0,0.9711396742714972
92,ControlAware,10,4,5,0.013185169542218319,1.0,0.9667780438508295
92,ControlAware,10,4,6,0.012220532074954039,1.0,0.9705556135303496
92,ControlAware,10,4,7,0.01072157920481234,1.0,0.9680335992625156
92,ControlAware,10,4,8,0.010896199904635126,1.0,0.9663464043143396
92,ControlAware,10,4,9,0.013893470873541746,1.0,0.968559447053474
92,ControlAware,10,8,0,0.010031157970248573,1.0,0.9674625727628456
92,ControlAware,10,8,1,0.0120191351582038,1.0,0.96629891609366
92,ControlAware,10,8,2,0.009687173618289744,1.0,0.9696066975236822
92,ControlAware,10,8,3,0.011539444176286578,1.0,0.96970371223178
92,ControlAware,10,8,4,0.009784292123047085,1.0,0.9678995172604108
92,ControlAware,10,8,5,0.010468873075877292,1.0,0.9691885867787704
92,ControlAware,10,8,6,0.01104565619844669,1.0,0.9688185813351808
92,ControlAware,10,8,7,0.014727366713368722,1.0,0.9707541293293538
92,ControlAware,10,8,8,0.009687760363532099,1.0,0.9693680716918776
92,ControlAware,10,8,9,0.011203165602315683,1.0,0.9695817798772912
92,ControlAware,10,inf,0,0.007754762345941817,1.0,0.968814949973222
92,ControlAware,30,2,0,0.007661908270643535,1.0,0.9690751847759416
92,ControlAware,30,2,1,0.00817586418302115,1.0,0.9687143863956502
92,ControlAware,30,2,2,0.008196520347306231,1.0,0.9687441575388862
92,ControlAware,30,2,3,0.017436041193034532,1.0,0.966569804173272
92,ControlAware,30,2,4,0.011665658252280683,1.0,0.9686593875700468
92,ControlAware,30,2,5,0.010659079183809268,1.0,0.9703406331750014
92,ControlAware,30,2,6,0.01659259760359392,1.0,0.9707899496481914
92,ControlAware,30,2,7,0.011756026377074671,1.0,0.9668485647515086
92,ControlAware,30,2,8,0.014137776128607303,1.0,0.9706236441179348
92,ControlAware,30,2,9,0.013400154451822154,1.0,0.9673174319080736
92,ControlAware,30,4,0,0.0074762551591063785,1.0,0.9686620970272174
92,ControlAware,30,4,1,0.00906069796956435,1.0,0.968596144605142
92,ControlAware,30,4,2,0.008672078592881997,1.0,0.9677382279434914
92,ControlAware,30,4,3,0.008472437804799044,1.0,0.9683805585787773
92,ControlAware,30,4,4,0.008389710380722117,1.0,0.9683962009499304
92,ControlAware,30,4,5,0.00818419998130229,1.0,0.96890601910309
92,ControlAware,30,4,6,0.00868064067179108,1.0,0.969141620507972
