seed,severity,scenario,method,tracking,effort,peak_rate,feasible,switches,rho
16,moderate,all,LTI_3,0.032020139213113814,0.8203991034828845,29.662592105177758,1.0,2.3333333333333335,0.9663301709345659
16,moderate,all,LTI_5,0.03372214140666501,0.8204520512349922,38.855812529775356,1.0,4.333333333333333,0.9665427494994128
16,moderate,all,LTI_8,0.029037204184677447,0.8201061694909078,38.18788247028732,1.0,6.666666666666667,0.9665212955210548
16,moderate,all,LTI_10,0.02823943500489747,0.8201239594302728,14.049794976718484,1.0,8.0,0.9665505213064438
16,moderate,previous_s_curve,M4,0.0347974214168939,1.0099623785023424,2.288768236077395,1.0,0.0,0.9666629599850358
16,moderate,previous_s_curve,LTI_1,0.04654329906821385,1.007993298503309,2.2681651593378964,1.0,0.0,0.9660200907751467
16,moderate,previous_s_curve,LTI_2,0.04698297755605253,1.009578633416045,33.32924314163571,1.0,2.0,0.9659324551696596
16,moderate,previous_s_curve,LTI_3,0.044176578103653955,1.0104719224965792,29.662592105177758,1.0,4.0,0.9663301709345659
16,moderate,previous_s_curve,LTI_5,0.050575558041660126,1.0110346974714208,38.855812529775356,1.0,7.0,0.9665427494994128
16,moderate,previous_s_curve,LTI_8,0.037302478372215564,1.0096203325081001,38.18788247028732,1.0,10.0,0.9665212955210548
16,moderate,previous_s_curve,LTI_10,0.036569327809436225,1.0100453705602808,14.049794976718484,1.0,12.0,0.9665505213064438
16,moderate,shifted_double_lane,M4,0.02531612088831434,0.7933214804846356,1.9438001636504927,1.0,0.0,0.9666629599850358
16,moderate,shifted_double_lane,LTI_1,0.02804068950882841,0.7937699774891697,1.9441531296743282,1.0,0.0,0.9660200907751467
16,moderate,shifted_double_lane,LTI_2,0.030040565917842484,0.7936954092893168,14.56351454602637,1.0,2.0,0.9659324551696596
16,moderate,shifted_double_lane,LTI_3,0.02792732347064495,0.7930174290750466,27.556013931815176,1.0,3.0,0.9663301709345659
16,moderate,shifted_double_lane,LTI_5,0.028666399997714233,0.7932746809591406,20.274280082612993,1.0,6.0,0.9665427494994128
16,moderate,shifted_double_lane,LTI_8,0.027578029648333304,0.79336098776682,9.244478814644536,1.0,10.0,0.9665212955210548
16,moderate,shifted_double_lane,LTI_10,0.026193930616856723,0.7933263551228518,7.051322305870984,1.0,12.0,0.9665505213064438
16,moderate,constant_22,M4,0.021867460287930404,0.6571567024669572,1.9740054485661291,1.0,0.0,0.9666629599850358
16,moderate,constant_22,LTI_1,0.022638760603447144,0.6566866761589945,1.972504604848241,1.0,0.0,0.9660200907751467
16,moderate,constant_22,LTI_2,0.022388883881788876,0.6567685487039668,1.9727669376290027,1.0,0.0,0.9659324551696596
16,moderate,constant_22,LTI_3,0.02395651606504255,0.6577079588770274,1.975803337756611,1.0,0.0,0.9663301709345659
16,moderate,constant_22,LTI_5,0.021924466180620657,0.6570467752744147,1.9736513448874733,1.0,0.0,0.9665427494994128
16,moderate,constant_22,LTI_8,0.022231104533483467,0.6573371881978034,1.9745999798950518,1.0,0.0,0.9665212955210548
16,moderate,constant_22,LTI_10,0.021955046588399477,0.657000152607686,1.9735038544724868,1.0,0.0,0.9665505213064438
16,strong,all,M4,0.04490674774349724,1.2435872325728565,3.478725597776372,1.0,0.0,0.9666629599850358
16,strong,all,LTI_1,0.05191344814800803,1.242534938006877,3.4470820301009093,1.0,0.0,0.9660200907751467
16,strong,all,LTI_2,0.052962840283697826,1.2433935942152763,50.38470240713792,1.0,1.3333333333333333,0.9659324551696596
16,strong,all,LTI_3,0.051626824546814436,1.2439946582620205,44.98661107451937,1.0,2.3333333333333335,0.9663301709345659
16,strong,all,LTI_5,0.053815764304750255,1.244086248567338,58.57740425918121,1.0,4.333333333333333,0.9665427494994128
16,strong,all,LTI_8,0.04744581286729055,1.24353303600288,56.28453133429163,1.0,6.666666666666667,0.9665212955210548
16,strong,all,LTI_10,0.04599873647458796,1.2435508391367056,21.157696030604985,1.0,8.0,0.9665505213064438
16,strong,previous_s_curve,M4,0.057209384718891435,1.5276749338536297,3.478725597776372,1.0,0.0,0.9666629599850358
16,strong,previous_s_curve,LTI_1,0.07307423262795983,1.524513103948403,3.4470820301009093,1.0,0.0,0.9660200907751467
16,strong,previous_s_curve,LTI_2,0.07371358160392011,1.5270616114621722,50.38470240713792,1.0,2.0,0.9659324551696596
16,strong,previous_s_curve,LTI_3,0.0709167142275484,1.5285116194382964,44.98661107451937,1.0,4.0,0.9663301709345659
16,strong,previous_s_curve,LTI_5,0.08016742936226354,1.5294277372959746,58.57740425918121,1.0,7.0,0.9665427494994128
16,strong,previous_s_curve,LTI_8,0.06067771544773194,1.5271528722774586,56.28453133429163,1.0,10.0,0.9665212955210548
16,strong,previous_s_curve,LTI_10,0.059533428840273836,1.527805285884814,21.157696030604985,1.0,12.0,0.9665505213064438
16,strong,shifted_double_lane,M4,0.04369202017425108,1.2099421163420723,3.0317294063022295,1.0,0.0,0.9666629599850358
16,strong,shifted_double_lane,LTI_1,0.04769991633428691,1.2106879489191256,3.032604595728712,1.0,0.0,0.9660200907751467
16,strong,shifted_double_lane,LTI_2,0.050579909090117704,1.210585889860466,21.836419174708638,1.0,2.0,0.9659324551696596
16,strong,shifted_double_lane,LTI_3,0.0470186119540255,1.209458939610529,41.69036983210152,1.0,3.0,0.9663301709345659
16,strong,shifted_double_lane,LTI_5,0.04737051496715747,1.209858370764024,31.68071998668856,1.0,6.0,0.9665427494994128
16,strong,shifted_double_lane,LTI_8,0.04728799573287552,1.2100159891904039,14.294445806191144,1.0,10.0,0.9665212955210548
16,strong,shifted_double_lane,LTI_10,0.04450899617288446,1.209948143579074,10.895391909624164,1.0,12.0,0.9665505213064438
16,strong,constant_22,M4,0.033818838337349194,0.9931446475228677,2.9675197874542145,1.0,0.0,0.9666629599850358
16,strong,constant_22,LTI_1,0.034966195481777346,0.9924037611531032,2.965323111880539,1.0,0.0,0.9660200907751467
16,strong,constant_22,LTI_2,0.03459503015705569,0.9925332813231902,2.965697365445824,1.0,0.0,0.9659324551696596
16,strong,constant_22,LTI_3,0.03694514745886943,0.9940134157372367,2.970095396694586,1.0,0.0,0.9663301709345659
16,strong,constant_22,LTI_5,0.033909348584829774,0.9929726376420157,2.9670011206556723,1.0,0.0,0.9665427494994128
16,strong,constant_22,LTI_8,0.034371727421264216,0.9934302465407782,2.968365509589513,1.0,0.0,0.9665212955210548
16,strong,constant_22,LTI_10,0.03395378441060559,0.9928990879462284,2.9667813040283133,1.0,0.0,0.9665505213064438
17,near_linear,all,M4,0.013212034509267251,0.4022180367844223,1.1220233265515664,1.0,0.0,0.9658353087494088
17,near_linear,all,LTI_1,0.015420415538117564,0.4018986702919387,1.1127501660853818,1.0,0.0,0.9651659358102505
17,near_linear,all,LTI_2,0.016062537550525134,0.4021517879436647,16.81674467898833,1.0,1.3333333333333333,0.965074766308994
17,near_linear,all,LTI_3,0.015818588704496445,0.4023381248662149,14.935932295988286,1.0,2.3333333333333335,0.9654886727870722
17,near_linear,all,LTI_5,0.016461306702652567,0.40236364605782954,19.572688419725274,1.0,4.333333333333333,0.9657100651209408
17,near_linear,all,LTI_8,0.014050234284062381,0.4021967395598045,19.89550208039055,1.0,6.666666666666667,0.9656877166040392
17,near_linear,all,LTI_10,0.013634959607586913,0.40220724496117777,7.0654155763621995,1.0,8.0,0.965718161257379
17,near_linear,previous_s_curve,M4,0.016572358323636738,0.49715757284640866,1.1220233265515664,1.0,0.0,0.9658353087494088
17,near_linear,previous_s_curve,LTI_1,0.02176465740286464,0.4962176674805546,1.1127501660853818,1.0,0.0,0.9651659358102505
17,near_linear,previous_s_curve,LTI_2,0.02272167375316109,0.49697639393027765,16.81674467898833,1.0,2.0,0.965074766308994
17,near_linear,previous_s_curve,LTI_3,0.021562333998936735,0.4973955850095887,14.935932295988286,1.0,4.0,0.9654886727870722
17,near_linear,previous_s_curve,LTI_5,0.024697466140124927,0.4976667145061129,19.572688419725274,1.0,7.0,0.9657100651209408
17,near_linear,previous_s_curve,LTI_8,0.01768305230349717,0.4969901074629922,19.89550208039055,1.0,10.0,0.9656877166040392
17,near_linear,previous_s_curve,LTI_10,0.017501936289172588,0.49719821802708253,7.0654155763621995,1.0,12.0,0.965718161257379
17,near_linear,shifted_double_lane,M4,0.012153287130717593,0.38675612144166077,0.9399821736557531,1.0,0.0,0.9658353087494088
17,near_linear,shifted_double_lane,LTI_1,0.013682104411464217,0.3869638539499348,0.9401260964623377,1.0,0.0,0.9651659358102505
17,near_linear,shifted_double_lane,LTI_2,0.014699977135712009,0.38692519767467765,7.4942059417280396,1.0,2.0,0.965074766308994
17,near_linear,shifted_double_lane,LTI_3,0.013430570336775584,0.3866133260619177,14.034892270064706,1.0,3.0,0.9654886727870722
17,near_linear,shifted_double_lane,LTI_5,0.01387198804037612,0.38673682933997633,10.07880636270506,1.0,6.0,0.9657100651209408
17,near_linear,shifted_double_lane,LTI_8,0.013200643363742855,0.38677308371669955,4.630526763122925,1.0,10.0,0.9656877166040392
17,near_linear,shifted_double_lane,LTI_10,0.012621657801000939,0.3867585255364734,3.6191988226545306,1.0,12.0,0.965718161257379
17,near_linear,constant_22,M4,0.010910458073447425,0.3227404160651975,0.9745479136968862,1.0,0.0,0.9658353087494088
17,near_linear,constant_22,LTI_1,0.010814484800023845,0.32251448944532657,0.9737934782107753,1.0,0.0,0.9651659358102505
17,near_linear,constant_22,LTI_2,0.01076596176270229,0.3225537722260388,0.9739265725308285,1.0,0.0,0.965074766308994
17,near_linear,constant_22,LTI_3,0.012462861777777012,0.32300546352713805,0.9754342495465673,1.0,0.0,0.9654886727870722
17,near_linear,constant_22,LTI_5,0.010814465927456659,0.32268739432739935,0.974375205321703,1.0,0.0,0.9657100651209408
17,near_linear,constant_22,LTI_8,0.011267007184947121,0.32282702749972153,0.974838194555834,1.0,0.0,0.9656877166040392
17,near_linear,constant_22,LTI_10,0.010781284732587219,0.32266499131997745,0.9743003942497339,1.0,0.0,0.965718161257379
17,moderate,all,M4,0.02757308726576834,0.8092974993247013,2.263974139552788,1.0,0.0,0.9658353087494088
17,moderate,all,LTI_1,0.03179176091538189,0.8086396779644719,2.2435939917566388,1.0,0.0,0.9651659358102505
17,moderate,all,LTI_2,0.03306818745105446,0.80916677344259,33.78429855451393,1.0,1.3333333333333333,0.965074766308994
17,moderate,all,LTI_3,0.032684942802953504,0.8095475240442218,30.06520340192365,1.0,2.3333333333333335,0.9654886727870722
17,moderate,all,LTI_5,0.033897830261396165,0.8096028367121518,39.25772912997645,1.0,4.333333333333333,0.9657100651209408
17,moderate,all,LTI_8,0.029245060028026702,0.8092574985403085,39.314714307514734,1.0,6.666666666666667,0.9656877166040392
17,moderate,all,LTI_10,0.028336487481937928,0.8092753444516385,14.162063878316347,1.0,8.0,0.965718161257379
17,moderate,previous_s_curve,M4,0.03473109062970799,0.9989195330938213,2.263974139552788,1.0,0.0,0.9658353087494088
17,moderate,previous_s_curve,LTI_1,0.044547519259029965,0.9969696143198521,2.2435939917566388,1.0,0.0,0.9651659358102505
17,moderate,previous_s_curve,LTI_2,0.04646459662837052,0.998543650967255,33.78429855451393,1.0,2.0,0.965074766308994
17,moderate,previous_s_curve,LTI_3,0.04460903168213586,0.9994224259750712,30.06520340192365,1.0,4.0,0.9654886727870722
17,moderate,previous_s_curve,LTI_5,0.05078514750428011,0.9999876686907566,39.25772912997645,1.0,7.0,0.9657100651209408
17,moderate,previous_s_curve,LTI_8,0.03684750590314626,0.9985818087760153,39.314714307514734,1.0,10.0,0.9656877166040392
17,moderate,previous_s_curve,LTI_10,0.03646653435176894,0.9990026025543688,14.162063878316347,1.0,12.0,0.965718161257379
17,moderate,shifted_double_lane,M4,0.025843117885771587,0.7807769264163127,1.9202305757922808,1.0,0.0,0.9658353087494088
17,moderate,shifted_double_lane,LTI_1,0.028870532536229628,0.7812177236423467,1.9206789510429259,1.0,0.0,0.9651659358102505
17,moderate,shifted_double_lane,LTI_2,0.03087977051565681,0.7811440733682237,14.98562184591687,1.0,2.0,0.965074766308994
17,moderate,shifted_double_lane,LTI_3,0.028198606546040016,0.7804794267123057,28.2340986766194,1.0,3.0,0.9654886727870722
17,moderate,shifted_double_lane,LTI_5,0.028951543723182604,0.7807333376548521,20.598532541201568,1.0,6.0,0.9657100651209408
17,moderate,shifted_double_lane,LTI_8,0.028027820636835243,0.7808162561796311,9.42218980238836,1.0,10.0,0.9656877166040392
17,moderate,shifted_double_lane,LTI_10,0.026652334527387404,0.7807819920836552,7.299345967587528,1.0,12.0,0.965718161257379
17,moderate,constant_22,M4,0.022145053281825457,0.64819603846397,1.951312264977034,1.0,0.0,0.9658353087494088
17,moderate,constant_22,LTI_1,0.02195723095088608,0.6477316959312168,1.94980645485904,1.0,0.0,0.9651659358102505
17,moderate,constant_22,LTI_2,0.021860195209136048,0.6478125959922917,1.9500708782413088,1.0,0.0,0.965074766308994
17,moderate,constant_22,LTI_3,0.025247190180684612,0.6487407194452891,1.9530589823865867,1.0,0.0,0.9654886727870722
17,moderate,constant_22,LTI_5,0.021956799556725748,0.6480875037908471,1.9509642816371178,1.0,0.0,0.9657100651209408
17,moderate,constant_22,LTI_8,0.022859853544098606,0.6483744306652788,1.9518890223509946,1.0,0.0,0.9656877166040392
17,moderate,constant_22,LTI_10,0.021890593566657447,0.6480414387168911,1.9508151034825214,1.0,0.0,0.965718161257379
17,strong,all,M4,0.0453306084058329,1.2267021364591177,3.440126856316972,1.0,0.0,0.9658353087494088
17,strong,all,LTI_1,0.05102636450778738,1.2256595973488602,3.408963591863289,1.0,0.0,0.9651659358102505
17,strong,all,LTI_2,0.052898655873418694,1.2265114909733423,51.07651931552975,1.0,1.3333333333333333,0.965074766308994
17,strong,all,LTI_3,0.05268257493923187,1.2271065790887288,45.59712063688886,1.0,2.3333333333333335,0.9654886727870722
17,strong,all,LTI_5,0.05413307456201294,1.2272014550730763,59.1819294120367,1.0,4.333333333333333,0.9657100651209408
17,strong,all,LTI_8,0.04782156405314756,1.2266491944291804,57.86633528687828,1.0,6.666666666666667,0.9656877166040392
17,strong,all,LTI_10,0.046201335284974034,1.2266670188611,21.325067481218877,1.0,8.0,0.965718161257379
17,strong,previous_s_curve,M4,0.05715439056757578,1.5105891583108866,3.440126856316972,1.0,0.0,0.9658353087494088
17,strong,previous_s_curve,LTI_1,0.07006999080829467,1.5074622657292325,3.408963591863289,1.0,0.0,0.9651659358102505
17,strong,previous_s_curve,LTI_2,0.07291600403310428,1.5099911120727352,51.07651931552975,1.0,2.0,0.965074766308994
17,strong,previous_s_curve,LTI_3,0.07162510997041009,1.5114134603716587,45.59712063688886,1.0,4.0,0.9654886727870722
17,strong,previous_s_curve,LTI_5,0.0805294493587217,1.5123339249553056,59.1819294120367,1.0,7.0,0.9657100651209408
17,strong,previous_s_curve,LTI_8,0.060045771398856806,1.510075017516379,57.86633528687828,1.0,10.0,0.9656877166040392
17,strong,previous_s_curve,LTI_10,0.05942097998605174,1.5107199372334956,21.325067481218877,1.0,12.0,0.965718161257379
17,strong,shifted_double_lane,M4,0.04459698825812616,1.1901302583002213,2.997188347537577,1.0,0.0,0.9658353087494088
17,strong,shifted_double_lane,LTI_1,0.04906964252524504,1.1908610296634303,2.9981706938300725,1.0,0.0,0.9651659358102505
17,strong,shifted_double_lane,LTI_2,0.051980105620998376,1.1907599574051877,22.47107042137017,1.0,2.0,0.965074766308994
17,strong,shifted_double_lane,LTI_3,0.04751638982404475,1.1896613842298869,42.76358549417701,1.0,3.0,0.9654886727870722
17,strong,shifted_double_lane,LTI_5,0.04790781123030833,1.1900531758556663,32.2031654596346,1.0,6.0,0.9657100651209408
17,strong,shifted_double_lane,LTI_8,0.04809308088908311,1.1902034516779074,14.597857712025192,1.0,10.0,0.9656877166040392
17,strong,shifted_double_lane,LTI_10,0.04532276880178223,1.190136482331399,11.106024116677089,1.0,12.0,0.965718161257379
17,strong,constant_22,M4,0.0342404463917968,0.979386992766246,2.9331562712271073,1.0,0.0,0.9658353087494088
17,strong,constant_22,LTI_1,0.03393946018982243,0.9786554966539179,2.9309949873714545,1.0,0.0,0.9651659358102505
17,strong,constant_22,LTI_2,0.033799857966153465,0.9787834034421047,2.9313721158920285,1.0,0.0,0.965074766308994
17,strong,constant_22,LTI_3,0.03890622502324074,0.9802448926646407,2.9356636453796288,1.0,0.0,0.9654886727870722
17,strong,constant_22,LTI_5,0.03396196309700878,0.979217264408257,2.9326501845774398,1.0,0.0,0.9657100651209408
17,strong,constant_22,LTI_8,0.03532583987150277,0.979669114093255,2.933978063842849,1.0,0.0,0.9656877166040392
17,strong,constant_22,LTI_10,0.03386025706708814,0.9791446370184058,2.93243640996791,1.0,0.0,0.965718161257379
18,near_linear,all,M4,0.013263080818675473,0.39612664330214625,1.0993456529395667,1.0,0.0,0.9667918498457402
18,near_linear,all,LTI_1,0.01526284560053031,0.39580699400624414,1.0930221090082322,1.0,0.0,0.9661562233891805
18,near_linear,all,LTI_2,0.016076531072330095,0.39606129656644157,16.983351726805253,1.0,1.3333333333333333,0.9660697102777183
18,near_linear,all,LTI_3,0.01601966193462259,0.39624669639703664,15.155976581410945,1.0,2.3333333333333335,0.9664625937108693
18,near_linear,all,LTI_5,0.016536858961187804,0.39627252232851806,19.70129915788162,1.0,4.333333333333333,0.966672862402163
18,near_linear,all,LTI_8,0.014097048189019539,0.3961058728134646,19.96666527425954,1.0,6.666666666666667,0.9666516329990446
18,near_linear,all,LTI_10,0.013655741194865697,0.39611606773739366,7.082621583986051,1.0,8.0,0.9666805533272955
18,near_linear,previous_s_curve,M4,0.016548882495979585,0.49094122894194947,1.0993456529395667,1.0,0.0,0.9667918498457402
18,near_linear,previous_s_curve,LTI_1,0.02124816558307563,0.49000145957658603,1.0930221090082322,1.0,0.0,0.9661562233891805
18,near_linear,previous_s_curve,LTI_2,0.022671355291802937,0.49076299981449195,16.983351726805253,1.0,2.0,0.9660697102777183
18,near_linear,previous_s_curve,LTI_3,0.0217233211387519,0.49117835767676327,15.155976581410945,1.0,4.0,0.9664625937108693
18,near_linear,previous_s_curve,LTI_5,0.024814634141625328,0.4914502025625155,19.70129915788162,1.0,7.0,0.966672862402163
18,near_linear,previous_s_curve,LTI_8,0.01756693640052055,0.4907750575588403,19.96666527425954,1.0,10.0,0.9666516329990446
18,near_linear,previous_s_curve,LTI_10,0.01748091191137394,0.49098199717113256,7.082621583986051,1.0,12.0,0.9666805533272955
18,near_linear,shifted_double_lane,M4,0.012269591482387092,0.37975970551294697,0.9096479551602781,1.0,0.0,0.9667918498457402
18,near_linear,shifted_double_lane,LTI_1,0.013873017134904941,0.37996601477879394,0.9097849880674237,1.0,0.0,0.9661562233891805
18,near_linear,shifted_double_lane,LTI_2,0.014910107233077329,0.3799280998600319,7.561342291290803,1.0,2.0,0.9660697102777183
18,near_linear,shifted_double_lane,LTI_3,0.013540852495394445,0.3796182107351017,14.22485828729182,1.0,3.0,0.9664625937108693
18,near_linear,shifted_double_lane,LTI_5,0.013984023276327502,0.3797410803516623,10.227507706220056,1.0,6.0,0.966672862402163
18,near_linear,shifted_double_lane,LTI_8,0.01331785554526906,0.3797769353363982,4.704801991355592,1.0,10.0,0.9666516329990446
18,near_linear,shifted_double_lane,LTI_10,0.012728495491316749,0.37976229175856296,3.665606850535351,1.0,12.0,0.9666805533272955
18,near_linear,constant_22,M4,0.010970768477659744,0.31767899545154243,0.948735489566303,1.0,0.0,0.9667918498457402
18,near_linear,constant_22,LTI_1,0.010667354083610359,0.31745350766335273,0.9479755993602409,1.0,0.0,0.9661562233891805
18,near_linear,constant_22,LTI_2,0.010648130692110017,0.31749279002480063,0.9481104979942249,1.0,0.0,0.9660697102777183
18,near_linear,constant_22,LTI_3,0.012794812169721415,0.3179435207792451,0.9496277042593938,1.0,0.0,0.9664625937108693
18,near_linear,constant_22,LTI_5,0.010811919465610583,0.3176262840713765,0.9485637454154172,1.0,0.0,0.966672862402163
18,near_linear,constant_22,LTI_8,0.011406352621269005,0.3177656255451552,0.9490296300956828,1.0,0.0,0.9666516329990446
18,near_linear,constant_22,LTI_10,0.010757816181906394,0.3176039142824853,0.9484883030928167,1.0,0.0,0.9666805533272955
18,moderate,all,M4,0.027681179004498575,0.796878755403545,2.206312105441281,1.0,0.0,0.9667918498457402
18,moderate,all,LTI_1,0.03147700682092151,0.796220590201967,2.193571856413731,1.0,0.0,0.9661562233891805
18,moderate,all,LTI_2,0.03309919261015122,0.7967499461398609,34.11832473668596,1.0,1.3333333333333333,0.9660697102777183
18,moderate,all,LTI_3,0.03309170651556015,0.7971288100450119,30.506254134963118,1.0,2.3333333333333335,0.9664625937108693
18,moderate,all,LTI_5,0.034053060074336554,0.7971845525124196,39.51442831558349,1.0,4.333333333333333,0.966672862402163
18,moderate,all,LTI_8,0.02934485182797097,0.796839953092659,39.45112931890547,1.0,6.666666666666667,0.9666516329990446
18,moderate,all,LTI_10,0.028382562729469995,0.7968571016851382,14.195501630449394,1.0,8.0,0.9666805533272955
18,moderate,previous_s_curve,M4,0.03469232771764142,0.9862768615673361,2.206312105441281,1.0,0.0,0.9667918498457402
18,moderate,previous_s_curve,LTI_1,0.043506230292295583,0.9843283272990804,2.193571856413731,1.0,0.0,0.9661562233891805
18,moderate,previous_s_curve,LTI_2,0.046360212930169606,0.9859077348291909,34.11832473668596,1.0,2.0,0.9660697102777183
18,moderate,previous_s_curve,LTI_3,0.0449408079147998,0.9867777518090649,30.506254134963118,1.0,4.0,0.9664625937108693
18,moderate,previous_s_curve,LTI_5,0.05103074284056997,0.9873440357319236,39.51442831558349,1.0,7.0,0.966672862402163
18,moderate,previous_s_curve,LTI_8,0.03662061099009677,0.9859421730071378,39.45112931890547,1.0,10.0,0.9666516329990446
18,moderate,previous_s_curve,LTI_10,0.03643115110503283,0.9863602519168033,14.195501630449394,1.0,12.0,0.9666805533272955
18,moderate,shifted_double_lane,M4,0.026084087747166432,0.7664183811221539,1.8568262813779532,1.0,0.0,0.9667918498457402
18,moderate,shifted_double_lane,LTI_1,0.029266140635448728,0.7668556426023088,1.8572535882889005,1.0,0.0,0.9661562233891805
18,moderate,shifted_double_lane,LTI_2,0.03131603139175093,0.7667834433158196,15.119656186067743,1.0,2.0,0.9660697102777183
18,moderate,shifted_double_lane,LTI_3,0.028415360746731337,0.7661243019496902,28.611451778766774,1.0,3.0,0.9664625937108693
18,moderate,shifted_double_lane,LTI_5,0.029176338334133002,0.7663764486782723,20.899954691203444,1.0,6.0,0.966672862402163
18,moderate,shifted_double_lane,LTI_8,0.02827166519557845,0.7664583197737714,9.56957603328734,1.0,10.0,0.9666516329990446
18,moderate,shifted_double_lane,LTI_10,0.02687306278538844,0.7664238550005559,7.3898980171290765,1.0,12.0,0.9666805533272955
18,moderate,constant_22,M4,0.02226712154868786,0.6379410235211457,1.8995115613872213,1.0,0.0,0.9667918498457402
18,moderate,constant_22,LTI_1,0.021658649535020218,0.6374778007045115,1.8979955699088324,1.0,0.0,0.9661562233891805
18,moderate,constant_22,LTI_2,0.021621333508533132,0.637558660274572,1.8982635078234205,1.0,0.0,0.9660697102777183
18,moderate,constant_22,LTI_3,0.025918950885149304,0.6384843763762801,1.9012682818076996,1.0,0.0,0.9664625937108693
18,moderate,constant_22,LTI_5,0.021952099048306684,0.6378331731270633,1.8991657572394702,1.0,0.0,0.966672862402163
18,moderate,constant_22,LTI_8,0.023142279298237714,0.6381193664970674,1.9000958058364292,1.0,0.0,0.9666516329990446
18,moderate,constant_22,LTI_10,0.02184347429798872,0.6377871981380555,1.8990153868387294,1.0,0.0,0.9666805533272955
18,strong,all,M4,0.04552159839934265,1.2074350531851958,3.335577433914132,1.0,0.0,0.9667918498457402
18,strong,all,LTI_1,0.05056820993122186,1.2063926962957758,3.3104120424881502,1.0,0.0,0.9661562233891805
18,strong,all,LTI_2,0.052964289426506675,1.2072475354280467,51.57997165930905,1.0,1.3333333333333333,0.9660697102777183
18,strong,all,LTI_3,0.05331492146115542,1.2078399155544126,46.26055938021849,1.0,2.3333333333333335,0.9664625937108693
18,strong,all,LTI_5,0.05438799042659266,1.2079347672386864,59.565364080311056,1.0,4.333333333333333,0.966672862402163
18,strong,all,LTI_8,0.0480000262589002,1.2073843597233953,58.057310879717676,1.0,6.666666666666667,0.9666516329990446
18,strong,all,LTI_10,0.04629583724671546,1.2074008842210922,21.37268631150657,1.0,8.0,0.9666805533272955
18,strong,previous_s_curve,M4,0.05712754581285508,1.4910590030195143,3.335577433914132,1.0,0.0,0.9667918498457402
18,strong,previous_s_curve,LTI_1,0.0685010519159877,1.4879376286028054,3.3104120424881502,1.0,0.0,0.9661562233891805
18,strong,previous_s_curve,LTI_2,0.07276095055841081,1.4904734395115233,51.57997165930905,1.0,2.0,0.9660697102777183
18,strong,previous_s_curve,LTI_3,0.07215232196281178,1.4918798078790865,46.26055938021849,1.0,4.0,0.9664625937108693
18,strong,previous_s_curve,LTI_5,0.08093457448745918,1.4928003262264784,59.565364080311056,1.0,7.0,0.966672862402163
18,strong,previous_s_curve,LTI_8,0.05973083024562331,1.4905506827439483,58.057310879717676,1.0,10.0,0.9666516329990446
18,strong,previous_s_curve,LTI_10,0.05939500104276451,1.4911904715827398,21.37268631150657,1.0,12.0,0.9666805533272955
18,strong,shifted_double_lane,M4,0.04500429085995625,1.1675939480048139,2.893521242577298,1.0,0.0,0.9667918498457402
18,strong,shifted_double_lane,LTI_1,0.04971686655078884,1.168317328670439,2.8944442977381617,1.0,0.0,0.9661562233891805
18,strong,shifted_double_lane,LTI_2,0.052692301638563165,1.1682183122831513,22.67152167713926,1.0,2.0,0.9660697102777183
18,strong,shifted_double_lane,LTI_3,0.04785515628414465,1.1671326900274268,43.32232925204512,1.0,3.0,0.9664625937108693
18,strong,shifted_double_lane,LTI_5,0.04826736050613215,1.1675202802040903,32.67115501646144,1.0,6.0,0.966672862402163
18,strong,shifted_double_lane,LTI_8,0.04850493014435335,1.167668409925976,14.814882335149345,1.0,10.0,0.9666516329990446
18,strong,shifted_double_lane,LTI_10,0.045697217384275915,1.1676009055167917,11.23815047215604,1.0,12.0,0.9666805533272955
18,strong,constant_22,M4,0.03443295852521662,0.9636522085312599,2.854999388195495,1.0,0.0,0.9667918498457402
18,strong,constant_22,LTI_1,0.03348671132688904,0.9629231316140826,2.852825354209821,1.0,0.0,0.9661562233891805
18,strong,constant_22,LTI_2,0.033439616082546045,0.9630508544894656,2.853207291268002,1.0,0.0,0.9660697102777183
18,strong,constant_22,LTI_3,0.039937286136509834,0.9645072487567251,2.857518636755731,1.0,0.0,0.9664625937108693
18,strong,constant_22,LTI_5,0.03396203628618664,0.9634836952854905,2.8544970763415702,1.0,0.0,0.966672862402163
18,strong,constant_22,LTI_8,0.03576431838672394,0.9639339865002619,2.8558313167931426,1.0,0.0,0.9666516329990446
18,strong,constant_22,LTI_10,0.03379529331310593,0.9634112755637456,2.8542817717819,1.0,0.0,0.9666805533272955
19,near_linear,all,M4,0.013056116227331667,0.39958064198666315,1.1103019906977354,1.0,0.0,0.9657477751162515
19,near_linear,all,LTI_1,0.015585725278349156,0.3992628779344823,1.1041965278114174,1.0,0.0,0.9650699164408287
19,near_linear,all,LTI_2,0.01604106312626123,0.39951538340325576,16.41459983654735,1.0,1.3333333333333333,0.9649802410502041
19,near_linear,all,LTI_3,0.015476782824775572,0.3996999037545379,14.467355704677312,1.0,2.3333333333333335,0.9653901071696755
19,near_linear,all,LTI_5,0.016343324418384313,0.3997254430906674,19.18504361741606,1.0,4.333333333333333,0.9656186527856333
19,near_linear,all,LTI_8,0.013908714569200533,0.39955949580100886,19.261004253138697,1.0,6.666666666666667,0.9655955994061556
19,near_linear,all,LTI_10,0.013543068906278011,0.3995697532718464,6.92790082650941,1.0,8.0,0.965627003317617
