seed,gamma,low,high,severity,method,tracking,steering_rms,peak_steering_rate,feasible,worst_family,rho
23,1.0,10,30,moderate,M2,0.03605268360027393,0.800616507632238,2.2735029384292176,1.0,0.038532974388799816,0.9666269095910764
23,1.0,10,30,moderate,M3,0.03095794584475914,0.8003339091778562,2.2765636940596714,1.0,0.036357415679642784,0.966426905191854
23,1.0,10,30,moderate,M4,0.0268278358870537,0.8003180664575716,2.2843928562229103,1.0,0.027833947544270505,0.9682827359140964
23,1.0,10,30,near_linear,M1,0.0190212896312041,0.39788623344489593,1.1299133749367525,1.0,0.022512315288204597,0.9639721370768652
23,1.0,10,30,near_linear,M2,0.017534898170781812,0.39786012667545473,1.1339622972777104,1.0,0.018797714410487307,0.9666269095910764
23,1.0,10,30,near_linear,M3,0.014841372685012727,0.39773463920661584,1.1354502324237858,1.0,0.017387252779892285,0.966426905191854
23,1.0,10,30,near_linear,M4,0.012844921494282286,0.3977270375625864,1.1393829924998216,1.0,0.01331720667356963,0.9682827359140964
23,1.0,10,30,strong,M1,0.06304052767002143,1.2137512004365878,3.412892807253831,1.0,0.0754065652718309,0.9639721370768652
23,1.0,10,30,strong,M2,0.057861031076037545,1.2136627532193265,3.424850532431951,1.0,0.061486024981350536,0.9666269095910764
23,1.0,10,30,strong,M3,0.050816282239552646,1.2131423074230554,3.429608780286681,1.0,0.06003370920309183,0.966426905191854
23,1.0,10,30,strong,M4,0.044409240194001935,1.2131264922982696,3.441201904056338,1.0,0.046153379766171364,0.9682827359140964
23,1.0,15,25,moderate,M1,0.033512131853686705,0.7982292277743579,2.176318252847917,1.0,0.03954575370078105,0.9564239103946404
23,1.0,15,25,moderate,M2,0.030499152331675175,0.7982577024995101,2.1920811032803846,1.0,0.03142379625961863,0.9603802346140354
23,1.0,15,25,moderate,M3,0.031400887704972694,0.7979928280791933,2.182275241155577,1.0,0.036042935528937114,0.958924612726478
23,1.0,15,25,moderate,M4,0.028016357885111146,0.7980425339522454,2.200026088384868,1.0,0.028556578429917486,0.961811467953784
23,1.0,15,25,near_linear,M1,0.016166556868380186,0.39694803138553225,1.0817660513493152,1.0,0.019024632590179502,0.9564239103946404
23,1.0,15,25,near_linear,M2,0.014712078363009843,0.39696235451388306,1.089363791897457,1.0,0.015184197753108622,0.9603802346140354
23,1.0,15,25,near_linear,M3,0.015096054768366812,0.396836364061103,1.084727229017988,1.0,0.0172724593982169,0.958924612726478
23,1.0,15,25,near_linear,M4,0.013442413321564876,0.3968606901932038,1.093254324148067,1.0,0.013712369607616563,0.961811467953784
23,1.0,15,25,strong,M1,0.05409611854201437,1.2087489782807028,3.2882938331568505,1.0,0.06417458672259571,0.9564239103946404
23,1.0,15,25,strong,M2,0.049358464556074226,1.208796655343768,3.3129508778004744,1.0,0.050717515250363616,0.9603802346140354
23,1.0,15,25,strong,M3,0.05096759322413362,1.2083577896633715,3.297422957015846,1.0,0.05890442115578586,0.958924612726478
23,1.0,15,25,strong,M4,0.04574888474190671,1.208440738850621,3.3248521620483227,1.0,0.0465386367436955,0.961811467953784
23,1.0,18,22,moderate,M1,0.03196423232202761,0.8023938754505636,2.1723146494261734,1.0,0.03698196671710348,0.9507540389731304
23,1.0,18,22,moderate,M2,0.02902048107208113,0.8024686852711022,2.189627547590026,1.0,0.029721212695540275,0.9555088664550152
23,1.0,18,22,moderate,M3,0.03164763518851486,0.8022819624415932,2.1748579365092806,1.0,0.03598958478840406,0.9519310184613952
23,1.0,18,22,moderate,M4,0.028615190491542514,0.8023653394944668,2.1930391588200955,1.0,0.029485349603167506,0.9563853822852192
23,1.0,18,22,near_linear,M1,0.015405373105721527,0.39916855117446415,1.0811108507267666,1.0,0.017774004687892368,0.9507540389731304
23,1.0,18,22,near_linear,M2,0.013965218140250422,0.3992051520390256,1.0893052755518082,1.0,0.01430440584099168,0.9555088664550152
23,1.0,18,22,near_linear,M3,0.015246918174532808,0.3991146438711243,1.0823582449062403,1.0,0.017280023611822914,0.9519310184613952
23,1.0,18,22,near_linear,M4,0.01375903475267077,0.3991553616562045,1.090977775324873,1.0,0.014188381001223306,0.9563853822852192
23,1.0,18,22,strong,M1,0.05156833561266424,1.214305790466633,3.2764019404087232,1.0,0.06000839632750431,0.9507540389731304
23,1.0,18,22,strong,M2,0.047028204460936536,1.2144267981334689,3.303812604721624,1.0,0.04812568029785377,0.9555088664550152
23,1.0,18,22,strong,M3,0.051084275945356444,1.214126546186079,3.2803100290441485,1.0,0.05850296517339425,0.9519310184613952
23,1.0,18,22,strong,M4,0.04642711656305355,1.2142613168790704,3.308926557549245,1.0,0.047748152697743275,0.9563853822852192
23,1.5,10,30,moderate,M1,0.04427999872510492,0.8217389318454256,2.3788699526407604,1.0,0.05532212532038698,0.9639630776349716
23,1.5,10,30,moderate,M2,0.03635137755230487,0.8216500081349354,2.401744428229037,1.0,0.03926394548098778,0.9686909533228004
23,1.5,10,30,moderate,M3,0.03684104967014073,0.8213461936243759,2.3897805729771253,1.0,0.04451105254013157,0.96730966137841
23,1.5,10,30,moderate,M4,0.027015060952025334,0.8213403401999116,2.418045843176675,1.0,0.02790775775471103,0.9701671774471802
23,1.5,10,30,near_linear,M1,0.021453621776323595,0.4081783736455178,1.1807129633303683,1.0,0.0266700089775818,0.9639630776349716
23,1.5,10,30,near_linear,M2,0.017690327249814303,0.4081354533630027,1.1877657749720414,1.0,0.01920278895651759,0.9686909533228004
23,1.5,10,30,near_linear,M3,0.017697360487933363,0.4080030225331034,1.187045714100208,1.0,0.021292016056804555,0.96730966137841
23,1.5,10,30,near_linear,M4,0.012939532729965649,0.40799764430364704,1.1937351006806909,1.0,0.013354699008425319,0.9701671774471802
23,1.5,10,30,strong,M1,0.07109773964806136,1.2467544067381955,3.642674977106057,1.0,0.08961199832442264,0.9639630776349716
23,1.5,10,30,strong,M2,0.05827771858332239,1.2466366488574012,3.6788796120538994,1.0,0.06236294113333723,0.9686909533228004
23,1.5,10,30,strong,M3,0.06002013673601414,1.2460471264983717,3.659638495714753,1.0,0.07319939961992336,0.96730966137841
23,1.5,10,30,strong,M4,0.04470020316334883,1.2460762448196212,3.704060654195761,1.0,0.046284490795609215,0.9701671774471802
23,1.5,15,25,moderate,M1,0.038380765404974634,0.8182663246706964,2.3496586241327444,1.0,0.0467220042838822,0.95582683777374
23,1.5,15,25,moderate,M2,0.030753994105711203,0.8183483388331217,2.37584344379799,1.0,0.031542137219813145,0.9628070339079384
23,1.5,15,25,moderate,M3,0.036513619720566784,0.8179988651483495,2.355695726114969,1.0,0.04270717356992719,0.9591245607402716
23,1.5,15,25,moderate,M4,0.028213973938206745,0.8181261434814554,2.384934927735252,1.0,0.02918755329218784,0.9640624544543012
23,1.5,15,25,near_linear,M1,0.018539155683426303,0.40677224751559293,1.1638040419402536,1.0,0.022469067422830124,0.95582683777374
23,1.5,15,25,near_linear,M2,0.014842387762257728,0.40681133536515507,1.1762583537042206,1.0,0.01526609654123383,0.9628070339079384
23,1.5,15,25,near_linear,M3,0.01759622423569024,0.40664595997367914,1.1668167019389557,1.0,0.02047121095094487,0.9591245607402716
23,1.5,15,25,near_linear,M4,0.013541428977417022,0.40670643768540826,1.1807715748821048,1.0,0.01402192879244038,0.9640624544543012
23,1.5,15,25,strong,M1,0.061684734719648075,1.2399050200270534,3.578372598572968,1.0,0.07573719882672938,0.95582683777374
23,1.5,15,25,strong,M2,0.0497277028095876,1.240052231461862,3.619889691412189,1.0,0.05077123149357823,0.9628070339079384
23,1.5,15,25,strong,M3,0.058901216432334716,1.2394617362154767,3.5877287857594986,1.0,0.06964666104076228,0.9591245607402716
23,1.5,15,25,strong,M4,0.04605003707866218,1.2396837933464215,3.633908741443861,1.0,0.047530902612748255,0.9640624544543012
23,1.5,18,22,moderate,M1,0.036662931218170776,0.8218163587581225,2.335004029179631,1.0,0.04321218866514091,0.9537989209525224
23,1.5,18,22,moderate,M2,0.0292562183559339,0.8219940981340967,2.3635030673260027,1.0,0.03052103647606138,0.9581792019168256
23,1.5,18,22,moderate,M3,0.03638479399659397,0.8216911404120323,2.3376411292135217,1.0,0.04194423657474373,0.9546652898989908
23,1.5,18,22,moderate,M4,0.028830553679321306,0.8218875661753613,2.367380992026902,1.0,0.030228115309654562,0.958941971184842
23,1.5,18,22,near_linear,M1,0.017708604489973117,0.40870431033977933,1.1583232722478969,1.0,0.02077014273188508,0.9537989209525224
23,1.5,18,22,near_linear,M2,0.014083901427318232,0.40878980504694473,1.1719412843987864,1.0,0.014693708243657143,0.9581792019168256
23,1.5,18,22,near_linear,M3,0.017570136895707467,0.40864400538606727,1.1596080933824626,1.0,0.020140349186842158,0.9546652898989908
23,1.5,18,22,near_linear,M4,0.013866531730341644,0.4087385016470745,1.1738750590659648,1.0,0.014550801495836574,0.958941971184842
23,1.5,18,22,strong,M1,0.05883500686756965,1.2444238292807963,3.546189548209313,1.0,0.07002348711564516,0.9537989209525224
23,1.5,18,22,strong,M2,0.04738012036548756,1.2447198619346942,3.591570517793458,1.0,0.04939154210741462,0.9581792019168256
23,1.5,18,22,strong,M3,0.05840768322689805,1.2442231744262457,3.550153659870401,1.0,0.06809652502137507,0.9546652898989908
23,1.5,18,22,strong,M4,0.046754250755619974,1.244549107326297,3.5975452258209333,1.0,0.04892097194508434,0.958941971184842
24,0.0,10,30,moderate,M1,0.03507910976847829,0.7707478787215424,2.117246375329993,1.0,0.035496841056904226,0.9621652915058774
24,0.0,10,30,moderate,M2,0.03511064171702149,0.7707460359764624,2.11740037176036,1.0,0.036378563824612534,0.9624043245490492
24,0.0,10,30,moderate,M3,0.02630497146201516,0.7704637510829613,2.126971166597552,1.0,0.026598227653148728,0.9642516832444537
24,0.0,10,30,moderate,M4,0.02637853210365624,0.7704623776368412,2.127131956009694,1.0,0.02718067512255434,0.9644792821833078
24,0.0,10,30,near_linear,M1,0.01705458877852117,0.3832404238761347,1.0581757219486283,1.0,0.017255435767804656,0.9621652915058774
24,0.0,10,30,near_linear,M2,0.017070642941327707,0.3832396357385694,1.0582518058474912,1.0,0.01768592844328302,0.9624043245490492
24,0.0,10,30,near_linear,M3,0.012590849506820819,0.3831132862257668,1.0630269529933447,1.0,0.012735879292129205,0.9642516832444537
24,0.0,10,30,near_linear,M4,0.012627609538335029,0.3831127082025102,1.063106376688873,1.0,0.013016439572090735,0.9644792821833078
24,0.0,10,30,strong,M1,0.05633395760283134,1.1670719302655577,3.176635101118263,1.0,0.05701167678335186,0.9621652915058774
24,0.0,10,30,strong,M2,0.05638016888565259,1.1670684076041076,3.1768566921546864,1.0,0.05840884753010595,0.9624043245490492
24,0.0,10,30,strong,M3,0.043514006789978105,1.1665660406159966,3.1909987535803417,1.0,0.04394630303570531,0.9642516832444537
24,0.0,10,30,strong,M4,0.043623033379960256,1.1665633607015198,3.191238196343117,1.0,0.04495081991152538,0.9644792821833078
24,0.0,15,25,moderate,M1,0.029756274104217214,0.7696027176246133,1.9419831189934285,1.0,0.03005555304869117,0.9550612111848028
24,0.0,15,25,moderate,M2,0.029812692863222558,0.7696017965017558,1.942172752985107,1.0,0.03074227262470276,0.9554313393034852
24,0.0,15,25,moderate,M3,0.02755290736540874,0.7693961459889157,1.9459445446109664,1.0,0.027880652203853464,0.9569542984990272
24,0.0,15,25,moderate,M4,0.027628691837086997,0.7693954647347572,1.9461387824818648,1.0,0.028222231042760813,0.9572918428639776
24,0.0,15,25,near_linear,M1,0.014348332848705217,0.3828972811118043,0.9693539986452744,1.0,0.014492153203412933,0.9550612111848028
24,0.0,15,25,near_linear,M2,0.01437675158332648,0.3828968996986808,0.969447138497656,1.0,0.014826364676209474,0.9554313393034852
24,0.0,15,25,near_linear,M3,0.013220658116951558,0.38279952708054055,0.9713531536370932,1.0,0.013385542711787195,0.9569542984990272
24,0.0,15,25,near_linear,M4,0.01325873601777541,0.38279925826031075,0.9714483454898868,1.0,0.013541068831438841,0.9572918428639776
24,0.0,15,25,strong,M1,0.04817637968484107,1.1643533349161912,2.917045642360737,1.0,0.048664666596946064,0.9550612111848028
24,0.0,15,25,strong,M2,0.048259512965638046,1.1643514949970677,2.917335782140996,1.0,0.049761317101204613,0.9554313393034852
24,0.0,15,25,strong,M3,0.04496438999034492,1.1640129056307593,2.922959628677514,1.0,0.04543611629892174,0.9569542984990272
24,0.0,15,25,strong,M4,0.04507623905967246,1.1640114673160218,2.923255918892283,1.0,0.046079422655651896,0.9572918428639776
24,0.0,18,22,moderate,M1,0.028433334658050244,0.7745719619934605,1.9465023952214249,1.0,0.02868447488607591,0.9496176031578212
24,0.0,18,22,moderate,M2,0.02850130636583931,0.7745715491546756,1.9469040845033807,1.0,0.029182897114675713,0.950081666194614
24,0.0,18,22,moderate,M3,0.028156227047805002,0.774472441734852,1.949038273411046,1.0,0.02849051454401529,0.9508022489002144
24,0.0,18,22,moderate,M4,0.02823111790779147,0.7744721265999053,1.9494462237476011,1.0,0.028743099628330396,0.9512887593848902
24,0.0,18,22,near_linear,M1,0.01368071879938626,0.3854971686484219,0.9736755448883064,1.0,0.013807574098871617,0.9496176031578212
24,0.0,18,22,near_linear,M2,0.01371491203429513,0.38549702113309026,0.9738705313058108,1.0,0.014041735163038216,0.950081666194614
24,0.0,18,22,near_linear,M3,0.013540010488681111,0.3854491781151224,0.9749159178876072,1.0,0.013708661746168931,0.9508022489002144
24,0.0,18,22,near_linear,M4,0.013577653202890744,0.3854490774832027,0.9751152966886972,1.0,0.013819068776182357,0.9512887593848902
24,0.0,18,22,strong,M1,0.046074632502119815,1.1712517990106086,2.9035173585507343,1.0,0.046434541979046375,0.9496176031578212
24,0.0,18,22,strong,M2,0.046174936723369905,1.1712508364638903,2.904184458811433,1.0,0.047298081906001516,0.950081666194614
24,0.0,18,22,strong,M3,0.04565688505778258,1.171092740309212,2.907268730957414,1.0,0.046139486582493165,0.9508022489002144
24,0.0,18,22,strong,M4,0.04576753663129928,1.1710919352077773,2.9079490357759075,1.0,0.04664152182068496,0.9512887593848902
24,0.5,10,30,moderate,M1,0.03630808404094507,0.7933551338228229,2.1766473307950016,1.0,0.04039245220186438,0.962951756654074
24,0.5,10,30,moderate,M2,0.0355344796362775,0.7933410405703779,2.1807553598013043,1.0,0.037305633111466,0.9640836834730108
24,0.5,10,30,moderate,M3,0.027766044031695115,0.7930437221911264,2.1868127902076524,1.0,0.030918269992301285,0.9651101146020488
24,0.5,10,30,moderate,M4,0.026807683229751442,0.7930428935707658,2.1909005750431225,1.0,0.0276143896772759,0.9659682991387744
24,0.5,10,30,near_linear,M1,0.017636678764647844,0.39431330164838435,1.087006839707343,1.0,0.01957241281403981,0.962951756654074
24,0.5,10,30,near_linear,M2,0.017277713192541674,0.3943073249739549,1.0890635272543223,1.0,0.018167657004373772,0.9640836834730108
24,0.5,10,30,near_linear,M3,0.013295922301928128,0.3941742055297469,1.092084641262824,1.0,0.014795458728021805,0.9651101146020488
24,0.5,10,30,near_linear,M4,0.012833580115099228,0.39417418407725024,1.09415632448834,1.0,0.013234809171211876,0.9659682991387744
24,0.5,10,30,strong,M1,0.058343244449555735,1.202262980324458,3.2712754853269934,1.0,0.06515454045633355,0.962951756654074
24,0.5,10,30,strong,M2,0.05706125974874654,1.202238352826485,3.277421464787966,1.0,0.0597309023009663,0.9640836834730108
24,0.5,10,30,strong,M3,0.04581462838129199,1.201705644755315,3.286476846940729,1.0,0.05111670806765163,0.9651101146020488
24,0.5,10,30,strong,M4,0.044334831557326745,1.201704734886738,3.292521813135584,1.0,0.045713375052378734,0.9659682991387744
24,0.5,15,25,moderate,M1,0.030942360697664897,0.7912993476094509,2.030020569893684,1.0,0.0344639187251474,0.9559098520062066
24,0.5,15,25,moderate,M2,0.03024620675869248,0.7913108783258778,2.038497965097887,1.0,0.031067040708616465,0.9574102516014356
24,0.5,15,25,moderate,M3,0.02881440472137584,0.7910788080190951,2.035973971272359,1.0,0.03162701497368558,0.957798923192967
24,0.5,15,25,moderate,M4,0.028062209405574877,0.79109684071678,2.045337559985813,1.0,0.02902552500647267,0.9590723268451076
24,0.5,15,25,near_linear,M1,0.01492156563592069,0.3935512639694014,1.0129632331602196,1.0,0.01659991056935857,0.9559098520062066
24,0.5,15,25,near_linear,M2,0.014587568777073148,0.3935572563156786,1.0169950863286772,1.0,0.014994998138778057,0.9574102516014356
24,0.5,15,25,near_linear,M3,0.013835016170591628,0.39344705906023275,1.015874673059345,1.0,0.015168505472941516,0.957798923192967
24,0.5,15,25,near_linear,M4,0.013468127231367494,0.3934560998440126,1.0204155699224482,1.0,0.013940383790732676,0.9590723268451076
24,0.5,15,25,strong,M1,0.050053239957380806,1.1979645574926272,3.0472310389665656,1.0,0.05587254450774449,0.9559098520062066
24,0.5,15,25,strong,M2,0.04895272455215907,1.1979819780726397,3.059438817251237,1.0,0.05025441565989211,0.9574102516014356
24,0.5,15,25,strong,M3,0.046935783045896524,1.1975999423268717,3.056155756724208,1.0,0.051654373337327426,0.957798923192967
24,0.5,15,25,strong,M4,0.045777577793699946,1.1976282624107757,3.0696858861662006,1.0,0.04727474306618258,0.9590723268451076
24,0.5,18,22,moderate,M1,0.029598038820064558,0.7956921656879354,2.0368537187597866,1.0,0.03264438948510461,0.9507159520473456
24,0.5,18,22,moderate,M2,0.028940832733195126,0.7957173752934127,2.046153811442936,1.0,0.02999434439082045,0.9525476493540544
24,0.5,18,22,moderate,M3,0.02933042615357084,0.7955869507813855,2.0393740297168064,1.0,0.032011683632794,0.951932544850094
24,0.5,18,22,moderate,M4,0.02866894123685714,0.7956147240477072,2.0491096800072035,1.0,0.029725274187564286,0.953521626760816
24,0.5,18,22,near_linear,M1,0.01424914817961361,0.3958786800672013,1.0169124066180582,1.0,0.015700734704443327,0.9507159520473456
24,0.5,18,22,near_linear,M2,0.01392833015542112,0.39589119394017325,1.0213222449864912,1.0,0.014440250390082556,0.9525476493540544
24,0.5,18,22,near_linear,M3,0.01411389846148928,0.3958279929035638,1.018175829429106,1.0,0.01538450049607765,0.951932544850094
24,0.5,18,22,near_linear,M4,0.0137897012150761,0.39584173450272414,1.0227802078764745,1.0,0.014305743137620697,0.953521626760816
24,0.5,18,22,strong,M1,0.04789055222815247,1.2039088267532456,3.0546638033551985,1.0,0.052931518308028086,0.9507159520473456
24,0.5,18,22,strong,M2,0.04687679558885613,1.2039482602465095,3.068229463560407,1.0,0.04853986246579582,0.9525476493540544
24,0.5,18,22,strong,M3,0.047484051097894824,1.203740354067212,3.0584570725078617,1.0,0.051972449299750915,0.951932544850094
24,0.5,18,22,strong,M4,0.04646958777160402,1.2037839310698601,3.072656257818014,1.0,0.048122776022790914,0.953521626760816
24,1.0,10,30,moderate,M1,0.03980713828140714,0.8150996006850587,2.282977818366313,1.0,0.04802520452185368,0.9637868909426728
24,1.0,10,30,moderate,M2,0.035906534302129464,0.8150223471114493,2.291744253343376,1.0,0.03812740865629532,0.9664394024326304
24,1.0,10,30,moderate,M3,0.031905210154025615,0.8147441345207151,2.2943077757052,1.0,0.0377905200453628,0.9662894390659852
24,1.0,10,30,moderate,M4,0.027130698061020152,0.8147112734887902,2.302702865534247,1.0,0.02833197974761884,0.9681038133466006
24,1.0,10,30,near_linear,M1,0.019307234613948284,0.4049470234212081,1.1384626623802432,1.0,0.02320226763240157,0.9637868909426728
24,1.0,10,30,near_linear,M2,0.017464397806102996,0.40491128384265923,1.142877484410815,1.0,0.018607413848863993,0.9664394024326304
24,1.0,10,30,near_linear,M3,0.015302789151853707,0.40478840245851383,1.1441140801886636,1.0,0.018083578995377644,0.9662894390659852
24,1.0,10,30,near_linear,M4,0.012990897465647681,0.404772653375135,1.1483337243385408,1.0,0.013591785506867538,0.9681038133466006
24,1.0,10,30,strong,M1,0.06396804568937961,1.236243566408594,3.440242916540874,1.0,0.07766758143968572,0.9637868909426728
24,1.0,10,30,strong,M2,0.05762541191550952,1.236122146052942,3.4533565947226537,1.0,0.0608198580196495,0.9664394024326304
24,1.0,10,30,strong,M3,0.052282854333245296,1.235604307027603,3.45738422694654,1.0,0.06228748288215646,0.9662894390659852
24,1.0,10,30,strong,M4,0.04485945186062012,1.2355618545889728,3.469837939158536,1.0,0.04665611716884564,0.9681038133466006
24,1.0,15,25,moderate,M1,0.034277607950938024,0.812051965864985,2.2031745120977244,1.0,0.04085422188236462,0.956609521067922
24,1.0,15,25,moderate,M2,0.030600108191152324,0.8120684771032578,2.2200320123982773,1.0,0.031880931185376646,0.9601691399038146
24,1.0,15,25,moderate,M3,0.032341642730740985,0.8118075949568259,2.209312804265773,1.0,0.03733418581966199,0.9589248540594932
24,1.0,15,25,moderate,M4,0.02839164886500621,0.8118470177999967,2.2281733991950983,1.0,0.02990183651000557,0.9616075229704188
24,1.0,15,25,near_linear,M1,0.016542461060628403,0.4037319791225349,1.094738968117145,1.0,0.01966364080424499,0.956609521067922
24,1.0,15,25,near_linear,M2,0.014762843257583053,0.40374055208037796,1.1028361022184192,1.0,0.015364833346110577,0.9601691399038146
24,1.0,15,25,near_linear,M3,0.015559361532905549,0.40361663486871363,1.097753793969343,1.0,0.01790365061039862,0.9589248540594932
24,1.0,15,25,near_linear,M4,0.013628951845222835,0.4036359949035541,1.106822430767157,1.0,0.014368580011030188,0.9616075229704188
24,1.0,15,25,strong,M1,0.055271136492448907,1.2301867802761222,3.3313338519990494,1.0,0.06621909443614483,0.956609521067922
24,1.0,15,25,strong,M2,0.049499015292966346,1.2302156386275696,3.357580145157853,1.0,0.05163604023909505,0.9601691399038146
24,1.0,15,25,strong,M3,0.05240575734585245,1.229781712730914,3.3407430858853844,1.0,0.060917745299684,0.9589248540594932
24,1.0,15,25,strong,M4,0.04630081581850022,1.229848704487624,3.3698059662690056,1.0,0.04865744500505319,0.9616075229704188
24,1.0,18,22,moderate,M1,0.03282309917375913,0.8158418211368631,2.1975656704222826,1.0,0.03820948955527041,0.9509472901478158
24,1.0,18,22,moderate,M2,0.029288674867321625,0.8159089891889192,2.2161102190238715,1.0,0.031020515836997598,0.9553340246164438
24,1.0,18,22,moderate,M3,0.03257474407434276,0.8157267038574353,2.2001878356143725,1.0,0.037202266730441025,0.952554241066281
24,1.0,18,22,moderate,M4,0.02900862633006748,0.8158031014972885,2.2196046664038,1.0,0.030709262716316816,0.9561771442966328
24,1.0,18,22,near_linear,M1,0.0158293505458928,0.4057757157615203,1.0932114280411498,1.0,0.01837520391906712,0.9509472901478158
24,1.0,18,22,near_linear,M2,0.014099195911204272,0.4058086100050634,1.1021056120738555,1.0,0.014938600349916746,0.9553340246164438
24,1.0,18,22,near_linear,M3,0.01570503390223036,0.4057202929551248,1.0945086528649517,1.0,0.01787396520682513,0.952554241066281
24,1.0,18,22,near_linear,M4,0.013955721972892923,0.4057576215220632,1.103818577274081,1.0,0.014784867043523279,0.9561771442966328
24,1.0,18,22,strong,M1,0.05287779836999248,1.2351202075161103,3.316624188210055,1.0,0.06191724876839689,0.9509472901478158
24,1.0,18,22,strong,M2,0.04742025330240147,1.2352294426089863,3.345809489552431,1.0,0.05016938776991849,0.9553340246164438
24,1.0,18,22,strong,M3,0.05249587549887029,1.234935645566007,3.320594909249833,1.0,0.06038863565790409,0.952554241066281
24,1.0,18,22,strong,M4,0.04700506518000964,1.2350597171678255,3.3510483689005097,1.0,0.049680004195899664,0.9561771442966328
24,1.5,10,30,moderate,M1,0.045264078846294444,0.8362288101860156,2.409360006778364,1.0,0.05704189281544649,0.9638143193602232
24,1.5,10,30,moderate,M2,0.03623236951419748,0.8361147727060234,2.433398991221103,1.0,0.038874318891296805,0.9685100475522264
24,1.5,10,30,moderate,M3,0.03801745612781114,0.8358187166203193,2.420501393477,1.0,0.04618479485159534,0.967137882056879
24,1.5,10,30,moderate,M4,0.02736292905789817,0.8357921709332383,2.4501279965564047,1.0,0.028907837901025097,0.9699951906097588
24,1.5,10,30,near_linear,M1,0.02193282674349566,0.41526818336861304,1.189511295597027,1.0,0.027504717701131793,0.9638143193602232
24,1.5,10,30,near_linear,M2,0.017633176113159364,0.4152131823347875,1.2009152610628195,1.0,0.01902001466687298,0.9685100475522264
24,1.5,10,30,near_linear,M3,0.01827017079750441,0.41508520420435596,1.195971509521456,1.0,0.022105165265441436,0.967137882056879
24,1.5,10,30,near_linear,M4,0.013106759414350912,0.41506968357783136,1.209083308407023,1.0,0.013881439641191302,0.9699951906097588
24,1.5,10,30,strong,M1,0.07263082193989305,1.2693629969764744,3.692218590272525,1.0,0.09232895285485675,0.9638143193602232
24,1.5,10,30,strong,M2,0.05808291697398044,1.2692064208770844,3.7303366713020494,1.0,0.06172216565301211,0.9685100475522264
24,1.5,10,30,strong,M3,0.06186159768160123,1.268622792221415,3.709538386565383,1.0,0.07583758355962408,0.967137882056879
24,1.5,10,30,strong,M4,0.045222045231963576,1.2686214802938327,3.7561090931847154,1.0,0.04752857783309536,0.9699951906097588
24,1.5,15,25,moderate,M1,0.039437405968551095,0.8321350395843529,2.377525001537695,1.0,0.048267081360457466,0.9560326359961308
24,1.5,15,25,moderate,M2,0.030884293613141524,0.8322025035306572,2.405053298608796,1.0,0.032594824574777324,0.962601048682716
24,1.5,15,25,moderate,M3,0.037665142238024654,0.831858810197498,2.3836764109651045,1.0,0.044210245174212244,0.9594662960756634
24,1.5,15,25,moderate,M4,0.028631200474168055,0.8319737845326614,2.414376717920009,1.0,0.030616349512562598,0.9638641969103648
24,1.5,15,25,near_linear,M1,0.019057620141191455,0.41357747397758116,1.1772427561958578,1.0,0.023223641618740878,0.9560326359961308
24,1.5,15,25,near_linear,M2,0.014907133000078574,0.4136093935884246,1.1903165114083116,1.0,0.015707488562563522,0.962601048682716
24,1.5,15,25,near_linear,M3,0.018161399755175212,0.413447130890926,1.180313200283967,1.0,0.021205097687829154,0.9594662960756634
24,1.5,15,25,near_linear,M4,0.01374790019875489,0.4135014882164563,1.1949483380484254,1.0,0.01471953222984934,0.9638641969103648
24,1.5,15,25,strong,M1,0.06331784189843931,1.26142363515107,3.623162180932304,1.0,0.07815255636138067,0.9560326359961308
24,1.5,15,25,strong,M2,0.049915683751398605,1.261549246884611,3.666803860028645,1.0,0.05279180717876655,0.962601048682716
24,1.5,15,25,strong,M3,0.060681393305640756,1.260965137750698,3.6326951764474265,1.0,0.07199696410068893,0.9594662960756634
24,1.5,15,25,strong,M4,0.04666961781561618,1.2611694302454834,3.681186464174144,1.0,0.049775300821669144,0.9638641969103648
24,1.5,18,22,moderate,M1,0.03775315798759728,0.8353032762475372,2.3613499562778184,1.0,0.04464540618077829,0.9540380043505984
24,1.5,18,22,moderate,M2,0.029556874038692785,0.8354718890229713,2.3912364135131847,1.0,0.03188954759054821,0.9579590984043794
24,1.5,18,22,moderate,M3,0.037516078756532976,0.8351745084829787,2.364033809486552,1.0,0.04335491299818046,0.9548928133466074
24,1.5,18,22,moderate,M4,0.02926333049122259,0.8353627011039688,2.395211681054023,1.0,0.03153014422139389,0.9587261333042518
24,1.5,18,22,near_linear,M1,0.01824491014003676,0.41532960852990697,1.171042643647612,1.0,0.021471365692321994,0.9540380043505984
24,1.5,18,22,near_linear,M2,0.014233180919671344,0.41541052247853233,1.1853465015875742,1.0,0.015362130454009587,0.9579590984043794
24,1.5,18,22,near_linear,M3,0.018126921660894597,0.41526762079299556,1.172350135842103,1.0,0.020830348222036974,0.9548928133466074
24,1.5,18,22,near_linear,M4,0.014081929774606887,0.4153579646701803,1.187328040043848,1.0,0.01518600302377666,0.9587261333042518
24,1.5,18,22,strong,M1,0.06051448879604904,1.2653058745497563,3.58815221317138,1.0,0.07225727022376856,0.9540380043505984
24,1.5,18,22,strong,M2,0.04782561681629896,1.2655889488537437,3.635859478133396,1.0,0.05154036694975319,0.9579590984043794
24,1.5,18,22,strong,M3,0.060149049093387134,1.2650993531336105,3.5922088291159597,1.0,0.07029626455827162,0.9548928133466074
