family,speed_mps,stable_continuous,max_pole_real_per_s,pole_imag_magnitude_per_s,discrete_spectral_radius,controllability_rank,controllability_sigma_min,yaw_rate_dc_gain_per_s,beta_dc_gain,understeer_coefficient_s2_per_m,a_norm,b_norm
nominal,20.0,True,-5.866666666666666,3.4398966392740484,0.9430210571252367,2,6.237482384963974,5.1660516605166045,-0.4169741697416975,0.0026785714285714286,1.3383453526989506,0.3743211505197655
nominal,20.1,True,-5.837479270315091,3.441291610314073,0.9432963405909424,2,6.2712906805466275,5.177517174444517,-0.42412080873407065,0.0026785714285714286,1.3387352443337224,0.3743635318828045
nominal,20.200000000000003,True,-5.808580858085806,3.4426653625411,0.9435689776479832,2,6.305048852624443,5.188848013357431,-0.4312633597240443,0.0026785714285714286,1.33912139147662,0.3744055456473697
nominal,20.3,True,-5.779967159277504,3.4440183271511216,0.943839006264041,2,6.338757150272382,5.200044827972655,-0.43840156257504653,0.0026785714285714286,1.3395038477964587,0.3744471964972185
nominal,20.4,True,-5.7516339869281055,3.445350924363384,0.9441064636841835,2,6.37241581672849,5.211108272816845,-0.44553516038389945,0.0026785714285714286,1.3398826659416163,0.3744884890385525
nominal,20.5,True,-5.723577235772358,3.4466635637564753,0.9443713864479671,2,6.406025089550259,5.222039006084039,-0.45266389947120045,0.0026785714285714286,1.3402578975641648,0.37452942780157017
nominal,20.6,True,-5.6957928802588995,3.447956644592398,0.9446338104060596,2,6.439585200765835,5.232837689495314,-0.4597875293712066,0.0026785714285714286,1.3406295933433194,0.3745700172419849
nominal,20.700000000000003,True,-5.668276972624797,3.449230556129082,0.9448937707363932,2,6.4730963770212275,5.243504988160046,-0.46690580282123406,0.0026785714285714286,1.3409978030082268,0.3746102617425071
nominal,20.8,True,-5.641025641025642,3.4504856779218382,0.9451513019598667,2,6.506558839723062,5.254041570438799,-0.474018475750577,0.0026785714285714286,1.3413625753601208,0.3746501656142933
nominal,20.9,True,-5.614035087719299,3.451722380114179,0.9454064379556071,2,6.539972805177539,5.264448107807836,-0.4811253072689778,0.0026785714285714286,1.3417239582938552,0.3746897330983618
nominal,21.0,True,-5.587301587301588,3.4529410237184623,0.9456592119758137,2,6.573338484724917,5.274725274725274,-0.48822605965463156,0.0026785714285714286,1.342081998818845,0.3747289683669763
nominal,21.1,True,-5.5608214849921005,3.4541419608867323,0.9459096566601849,2,6.606656084870809,5.284873748498869,-0.49532049834176817,0.0026785714285714286,1.3424367430794268,0.3747678755249974
nominal,21.200000000000003,True,-5.534591194968554,3.455325535172178,0.946157804049955,2,6.6399258074131655,5.294894209155457,-0.5024083919078035,0.0026785714285714286,1.3427882363746608,0.3748064586112045
nominal,21.3,True,-5.508607198748043,3.456492081781573,0.9464036856015424,2,6.673147849566094,5.304787339312042,-0.5094895120600743,0.0026785714285714286,1.3431365231775927,0.37484472159958754
nominal,21.4,True,-5.482866043613708,3.457641927819048,0.9466473321998294,2,6.70632240408006,5.314553824048534,-0.5165636336221802,0.0026785714285714286,1.3434816471539892,0.3748826684006086
nominal,21.5,True,-5.45736434108527,3.4587753925215354,0.9468887741710781,2,6.739449659358558,5.324194350782156,-0.5236305345199275,0.0026785714285714286,1.3438236511805692,0.3749203028624364
nominal,21.6,True,-5.432098765432098,3.4598927874862326,0.9471280412955032,2,6.77252979957191,5.333709609143503,-0.530689995766897,0.0026785714285714286,1.3441625773627393,0.37495762877215283
nominal,21.700000000000003,True,-5.407066052227343,3.460994416890357,0.9473651628194999,2,6.805563004767539,5.34310029085425,-0.5377418014496547,0.0026785714285714286,1.3444984670518567,0.3749946498569315
nominal,21.8,True,-5.382262996941897,3.4620805777035266,0.947600167467551,2,6.838549450977427,5.352367089606551,-0.5447857387125912,0.0026785714285714286,1.3448313608620293,0.3750313697851914
nominal,21.9,True,-5.357686453576864,3.4631515598930394,0.9478330834538125,2,6.871489310322415,5.361510700944079,-0.5518215977424298,0.0026785714285714286,1.3451612986864674,0.3750677921677235
nominal,22.0,True,-5.333333333333334,3.464207646622303,0.9480639384933957,2,6.904382751113936,5.370531822144725,-0.5588491717523973,0.0026785714285714286,1.3454883197134055,0.3751039205587934
nominal,22.1,True,-5.309200603318251,3.465249114442712,0.9482927598133475,2,6.937229937952615,5.3794311521049805,-0.5658682569660721,0.0026785714285714286,1.3458124624416008,0.37513975845721864
nominal,22.200000000000003,True,-5.285285285285283,3.466276233479184,0.9485195741633462,2,6.970031031824544,5.388209391225957,-0.5728786526009205,0.0026785714285714286,1.346133764695426,0.3751753093074229
nominal,22.3,True,-5.261584454409567,3.467289267609632,0.9487444078261119,2,7.002786190194534,5.396867241301073,-0.5798801608515369,0.0026785714285714286,1.3464522636395682,0.37521057650046685
nominal,22.4,True,-5.238095238095238,3.468288474638559,0.9489672866275537,2,7.03549556709729,5.405405405405405,-0.5868725868725868,0.0026785714285714286,1.346767995793345,0.3752455633750548
nominal,22.5,True,-5.214814814814815,3.469274106465033,0.949188235946644,2,7.068159313225812,5.413824587786668,-0.5938557387614806,0.0026785714285714286,1.3470809970446478,0.375280273218523
nominal,22.6,True,-5.191740412979351,3.470246409245226,0.9494072807250455,2,7.100777576017572,5.422125493757872,-0.6008294275407644,0.0026785714285714286,1.3473913026635267,0.375314709267801
nominal,22.700000000000003,True,-5.168869309838472,3.4712056235497277,0.9496244454764875,2,7.133350499738349,5.430308829591594,-0.6077934671402672,0.0026785714285714286,1.3476989473154266,0.3753488747103571
nominal,22.8,True,-5.146198830409356,3.4721519845158233,0.9498397542959017,2,7.165878225563692,5.438375302415919,-0.614747674378983,0.0026785714285714286,1.3480039650740838,0.37538277268512016
nominal,22.9,True,-5.123726346433768,3.4730857219949245,0.9500532308683257,2,7.1983608916586395,5.446325620111992,-0.6216918689467285,0.0026785714285714286,1.3483063894340934,0.37541640628338196
nominal,23.0,True,-5.101449275362318,3.474007060695327,0.9502648984775791,2,7.230798633254752,5.454160491213213,-0.6286258733855594,0.0026785714285714286,1.3486062533231595,0.37544977854968054
nominal,23.1,True,-5.07936507936508,3.474916220320456,0.9504747800147242,2,7.263191582725675,5.461880624806041,-0.6355495130709777,0.0026785714285714286,1.3489035891140346,0.37548289248266453
nominal,23.200000000000003,True,-5.057471264367815,3.475813415702789,0.9506828979863065,2,7.2955398696601765,5.469486730432441,-0.6424626161929137,0.0026785714285714286,1.3491984286361587,0.37551575103593804
nominal,23.3,True,-5.035765379113018,3.476698856933575,0.9508892745223974,2,7.327843620933801,5.476979517993901,-0.6493650137365229,0.0026785714285714286,1.3494908031870074,0.37554835711888823
nominal,23.4,True,-5.014245014245015,3.4775727494885227,0.9510939313844273,2,7.360102960778245,5.484359697657093,-0.6562565394627804,0.0026785714285714286,1.3497807435431561,0.37558071359749423
nominal,23.5,True,-4.99290780141844,3.478435294349604,0.9512968899728302,2,7.3923180108491575,5.491627979761097,-0.6631370298888947,0.0026785714285714286,1.3500682799710695,0.3756128232951204
nominal,23.6,True,-4.971751412429379,3.479286688123098,0.9514981713344968,2,7.4244888902920705,5.498785074726226,-0.6700063242685483,0.0026785714285714286,1.3503534422376244,0.37564468899329034
nominal,23.700000000000003,True,-4.950773558368494,3.4801271231540154,0.9516977961700425,2,7.456615715806692,5.505831692964424,-0.6768642645719728,0.0026785714285714286,1.3506362596203727,0.37567631343244684
nominal,23.8,True,-4.9299719887955185,3.480956787637027,0.9518957848408992,2,7.488698601709486,5.5127685447912445,-0.6837106954658634,0.0026785714285714286,1.3509167609175528,0.375707699312694
nominal,23.9,True,-4.9093444909344495,3.4817758657240194,0.9520921573762308,2,7.52073765999467,5.5195963403393655,-0.6905454642931524,0.0026785714285714286,1.3511949744578564,0.37573884929452445
nominal,24.0,True,-4.888888888888889,3.482584537628397,0.9522869334796839,2,7.552733000393694,5.526315789473684,-0.6973684210526316,0.0026785714285714286,1.3514709281099566,0.375769765999531
nominal,24.1,True,-4.8686030428769005,3.4833829797262448,0.9524801325359707,2,7.58468473043314,5.532927601707927,-0.7041794183784534,0.0026785714285714286,1.3517446492918066,0.3758004520111035
nominal,24.200000000000003,True,-4.848484848484848,3.484171364654449,0.9526717736172959,2,7.616592955491104,5.539432486122806,-0.710978311519502,0.0026785714285714286,1.3520161649797118,0.37583090987511125
nominal,24.3,True,-4.828532235939643,3.484949861405898,0.9528618754896279,2,7.64845777885236,5.545831151285693,-0.7177649583186447,0.0026785714285714286,1.3522855017171858,0.37586114210056987
nominal,24.4,True,-4.808743169398907,3.485718635421844,0.9530504566188169,2,7.680279301761826,5.552124305171797,-0.7245392191918865,0.0026785714285714286,1.3525526856235923,0.375891151160297
nominal,24.5,True,-4.789115646258503,3.4864778486815364,0.9532375351765725,2,7.7120576234768485,5.558312655086849,-0.7313009571074087,0.0026785714285714286,1.352817742402582,0.37592093949155087
nominal,24.6,True,-4.769647696476966,3.487227659789213,0.9534231290462941,2,7.74379284131829,5.564396907591266,-0.7380500375645261,0.0026785714285714286,1.3530806973503287,0.37595050949665854
nominal,24.700000000000003,True,-4.750337381916329,3.4879682240585397,0.9536072558287653,2,7.775485050720073,5.570377768425801,-0.7447863285725504,0.0026785714285714286,1.3533415753635707,0.37597986354363
nominal,24.8,True,-4.731182795698924,3.488699693594584,0.9537899328477132,2,7.807134345277629,5.576255942438649,-0.751509700629577,0.0026785714285714286,1.3536004009474605,0.3760090039667588
nominal,24.9,True,-4.712182061579652,3.489422217373401,0.9539711771552393,2,7.838740816795099,5.58203213351401,-0.7582200267012005,0.0026785714285714286,1.3538571982232344,0.376037933067212
nominal,25.0,True,-4.6933333333333325,3.4901359413193185,0.9541510055371186,2,7.870304555331517,5.587707044502095,-0.7649171821991616,0.0026785714285714286,1.354111990935698,0.3760666531136071
nominal,25.1,True,-4.674634794156706,3.490841008379995,0.9543294345179797,2,7.901825649245496,5.593281377150554,-0.7716010449599388,0.0026785714285714286,1.3543648024605397,0.37609516634257684
nominal,25.200000000000003,True,-4.656084656084655,3.491537558599313,0.9545064803663619,2,7.933304185239157,5.598755832037324,-0.7782714952232841,0.0026785714285714286,1.3546156558114748,0.37612347495932336
nominal,25.3,True,-4.637681159420289,3.4922257291882075,0.9546821590996563,2,7.96474024840083,5.604131108504886,-0.7849284156107169,0.0026785714285714286,1.3548645736472222,0.37615158113816016
nominal,25.4,True,-4.619422572178477,3.492905654593455,0.9548564864889325,2,7.996133922246655,5.609407904595897,-0.7915716911039774,0.0026785714285714286,1.3551115782783234,0.37617948702304416
nominal,25.5,True,-4.601307189542484,3.49357746656453,0.9550294780636543,2,8.027485288761246,5.614586916990219,-0.7982012090234434,0.0026785714285714286,1.3553566916738016,0.37620719472809616
nominal,25.6,True,-4.583333333333333,3.494241294218563,0.9552011491162883,2,8.05879442843726,5.6196688409433015,-0.8048168590065227,0.0026785714285714286,1.3555999354676709,0.3762347063381107
nominal,25.700000000000003,True,-4.565499351491568,3.4948972641034866,0.9553715147068068,2,8.090061420314195,5.624654370225913,-0.8114185329860264,0.0026785714285714286,1.3558413309652972,0.3762620239090567
nominal,25.8,True,-4.547803617571059,3.4955455002593916,0.955540589667088,2,8.121286342015964,5.6295441970652185,-0.8180061251685198,0.0026785714285714286,1.3560808991496127,0.376289149468567
nominal,25.9,True,-4.530244530244531,3.4961861242781977,0.9557083886052179,2,8.152469269787739,5.634339012087181,-0.8245795320126714,0.0026785714285714286,1.3563186606871929,0.37631608501641833
nominal,26.0,True,-4.512820512820513,3.4968192553616473,0.9558749259096947,2,8.183610278531868,5.639039504260263,-0.8311386522075909,0.0026785714285714286,1.356554635934194,0.3763428325250022
nominal,26.1,True,-4.4955300127713915,3.4974450103777035,0.9560402157535371,2,8.214709441842945,5.643646360840447,-0.8376833866511698,0.0026785714285714286,1.3567888449421592,0.37636939393978625
nominal,26.2,True,-4.478371501272266,3.4980635039154033,0.956204272098304,2,8.24576683204188,5.6481602673175075,-0.8442136384284321,0.0026785714285714286,1.357021307463693,0.3763957711797658
nominal,26.3,True,-4.4613434727503165,3.4986748483381884,0.9563671086980231,2,8.276782520209359,5.652581907362595,-0.8507293127898876,0.0026785714285714286,1.3572520429580117,0.37642196613790774
nominal,26.400000000000002,True,-4.444444444444444,3.4992791538357935,0.9565287391030295,2,8.307756576218384,5.656911962777029,-0.857230317129913,0.0026785714285714286,1.3574810705963687,0.376447980681584
nominal,26.5,True,-4.427672955974842,3.499876528474719,0.9566891766637238,2,8.338689068765946,5.661151113442373,-0.8637165609651422,0.0026785714285714286,1.357708409267361,0.3764738166529983
nominal,26.6,True,-4.4110275689223055,3.5004670782473344,0.9568484345342461,2,8.369580065404161,5.66530003727171,-0.8701879559128908,0.0026785714285714286,1.3579340775821176,0.37649947586960325
nominal,26.7,True,-4.39450686641698,3.501050907119657,0.9570065256760664,2,8.400429632570434,5.669359410162152,-0.8766444156696057,0.0026785714285714286,1.3581580938793758,0.37652496012450976
nominal,26.8,True,-4.378109452736318,3.5016281170778463,0.9571634628615004,2,8.431237835617015,5.673329905948529,-0.8830858559893547,0.0026785714285714286,1.3583804762304452,0.37655027118688844
nominal,26.900000000000002,True,-4.36183395291202,3.502198808173457,0.9573192586771464,2,8.4620047388399,5.677212196358278,-0.8895121946623499,0.0026785714285714286,1.3586012424440637,0.376575410802363
nominal,27.0,True,-4.345679012345679,3.502763078567478,0.9574739255272485,2,8.492730405506833,5.681006950967499,-0.8959233514935186,0.0026785714285714286,1.3588204100711485,0.37660038069339674
nominal,27.1,True,-4.329643296432964,3.5033210245732125,0.9576274756369852,2,8.523414897884926,5.684714837158166,-0.9023192482811193,0.0026785714285714286,1.3590379964094434,0.37662518255967076
nominal,27.2,True,-4.313725490196079,3.5038727406980037,0.9577799210556895,2,8.55405827726737,5.688336520076481,-0.9086998087954112,0.0026785714285714286,1.3592540185080684,0.37664981807845466
nominal,27.3,True,-4.297924297924299,3.504418319683887,0.9579312736599992,2,8.584660603999627,5.691872662592355,-0.9150649587573787,0.0026785714285714286,1.359468493171968,0.37667428890497145
nominal,27.400000000000002,True,-4.282238442822384,3.504957852547155,0.9580815451569377,2,8.615221937505083,5.695323925260009,-0.921414625817515,0.0026785714285714286,1.3596814369662673,0.376698596672754
nominal,27.5,True,-4.266666666666667,3.505491428616895,0.9582307470869329,2,8.64574233630986,5.698690966279661,-0.9277487395346687,0.0026785714285714286,1.3598928662205332,0.3767227429939959
nominal,27.6,True,-4.251207729468598,3.5060191355725197,0.9583788908267662,2,8.676221858067274,5.701974441460319,-0.9340672313549567,0.0026785714285714286,1.360102797032947,0.3767467294598944
nominal,27.7,True,-4.235860409145608,3.506541059480328,0.9585259875924664,2,8.7066605595816,5.705175004183623,-0.9403700345907497,0.0026785714285714286,1.3603112452743864,0.376770557640988
nominal,27.8,True,-4.220623501199041,3.5070572848291164,0.9586720484421362,2,8.737058496831287,5.708293305368758,-0.9466570843997272,0.0026785714285714286,1.3605182265924243,0.37679422908748683
nominal,27.900000000000002,True,-4.205495818399044,3.5075678945648767,0.9588170842787205,2,8.767415724991633,5.711329993438404,-0.952928317764013,0.0026785714285714286,1.3607237564152392,0.3768177453295972
nominal,28.0,True,-4.19047619047619,3.5080729701245987,0.9589611058527217,2,8.797732298456971,5.714285714285714,-0.9591836734693877,0.0026785714285714286,1.3609278499554494,0.37684110787783975
nominal,28.1,True,-4.1755634638196915,3.508572591469213,0.9591041237648494,2,8.828008270862226,5.7171611112423095,-0.965423092084587,0.0026785714285714286,1.3611305222138612,0.3768643182233622
nominal,28.2,True,-4.160756501182034,3.5090668371156957,0.9592461484686245,2,8.85824369510406,5.719956825047268,-0.9716465159406849,0.0026785714285714286,1.3613317879831441,0.3768873778382451
nominal,28.3,True,-4.146054181389871,3.5095557841683473,0.9593871902729212,2,8.888438623361505,5.722673493817108,-0.9778538891105621,0.0026785714285714286,1.3615316618514257,0.37691028817580335
nominal,28.400000000000002,True,-4.131455399061032,3.510039508349305,0.9595272593444604,2,8.918593107116086,5.725311753016732,-0.9840451573884743,0.0026785714285714286,1.3617301582058166,0.3769330506708809
nominal,28.5,True,-4.116959064327485,3.5105180840282526,0.9596663657102531,2,8.948707197171496,5.727872235431341,-0.990220268269705,0.0026785714285714286,1.3619272912358582,0.37695566674014036
nominal,28.6,True,-4.102564102564102,3.5109915842514177,0.95980451925999,2,8.978780943672772,5.730355571139273,-0.9963791709303238,0.0026785714285714286,1.3621230749369027,0.3769781377823477
nominal,28.7,True,-4.088269454123113,3.511460080769828,0.9599417297483837,2,9.008814396125077,5.732762387485799,-1.0025218162070386,0.0026785714285714286,1.3623175231134237,0.37700046517865055
nominal,28.8,True,-4.074074074074074,3.511923644066857,0.9600780067974645,2,9.038807603411955,5.735093309057807,-1.0086481565771501,0.0026785714285714286,1.3625106493822585,0.37702265029285326
nominal,28.900000000000002,True,-4.059976931949251,3.512382343385105,0.9602133598988271,2,9.068760613813371,5.737348957659399,-1.0147581461386161,0.0026785714285714286,1.3627024671757846,0.37704469447168426
nominal,29.0,True,-4.045977011494252,3.5128362467525975,0.9603477984158346,2,9.098673475022972,5.739529952288389,-1.0208517405902107,0.0026785714285714286,1.3628929897450321,0.377066599045061
nominal,29.1,True,-4.032073310423826,3.5132854210083533,0.960481331585774,2,9.128546234165302,5.74163690911365,-1.0269288972118038,0.0026785714285714286,1.363082230162734,0.3770883653263491
nominal,29.200000000000003,True,-4.018264840182648,3.513729931827309,0.9606139685219733,2,9.15837893781238,5.743670441453339,-1.032989574844747,0.0026785714285714286,1.363270201326314,0.37710999461261624
nominal,29.3,True,-4.004550625711035,3.5141698437446496,0.960745718215872,2,9.188171632000074,5.745631159753969,-1.0390337338723654,0.0026785714285714286,1.3634569159608152,0.37713148818488185
nominal,29.400000000000002,True,-3.99092970521542,3.5146052201795324,0.9608765895390523,2,9.217924362243878,5.747519671570304,-1.0450613362005765,0.0026785714285714286,1.363642386621769,0.37715284730836285
nominal,29.5,True,-3.9774011299435026,3.5150361234582466,0.9610065912452291,2,9.247637173554473,5.749336581546092,-1.0510723452386128,0.0026785714285714286,1.3638266256980103,0.3771740732327141
nominal,29.6,True,-3.9639639639639634,3.5154626148368058,0.9611357319722017,2,9.277310110452955,5.751082491395581,-1.057066725879871,0.0026785714285714286,1.3640096454144315,0.37719516719226487
nominal,29.700000000000003,True,-3.950617283950616,3.5158847545229928,0.9612640202437643,2,9.306943216985573,5.752757999885858,-1.0630444444828762,0.0026785714285714286,1.3641914578346874,0.377216130406251
nominal,29.8,True,-3.937360178970917,3.516302601697884,0.9613914644715807,2,9.336536536738192,5.754363702819941,-1.0690054688523687,0.0026785714285714286,1.3643720748638428,0.37723696407904306
nominal,29.900000000000002,True,-3.9241917502787067,3.516716214536848,0.9615180729570237,2,9.366090112850465,5.755900193020662,-1.0749497682205142,0.0026785714285714286,1.3645515082509705,0.3772576694003701
nominal,30.0,True,-3.9111111111111114,3.517125650230054,0.9616438538929747,2,9.395603988029634,5.757368060315284,-1.0808773132282385,0.0026785714285714286,1.3647297695916973,0.3772782475455399
heavy,10.0,True,-10.18295652173913,2.679634294942386,0.9031834724305577,2,2.854487490566895,3.279374241853851,0.22165056259672897,0.002493622448979592,1.2795100839059486,0.3235855055432563
heavy,10.1,True,-10.082135170038743,2.686560267809503,0.9040945334106204,2,2.8939467509872783,3.3067327679139344,0.21520554191774674,0.002493622448979592,1.2807979730101848,0.3236712933399898
heavy,10.2,True,-9.983290707587383,2.6932664993871613,0.9049886225982526,2,2.93327491709763,3.333947303053925,0.20871782526977636,0.002493622448979592,1.282061895295871,0.3237560770738531
heavy,10.3,True,-9.886365555086533,2.6997624125473325,0.9058662094333063,2,2.9724749154904835,3.3610172321432903,0.20218794097300893,0.002493622448979592,1.2833025129914928,0.32383986746267807
heavy,10.4,True,-9.791304347826088,2.706056917526754,0.9067277462169135,2,3.0115495587004815,3.3879419582251327,0.19561641795609244,0.002493622448979592,1.284520464174157,0.3239226754767616
heavy,10.5,True,-9.698053830227742,2.7121584459237735,0.9075736688858033,2,3.0505015504276636,3.4147209024619527,0.1890037856652859,0.002493622448979592,1.2857163638595372,0.324004512297498
heavy,10.6,True,-9.60656275635767,2.7180749820222947,0.9084043977450585,2,3.0893334904813736,3.441353504077539,0.1823505739744002,0.002493622448979592,1.2868908050333856,0.3240853892798823
heavy,10.7,True,-9.51678179601788,2.723814091686803,0.9092203381618856,2,3.12804787946177,3.467839220295077,0.17565731309553462,0.002493622448979592,1.2880443596282234,0.32416531791853964
heavy,10.8,True,-9.428663446054752,2.7293829490470225,0.9100218812227976,2,3.1666471231947755,3.494177526271534,0.16892453349065473,0.002493622448979592,1.2891775794485818,0.32424430981696967
