seed,phase,point,policy,cohort,condition,mu,epsilon,method,draw,tracking,feasible,rho
96,A,map,biased-low-speed,50,correct,0.9,2,Isotropic,1,0.009055784199001483,1.0,0.9697226183063012
96,A,map,biased-low-speed,50,correct,0.9,2,Isotropic,2,0.008859633486890093,1.0,0.9683664650791628
96,A,map,biased-low-speed,50,correct,0.9,2,Isotropic,3,0.008653008720413666,1.0,0.9693273400685825
96,A,map,biased-low-speed,50,correct,0.9,2,Isotropic,4,0.012658269463326537,1.0,0.9675831095576266
96,A,map,biased-low-speed,50,correct,0.9,4,ControlAware,0,0.007816888273461914,1.0,0.9682818347299758
96,A,map,biased-low-speed,50,correct,0.9,4,ControlAware,1,0.007971159537728284,1.0,0.9687617930990606
96,A,map,biased-low-speed,50,correct,0.9,4,ControlAware,2,0.008760724333456234,1.0,0.967888547505087
96,A,map,biased-low-speed,50,correct,0.9,4,ControlAware,3,0.008489887312309822,1.0,0.9684311491185204
96,A,map,biased-low-speed,50,correct,0.9,4,ControlAware,4,0.00836652371654551,1.0,0.9678441661286232
96,A,map,biased-low-speed,50,correct,0.9,4,Isotropic,0,0.007839926303750806,1.0,0.968288574264877
96,A,map,biased-low-speed,50,correct,0.9,4,Isotropic,1,0.008060037510762822,1.0,0.968878850388975
96,A,map,biased-low-speed,50,correct,0.9,4,Isotropic,2,0.00903342256307456,1.0,0.967756127321864
96,A,map,biased-low-speed,50,correct,0.9,4,Isotropic,3,0.008738936263613488,1.0,0.9684458238229504
96,A,map,biased-low-speed,50,correct,0.9,4,Isotropic,4,0.008556359112553914,1.0,0.9678132193661366
96,A,map,biased-low-speed,50,correct,0.9,8,ControlAware,0,0.008132481537396794,1.0,0.9680293370265278
96,A,map,biased-low-speed,50,correct,0.9,8,ControlAware,1,0.008011956453111176,1.0,0.9681638153852912
96,A,map,biased-low-speed,50,correct,0.9,8,ControlAware,2,0.008169844426032882,1.0,0.9679817229831112
96,A,map,biased-low-speed,50,correct,0.9,8,ControlAware,3,0.007905021308061295,1.0,0.9683799821261978
96,A,map,biased-low-speed,50,correct,0.9,8,ControlAware,4,0.007857609352174427,1.0,0.9682368768043544
96,A,map,biased-low-speed,50,correct,0.9,8,Isotropic,0,0.00822944939887093,1.0,0.9679600091069928
96,A,map,biased-low-speed,50,correct,0.9,8,Isotropic,1,0.008021120605529904,1.0,0.9681263044379592
96,A,map,biased-low-speed,50,correct,0.9,8,Isotropic,2,0.008245300067685084,1.0,0.9678770213422558
96,A,map,biased-low-speed,50,correct,0.9,8,Isotropic,3,0.007913281552958586,1.0,0.9683917338564392
96,A,map,biased-low-speed,50,correct,0.9,8,Isotropic,4,0.007899496706159009,1.0,0.9682267346914274
96,A,map,biased-low-speed,50,correct,0.9,inf,ControlAware,0,0.007957613217818236,1.0,0.9682780010970108
96,A,map,biased-low-speed,50,correct,0.9,inf,Isotropic,0,0.007957613217818243,1.0,0.96827800109701
96,A,map,biased-low-speed,100,correct,0.9,2,ControlAware,0,0.008129557734308455,1.0,0.9685310077914916
96,A,map,biased-low-speed,100,correct,0.9,2,ControlAware,1,0.008084005109267555,1.0,0.9687841271260392
96,A,map,biased-low-speed,100,correct,0.9,2,ControlAware,2,0.00807191782648236,1.0,0.9683369057396238
96,A,map,biased-low-speed,100,correct,0.9,2,ControlAware,3,0.007876214990268674,1.0,0.968431794013088
96,A,map,biased-low-speed,100,correct,0.9,2,ControlAware,4,0.008228490471538757,1.0,0.9678838842694688
96,A,map,biased-low-speed,100,correct,0.9,2,Isotropic,0,0.008399616993767024,1.0,0.968585746019452
96,A,map,biased-low-speed,100,correct,0.9,2,Isotropic,1,0.008176407646179839,1.0,0.9688924176724216
96,A,map,biased-low-speed,100,correct,0.9,2,Isotropic,2,0.008111378639753279,1.0,0.9683943009545888
96,A,map,biased-low-speed,100,correct,0.9,2,Isotropic,3,0.007852287063470988,1.0,0.9685057527954676
96,A,map,biased-low-speed,100,correct,0.9,2,Isotropic,4,0.008388908181919468,1.0,0.9677955075136808
96,A,map,biased-low-speed,100,correct,0.9,4,ControlAware,0,0.007841395383925441,1.0,0.9685984218947874
96,A,map,biased-low-speed,100,correct,0.9,4,ControlAware,1,0.007912947035500082,1.0,0.9682658286812889
96,A,map,biased-low-speed,100,correct,0.9,4,ControlAware,2,0.00810662389346764,1.0,0.9684272892056978
96,A,map,biased-low-speed,100,correct,0.9,4,ControlAware,3,0.00797351389485936,1.0,0.9685843012279952
96,A,map,biased-low-speed,100,correct,0.9,4,ControlAware,4,0.007880761572583293,1.0,0.96828429537568
96,A,map,biased-low-speed,100,correct,0.9,4,Isotropic,0,0.007837602277004157,1.0,0.9686499825946472
96,A,map,biased-low-speed,100,correct,0.9,4,Isotropic,1,0.00792481236596861,1.0,0.9682636135814324
96,A,map,biased-low-speed,100,correct,0.9,4,Isotropic,2,0.008192106092908621,1.0,0.9684420928096392
96,A,map,biased-low-speed,100,correct,0.9,4,Isotropic,3,0.008017525272435124,1.0,0.9686476353772472
96,A,map,biased-low-speed,100,correct,0.9,4,Isotropic,4,0.007873442245597237,1.0,0.9682703760358308
96,A,map,biased-low-speed,100,correct,0.9,8,ControlAware,0,0.007923104992152636,1.0,0.9683574750624282
96,A,map,biased-low-speed,100,correct,0.9,8,ControlAware,1,0.007825769351089116,1.0,0.968487320942936
96,A,map,biased-low-speed,100,correct,0.9,8,ControlAware,2,0.007973712185858618,1.0,0.9681872944886136
96,A,map,biased-low-speed,100,correct,0.9,8,ControlAware,3,0.007905345697688571,1.0,0.9683685604806408
96,A,map,biased-low-speed,100,correct,0.9,8,ControlAware,4,0.007986679007269206,1.0,0.9683503851465236
96,A,map,biased-low-speed,100,correct,0.9,8,Isotropic,0,0.007910044745429294,1.0,0.9683798815616772
96,A,map,biased-low-speed,100,correct,0.9,8,Isotropic,1,0.007808760128817675,1.0,0.9685294712079824
96,A,map,biased-low-speed,100,correct,0.9,8,Isotropic,2,0.007976394743483868,1.0,0.9681563530108276
96,A,map,biased-low-speed,100,correct,0.9,8,Isotropic,3,0.007909926111678034,1.0,0.9684007722969684
96,A,map,biased-low-speed,100,correct,0.9,8,Isotropic,4,0.00800536967035351,1.0,0.9683476000178872
96,A,map,biased-low-speed,100,correct,0.9,inf,ControlAware,0,0.007947115998733325,1.0,0.9682924329249178
96,A,map,biased-low-speed,100,correct,0.9,inf,Isotropic,0,0.007947115998733325,1.0,0.9682924329249178
96,A,map,random,10,correct,0.9,2,ControlAware,0,0.024845365204265626,1.0,0.97193431255393
96,A,map,random,10,correct,0.9,2,ControlAware,1,0.02033184581391397,1.0,0.9694535063745648
96,A,map,random,10,correct,0.9,2,ControlAware,2,0.016239936041254052,1.0,0.9697987600647112
96,A,map,random,10,correct,0.9,2,ControlAware,3,0.025834563656134207,1.0,0.9680612839998836
96,A,map,random,10,correct,0.9,2,ControlAware,4,0.032368438414977684,1.0,0.965334200373664
96,A,map,random,10,correct,0.9,2,Isotropic,0,0.026648348805364343,1.0,0.9719261859146522
96,A,map,random,10,correct,0.9,2,Isotropic,1,0.024417921097871866,1.0,0.9695139850968414
96,A,map,random,10,correct,0.9,2,Isotropic,2,0.018712283789903698,1.0,0.9702322891542832
96,A,map,random,10,correct,0.9,2,Isotropic,3,0.028292230183146982,1.0,0.968049504333214
96,A,map,random,10,correct,0.9,2,Isotropic,4,0.036436374072838576,1.0,0.9643257772989504
96,A,map,random,10,correct,0.9,4,ControlAware,0,0.013405678574354882,1.0,0.9671304843583528
96,A,map,random,10,correct,0.9,4,ControlAware,1,0.020113978563027945,1.0,0.9707091653463664
96,A,map,random,10,correct,0.9,4,ControlAware,2,0.017388585248946646,1.0,0.9716668001641128
96,A,map,random,10,correct,0.9,4,ControlAware,3,0.01235338301302599,1.0,0.9694840158618512
96,A,map,random,10,correct,0.9,4,ControlAware,4,0.009635512124466285,1.0,0.9693243872904356
96,A,map,random,10,correct,0.9,4,Isotropic,0,0.01525346814131783,1.0,0.9668028829628568
96,A,map,random,10,correct,0.9,4,Isotropic,1,0.022226407168998524,1.0,0.9709376465270758
96,A,map,random,10,correct,0.9,4,Isotropic,2,0.018951092601134662,1.0,0.9720894402668666
96,A,map,random,10,correct,0.9,4,Isotropic,3,0.014310081555465138,1.0,0.9697619152009922
96,A,map,random,10,correct,0.9,4,Isotropic,4,0.010628710903530705,1.0,0.9696623312693152
96,A,map,random,10,correct,0.9,8,ControlAware,0,0.008822694800796229,1.0,0.9680610034128396
96,A,map,random,10,correct,0.9,8,ControlAware,1,0.008195428769955911,1.0,0.9690362750009136
96,A,map,random,10,correct,0.9,8,ControlAware,2,0.01048100568765344,1.0,0.9701939032930084
96,A,map,random,10,correct,0.9,8,ControlAware,3,0.008989035203400572,1.0,0.9693311538616756
96,A,map,random,10,correct,0.9,8,ControlAware,4,0.008534365979554944,1.0,0.96820175873158
96,A,map,random,10,correct,0.9,8,Isotropic,0,0.009199442855026652,1.0,0.968149472373119
96,A,map,random,10,correct,0.9,8,Isotropic,1,0.008329801078435273,1.0,0.9691746500272272
96,A,map,random,10,correct,0.9,8,Isotropic,2,0.011537170447501955,1.0,0.9705973234719824
96,A,map,random,10,correct,0.9,8,Isotropic,3,0.009522519961105815,1.0,0.9695743242891786
96,A,map,random,10,correct,0.9,8,Isotropic,4,0.008804860685418005,1.0,0.9683155780797555
96,A,map,random,10,correct,0.9,inf,ControlAware,0,0.00788742408031654,1.0,0.9682674084315824
96,A,map,random,10,correct,0.9,inf,Isotropic,0,0.00788742408031654,1.0,0.9682674084315824
96,A,map,random,20,correct,0.9,2,ControlAware,0,0.014056201610367296,1.0,0.965057251128598
96,A,map,random,20,correct,0.9,2,ControlAware,1,0.011890793338424115,1.0,0.9689622440246368
96,A,map,random,20,correct,0.9,2,ControlAware,2,0.016699540464299625,1.0,0.9685192473257036
96,A,map,random,20,correct,0.9,2,ControlAware,3,0.01510849175610273,1.0,0.9702125241801398
96,A,map,random,20,correct,0.9,2,ControlAware,4,0.011024439075854792,1.0,0.9681307797961822
96,A,map,random,20,correct,0.9,2,Isotropic,0,0.016520953044882235,1.0,0.9640359559480398
96,A,map,random,20,correct,0.9,2,Isotropic,1,0.013301868876129544,1.0,0.9690491810783496
96,A,map,random,20,correct,0.9,2,Isotropic,2,0.017981265455523334,1.0,0.9685984803933052
96,A,map,random,20,correct,0.9,2,Isotropic,3,0.017338468007228266,1.0,0.9705191464152704
96,A,map,random,20,correct,0.9,2,Isotropic,4,0.012672125130502204,1.0,0.9681168797883188
96,A,map,random,20,correct,0.9,4,ControlAware,0,0.013307083394121497,1.0,0.9701529745801049
96,A,map,random,20,correct,0.9,4,ControlAware,1,0.009575932279816082,1.0,0.9685902202367918
96,A,map,random,20,correct,0.9,4,ControlAware,2,0.008031026113664476,1.0,0.968320347293512
96,A,map,random,20,correct,0.9,4,ControlAware,3,0.010215898424908517,1.0,0.9690473878502212
96,A,map,random,20,correct,0.9,4,ControlAware,4,0.012159714934601187,1.0,0.9678962411317812
96,A,map,random,20,correct,0.9,4,Isotropic,0,0.015256360631793522,1.0,0.9705057893108062
96,A,map,random,20,correct,0.9,4,Isotropic,1,0.010114175559320761,1.0,0.9686323593949024
96,A,map,random,20,correct,0.9,4,Isotropic,2,0.008032242359483334,1.0,0.9682959539393136
96,A,map,random,20,correct,0.9,4,Isotropic,3,0.010758776397781895,1.0,0.9691073660305694
96,A,map,random,20,correct,0.9,4,Isotropic,4,0.013272915156035892,1.0,0.9677470147746536
96,A,map,random,20,correct,0.9,8,ControlAware,0,0.008416681873526915,1.0,0.9683517203721888
96,A,map,random,20,correct,0.9,8,ControlAware,1,0.007841558094087491,1.0,0.9686066731673604
96,A,map,random,20,correct,0.9,8,ControlAware,2,0.008750441605070517,1.0,0.9683816877924284
96,A,map,random,20,correct,0.9,8,ControlAware,3,0.008601446335168957,1.0,0.9681848867291468
96,A,map,random,20,correct,0.9,8,ControlAware,4,0.00842140863357706,1.0,0.9682983935416972
96,A,map,random,20,correct,0.9,8,Isotropic,0,0.008666350410472087,1.0,0.9683369326896448
96,A,map,random,20,correct,0.9,8,Isotropic,1,0.007942485343923226,1.0,0.9686475383959386
96,A,map,random,20,correct,0.9,8,Isotropic,2,0.008951438523311145,1.0,0.968415635570326
96,A,map,random,20,correct,0.9,8,Isotropic,3,0.0088516456078985,1.0,0.9680612954722588
96,A,map,random,20,correct,0.9,8,Isotropic,4,0.00856411646426322,1.0,0.9683008238057704
96,A,map,random,20,correct,0.9,inf,ControlAware,0,0.008000522253125189,1.0,0.9683894177934828
96,A,map,random,20,correct,0.9,inf,Isotropic,0,0.008000522253125189,1.0,0.9683894177934828
96,A,map,random,30,correct,0.9,2,ControlAware,0,0.014027283009731079,1.0,0.9689523618055048
96,A,map,random,30,correct,0.9,2,ControlAware,1,0.012655966793633268,1.0,0.9679341382890976
96,A,map,random,30,correct,0.9,2,ControlAware,2,0.010321788840684073,1.0,0.96843746056881
96,A,map,random,30,correct,0.9,2,ControlAware,3,0.01144511615417489,1.0,0.968433543682437
96,A,map,random,30,correct,0.9,2,ControlAware,4,0.010489040523874725,1.0,0.9674299005937445
96,A,map,random,30,correct,0.9,2,Isotropic,0,0.016038218469387872,1.0,0.9691030165578092
96,A,map,random,30,correct,0.9,2,Isotropic,1,0.014374724384520997,1.0,0.9677406586404168
96,A,map,random,30,correct,0.9,2,Isotropic,2,0.011325913700267393,1.0,0.9685315204955562
96,A,map,random,30,correct,0.9,2,Isotropic,3,0.012684755257500853,1.0,0.9684465554657992
96,A,map,random,30,correct,0.9,2,Isotropic,4,0.011402437948495412,1.0,0.9670839278850004
96,A,map,random,30,correct,0.9,4,ControlAware,0,0.008787346826234962,1.0,0.9679083098564272
96,A,map,random,30,correct,0.9,4,ControlAware,1,0.009033911500630081,1.0,0.9674239037906274
96,A,map,random,30,correct,0.9,4,ControlAware,2,0.010420176181093577,1.0,0.967162139014879
96,A,map,random,30,correct,0.9,4,ControlAware,3,0.009835599657422782,1.0,0.9674110953172776
96,A,map,random,30,correct,0.9,4,ControlAware,4,0.008143028727449242,1.0,0.9689302011297868
96,A,map,random,30,correct,0.9,4,Isotropic,0,0.008995484045456323,1.0,0.967833468155763
96,A,map,random,30,correct,0.9,4,Isotropic,1,0.00949349755836315,1.0,0.9671874152108692
96,A,map,random,30,correct,0.9,4,Isotropic,2,0.011278360650862846,1.0,0.9668269956516228
96,A,map,random,30,correct,0.9,4,Isotropic,3,0.010533645391945373,1.0,0.9671960578224426
96,A,map,random,30,correct,0.9,4,Isotropic,4,0.008315106453524084,1.0,0.9689993130205552
96,A,map,random,30,correct,0.9,8,ControlAware,0,0.008017679278515507,1.0,0.9681800840553494
96,A,map,random,30,correct,0.9,8,ControlAware,1,0.00817273521032101,1.0,0.968289223388013
96,A,map,random,30,correct,0.9,8,ControlAware,2,0.008084271324492161,1.0,0.9681549533598072
96,A,map,random,30,correct,0.9,8,ControlAware,3,0.008006840286117657,1.0,0.9687865463748906
96,A,map,random,30,correct,0.9,8,ControlAware,4,0.007887673777868781,1.0,0.968516360540802
96,A,map,random,30,correct,0.9,8,Isotropic,0,0.008172032776347933,1.0,0.9681421928419788
96,A,map,random,30,correct,0.9,8,Isotropic,1,0.00831668773655729,1.0,0.9682694315537724
96,A,map,random,30,correct,0.9,8,Isotropic,2,0.00813738450743981,1.0,0.968111929885769
96,A,map,random,30,correct,0.9,8,Isotropic,3,0.008128425225503047,1.0,0.9688916835422434
96,A,map,random,30,correct,0.9,8,Isotropic,4,0.007831676939296251,1.0,0.9685668900201836
96,A,map,random,30,correct,0.9,inf,ControlAware,0,0.007963413234897404,1.0,0.9683827876898592
96,A,map,random,30,correct,0.9,inf,Isotropic,0,0.007963413234897404,1.0,0.9683827876898592
96,A,map,random,50,correct,0.9,2,ControlAware,0,0.009915442182375469,1.0,0.9672418552432474
96,A,map,random,50,correct,0.9,2,ControlAware,1,0.00854316443862291,1.0,0.9694244224842294
96,A,map,random,50,correct,0.9,2,ControlAware,2,0.008620936167873156,1.0,0.9682827896076712
96,A,map,random,50,correct,0.9,2,ControlAware,3,0.008105325148666194,1.0,0.9690494432553924
96,A,map,random,50,correct,0.9,2,ControlAware,4,0.011325846593780855,1.0,0.9676848874735132
96,A,map,random,50,correct,0.9,2,Isotropic,0,0.010728867118228994,1.0,0.9670290290824224
96,A,map,random,50,correct,0.9,2,Isotropic,1,0.008966126634671796,1.0,0.9696779271883598
96,A,map,random,50,correct,0.9,2,Isotropic,2,0.008837925221883038,1.0,0.9683093147392688
96,A,map,random,50,correct,0.9,2,Isotropic,3,0.008549452848498337,1.0,0.9692793045833706
96,A,map,random,50,correct,0.9,2,Isotropic,4,0.012745397199980133,1.0,0.9675225364021508
96,A,map,random,50,correct,0.9,4,ControlAware,0,0.007867120734055764,1.0,0.9682241205696804
96,A,map,random,50,correct,0.9,4,ControlAware,1,0.007977151348784576,1.0,0.9687086997271672
96,A,map,random,50,correct,0.9,4,ControlAware,2,0.008890865216632555,1.0,0.9678270942908528
96,A,map,random,50,correct,0.9,4,ControlAware,3,0.008510174508297762,1.0,0.968375021241773
96,A,map,random,50,correct,0.9,4,ControlAware,4,0.008476171901635438,1.0,0.9677850666276678
96,A,map,random,50,correct,0.9,4,Isotropic,0,0.007886236439140956,1.0,0.968230965004984
96,A,map,random,50,correct,0.9,4,Isotropic,1,0.008055761166977198,1.0,0.9688268695794158
96,A,map,random,50,correct,0.9,4,Isotropic,2,0.009177434103283137,1.0,0.9676932604150984
96,A,map,random,50,correct,0.9,4,Isotropic,3,0.008751116489634232,1.0,0.9683898205583464
96,A,map,random,50,correct,0.9,4,Isotropic,4,0.008677681284831592,1.0,0.9677506192180058
96,A,map,random,50,correct,0.9,8,ControlAware,0,0.008209956039085014,1.0,0.9679691707699186
96,A,map,random,50,correct,0.9,8,ControlAware,1,0.008080838762850349,1.0,0.9681050152152924
96,A,map,random,50,correct,0.9,8,ControlAware,2,0.00825831226053948,1.0,0.9679211855193228
96,A,map,random,50,correct,0.9,8,ControlAware,3,0.007947964651778749,1.0,0.968323330029086
96,A,map,random,50,correct,0.9,8,ControlAware,4,0.00790263387560943,1.0,0.968178753193316
96,A,map,random,50,correct,0.9,8,Isotropic,0,0.008311072636918684,1.0,0.9678990880768926
96,A,map,random,50,correct,0.9,8,Isotropic,1,0.008092957286590206,1.0,0.9680670970018304
96,A,map,random,50,correct,0.9,8,Isotropic,2,0.00834024371288498,1.0,0.967815347790694
96,A,map,random,50,correct,0.9,8,Isotropic,3,0.007953423212128162,1.0,0.9683351823522768
96,A,map,random,50,correct,0.9,8,Isotropic,4,0.007940931303488013,1.0,0.968168508419338
96,A,map,random,50,correct,0.9,inf,ControlAware,0,0.008018460389980397,1.0,0.9682202840956516
96,A,map,random,50,correct,0.9,inf,Isotropic,0,0.008018460389980376,1.0,0.9682202840956512
96,A,map,random,100,correct,0.9,2,ControlAware,0,0.008129557734308455,1.0,0.9685310077914916
96,A,map,random,100,correct,0.9,2,ControlAware,1,0.008084005109267555,1.0,0.9687841271260392
96,A,map,random,100,correct,0.9,2,ControlAware,2,0.00807191782648236,1.0,0.9683369057396238
96,A,map,random,100,correct,0.9,2,ControlAware,3,0.007876214990268674,1.0,0.968431794013088
96,A,map,random,100,correct,0.9,2,ControlAware,4,0.008228490471538757,1.0,0.9678838842694688
96,A,map,random,100,correct,0.9,2,Isotropic,0,0.008399616993767024,1.0,0.968585746019452
96,A,map,random,100,correct,0.9,2,Isotropic,1,0.008176407646179839,1.0,0.9688924176724216
96,A,map,random,100,correct,0.9,2,Isotropic,2,0.008111378639753268,1.0,0.9683943009545896
96,A,map,random,100,correct,0.9,2,Isotropic,3,0.007852287063470978,1.0,0.9685057527954676
96,A,map,random,100,correct,0.9,2,Isotropic,4,0.008388908181919452,1.0,0.9677955075136816
96,A,map,random,100,correct,0.9,4,ControlAware,0,0.007841395383925441,1.0,0.9685984218947874
96,A,map,random,100,correct,0.9,4,ControlAware,1,0.007912947035500082,1.0,0.9682658286812889
96,A,map,random,100,correct,0.9,4,ControlAware,2,0.00810662389346764,1.0,0.9684272892056978
96,A,map,random,100,correct,0.9,4,ControlAware,3,0.00797351389485936,1.0,0.9685843012279952
96,A,map,random,100,correct,0.9,4,ControlAware,4,0.00788076157258328,1.0,0.9682842953756796
96,A,map,random,100,correct,0.9,4,Isotropic,0,0.007837602277004169,1.0,0.9686499825946474
96,A,map,random,100,correct,0.9,4,Isotropic,1,0.00792481236596861,1.0,0.9682636135814324
96,A,map,random,100,correct,0.9,4,Isotropic,2,0.008192106092908632,1.0,0.9684420928096392
96,A,map,random,100,correct,0.9,4,Isotropic,3,0.008017525272435119,1.0,0.9686476353772476
96,A,map,random,100,correct,0.9,4,Isotropic,4,0.007873442245597275,1.0,0.968270376035831
96,A,map,random,100,correct,0.9,8,ControlAware,0,0.007923104992152636,1.0,0.9683574750624282
96,A,map,random,100,correct,0.9,8,ControlAware,1,0.007825769351089116,1.0,0.968487320942936
96,A,map,random,100,correct,0.9,8,ControlAware,2,0.007973712185858618,1.0,0.9681872944886136
96,A,map,random,100,correct,0.9,8,ControlAware,3,0.007905345697688571,1.0,0.9683685604806408
96,A,map,random,100,correct,0.9,8,ControlAware,4,0.00798667900726923,1.0,0.9683503851465228
96,A,map,random,100,correct,0.9,8,Isotropic,0,0.00791004474542929,1.0,0.9683798815616772
96,A,map,random,100,correct,0.9,8,Isotropic,1,0.007808760128817644,1.0,0.9685294712079822
96,A,map,random,100,correct,0.9,8,Isotropic,2,0.007976394743483868,1.0,0.9681563530108276
