design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable
test,handling_04,handling,LTI_2,0.9526180204236071,True
test,handling_04,handling,LTI_3,0.9533406534402991,True
test,handling_04,handling,LTI_5,0.9537303577811401,True
test,handling_04,handling,LTI_8,0.9536909205102234,True
test,handling_04,handling,LTI_10,0.9537446500393694,True
test,handling_05,handling,M4,0.9548418745912217,True
test,handling_05,handling,LTI_1,0.9537094374106274,True
test,handling_05,handling,LTI_2,0.9535571874881587,True
test,handling_05,handling,LTI_3,0.9542522868981476,True
test,handling_05,handling,LTI_5,0.9546280831837898,True
test,handling_05,handling,LTI_8,0.9545900248235057,True
test,handling_05,handling,LTI_10,0.9546418772772473,True
test,handling_06,handling,M4,0.9556651473176772,True
test,handling_06,handling,LTI_1,0.9545901870009336,True
test,handling_06,handling,LTI_2,0.9544460665406843,True
test,handling_06,handling,LTI_3,0.9551048331676617,True
test,handling_06,handling,LTI_5,0.9554618098885341,True
test,handling_06,handling,LTI_8,0.9554256315949669,True
test,handling_06,handling,LTI_10,0.955474923989205,True
test,handling_07,handling,M4,0.9525501503501514,True
test,handling_07,handling,LTI_1,0.9511375666356454,True
test,handling_07,handling,LTI_2,0.9509444471621986,True
test,handling_07,handling,LTI_3,0.951819779624727,True
test,handling_07,handling,LTI_5,0.9522865263239672,True
test,handling_07,handling,LTI_8,0.9522394541567715,True
test,handling_07,handling,LTI_10,0.9523035766741078,True
test,handling_08,handling,M4,0.9547577239090749,True
test,handling_08,handling,LTI_1,0.9536350176414703,True
test,handling_08,handling,LTI_2,0.953484043412124,True
test,handling_08,handling,LTI_3,0.9541732445330313,True
test,handling_08,handling,LTI_5,0.9545457920204713,True
test,handling_08,handling,LTI_8,0.9545080639637014,True
test,handling_08,handling,LTI_10,0.9545594663372107,True
test,handling_09,handling,M4,0.9533733143238483,True
test,handling_09,handling,LTI_1,0.9520699362772322,True
test,handling_09,handling,LTI_2,0.9518931249321659,True
test,handling_09,handling,LTI_3,0.9526972649198692,True
test,handling_09,handling,LTI_5,0.9531287908011267,True
test,handling_09,handling,LTI_8,0.9530851884222432,True
test,handling_09,handling,LTI_10,0.9531445888047484,True
