client_id,family,method,max_spectral_radius,min_spectral_margin,seed
nominal_03,nominal,M4,0.9624982018763858,0.037501798123614205,2
nominal_03,nominal,M5,0.962182844595497,0.03781715540450303,2
nominal_04,nominal,M1,0.9603524953843241,0.0396475046156759,2
nominal_04,nominal,M2,0.961530043612857,0.03846995638714301,2
nominal_04,nominal,M3,0.9631376863588876,0.036862313641112365,2
nominal_04,nominal,M4,0.9641657987832104,0.035834201216789596,2
nominal_04,nominal,M5,0.9638742817462508,0.03612571825374922,2
nominal_05,nominal,M1,0.9567617726216758,0.04323822737832417,2
nominal_05,nominal,M2,0.958210635532026,0.04178936446797399,2
nominal_05,nominal,M3,0.9601666438680332,0.03983335613196681,2
nominal_05,nominal,M4,0.9613594504785901,0.03864054952140994,2
nominal_05,nominal,M5,0.9610166228159599,0.0389833771840401,2
nominal_06,nominal,M1,0.9579052536797197,0.04209474632028032,2
nominal_06,nominal,M2,0.9592000939364497,0.04079990606355033,2
nominal_06,nominal,M3,0.9610369697873642,0.03896303021263581,2
nominal_06,nominal,M4,0.9621361751954502,0.03786382480454975,2
nominal_06,nominal,M5,0.9618141483720055,0.03818585162799448,2
nominal_07,nominal,M1,0.9578171726027297,0.042182827397270306,2
nominal_07,nominal,M2,0.9590463344593394,0.0409536655406606,2
nominal_07,nominal,M3,0.9608903569877816,0.03910964301221842,2
nominal_07,nominal,M4,0.9619417856024021,0.038058214397597934,2
nominal_07,nominal,M5,0.9616238043755015,0.038376195624498455,2
nominal_08,nominal,M1,0.9587666846597973,0.04123331534020269,2
nominal_08,nominal,M2,0.9600677294891671,0.03993227051083292,2
nominal_08,nominal,M3,0.96182156609479,0.03817843390521003,2
nominal_08,nominal,M4,0.9629293370559555,0.037070662944044486,2
nominal_08,nominal,M5,0.962614939064541,0.037385060935459014,2
nominal_09,nominal,M1,0.9578244127371387,0.0421755872628613,2
nominal_09,nominal,M2,0.9592363000998715,0.040763699900128514,2
nominal_09,nominal,M3,0.961083263501925,0.03891673649807503,2
nominal_09,nominal,M4,0.9622591468511515,0.03774085314884845,2
nominal_09,nominal,M5,0.9619288211502731,0.03807117884972688,2
heavy_00,heavy,M1,0.9633005961039386,0.03669940389606141,2
heavy_00,heavy,M2,0.9652872182005319,0.03471278179946813,2
heavy_00,heavy,M3,0.9657182941679736,0.03428170583202639,2
heavy_00,heavy,M4,0.9674873966525247,0.0325126033474753,2
heavy_00,heavy,M5,0.9672465125983118,0.03275348740168815,2
heavy_01,heavy,M1,0.9640423800360971,0.0359576199639029,2
heavy_01,heavy,M2,0.9659422759262627,0.034057724073737305,2
heavy_01,heavy,M3,0.9663570262550246,0.03364297374497538,2
heavy_01,heavy,M4,0.9680606865819555,0.03193931341804446,2
heavy_01,heavy,M5,0.967828231863713,0.03217176813628697,2
heavy_02,heavy,M1,0.9620635663527084,0.0379364336472916,2
heavy_02,heavy,M2,0.9641859622385098,0.03581403776149017,2
heavy_02,heavy,M3,0.9646522449898093,0.03534775501019072,2
heavy_02,heavy,M4,0.9665205168016957,0.033479483198304294,2
heavy_02,heavy,M5,0.966265863101002,0.03373413689899796,2
heavy_03,heavy,M1,0.9631867025278289,0.0368132974721711,2
heavy_03,heavy,M2,0.9650517065006218,0.034948293499378225,2
heavy_03,heavy,M3,0.9655353885051523,0.0344646114948477,2
heavy_03,heavy,M4,0.967206094270959,0.03279390572904095,2
heavy_03,heavy,M5,0.9669697000601088,0.03303029993989115,2
heavy_04,heavy,M1,0.9640949534107531,0.03590504658924687,2
heavy_04,heavy,M2,0.9659773180848282,0.03402268191517177,2
heavy_04,heavy,M3,0.9663962644712756,0.03360373552872442,2
heavy_04,heavy,M4,0.968086410423115,0.03191358957688495,2
heavy_04,heavy,M5,0.9678548936055432,0.03214510639445678,2
heavy_05,heavy,M1,0.9631150249383678,0.03688497506163224,2
heavy_05,heavy,M2,0.9651519505650835,0.034848049434916484,2
heavy_05,heavy,M3,0.9655776942806259,0.0344223057193741,2
heavy_05,heavy,M4,0.9673855419309247,0.03261445806907526,2
heavy_05,heavy,M5,0.9671412823578663,0.03285871764213366,2
heavy_06,heavy,M1,0.9630602283298614,0.03693977167013862,2
heavy_06,heavy,M2,0.9649731180402868,0.03502688195971315,2
heavy_06,heavy,M3,0.9654487477676852,0.03455125223231481,2
heavy_06,heavy,M4,0.9671585661666405,0.03284143383335947,2
heavy_06,heavy,M5,0.9669189966444307,0.033081003355569294,2
heavy_07,heavy,M1,0.9622749159142363,0.037725084085763694,2
heavy_07,heavy,M2,0.9642612073988018,0.035738792601198166,2
heavy_07,heavy,M3,0.9647617736486822,0.03523822635131779,2
heavy_07,heavy,M4,0.9665250712059659,0.03347492879403413,2
heavy_07,heavy,M5,0.966277424571267,0.033722575428733026,2
heavy_08,heavy,M1,0.9633891603428666,0.03661083965713341,2
heavy_08,heavy,M2,0.9653329536984938,0.03466704630150619,2
heavy_08,heavy,M3,0.9657740257429641,0.034225974257035885,2
heavy_08,heavy,M4,0.9675096760948448,0.03249032390515516,2
heavy_08,heavy,M5,0.9672711425528842,0.032728857447115844,2
heavy_09,heavy,M1,0.9635667980214211,0.03643320197857891,2
heavy_09,heavy,M2,0.9654922255020972,0.034507774497902766,2
heavy_09,heavy,M3,0.9659274344609033,0.034072565539096655,2
heavy_09,heavy,M4,0.9676488780428808,0.0323511219571192,2
heavy_09,heavy,M5,0.9674124253946763,0.03258757460532369,2
handling_00,handling,M1,0.9552963841455264,0.04470361585447358,2
handling_00,handling,M2,0.9512371456804454,0.04876285431955463,2
handling_00,handling,M3,0.9586012580327462,0.041398741967253794,2
handling_00,handling,M4,0.9552210782091659,0.04477892179083409,2
handling_00,handling,M5,0.9547740592531166,0.04522594074688335,2
handling_01,handling,M1,0.9573210266116193,0.04267897338838067,2
handling_01,handling,M2,0.9541983396616376,0.045801660338362415,2
handling_01,handling,M3,0.9601892627674018,0.0398107372325982,2
handling_01,handling,M4,0.957448200294492,0.04255179970550804,2
handling_01,handling,M5,0.9570768358965636,0.04292316410343644,2
handling_02,handling,M1,0.9557233654569975,0.04427663454300246,2
handling_02,handling,M2,0.951480330043778,0.048519669956222033,2
handling_02,handling,M3,0.959020695620656,0.04097930437934405,2
handling_02,handling,M4,0.9555072797705336,0.044492720229466376,2
handling_02,handling,M5,0.9550555831483766,0.044944416851623425,2
handling_03,handling,M1,0.9576038551731463,0.04239614482685372,2
handling_03,handling,M2,0.9541472775580924,0.045852722441907634,2
handling_03,handling,M3,0.960529466991065,0.039470533008934994,2
handling_03,handling,M4,0.9575205114119648,0.042479488588035186,2
handling_03,handling,M5,0.9571347145426279,0.042865285457372115,2
handling_04,handling,M1,0.9587339835182132,0.04126601648178685,2
handling_04,handling,M2,0.9555402073837309,0.04445979261626909,2
handling_04,handling,M3,0.9614862305273296,0.03851376947267038,2
handling_04,handling,M4,0.9586558300418382,0.041344169958161814,2
handling_04,handling,M5,0.9582970386110689,0.04170296138893115,2
handling_05,handling,M1,0.9574369776092476,0.04256302239075238,2
handling_05,handling,M2,0.9537793270946092,0.04622067290539078,2
handling_05,handling,M3,0.9604272304090515,0.039572769590948464,2
handling_05,handling,M4,0.9572705956285428,0.042729404371457225,2
handling_05,handling,M5,0.9568720490496769,0.04312795095032307,2
handling_06,handling,M1,0.9595967856595579,0.04040321434044214,2
handling_06,handling,M2,0.9565929652373185,0.043407034762681485,2
handling_06,handling,M3,0.9622225967690179,0.03777740323098211,2
handling_06,handling,M4,0.9595246622536545,0.040475337746345486,2
handling_06,handling,M5,0.9591854296919359,0.040814570308064124,2
handling_07,handling,M1,0.9590229242435475,0.040977075756452486,2
handling_07,handling,M2,0.9559070831392528,0.04409291686074723,2
handling_07,handling,M3,0.9617297062285572,0.038270293771442754,2
handling_07,handling,M4,0.958951931156592,0.04104806884340795,2
handling_07,handling,M5,0.9586005698708063,0.04139943012919367,2
handling_08,handling,M1,0.956027689188916,0.04397231081108399,2
handling_08,handling,M2,0.9522185825417044,0.04778141745829556,2
handling_08,handling,M3,0.9591976215803772,0.04080237841962275,2
handling_08,handling,M4,0.9559691984212206,0.044030801578779366,2
handling_08,handling,M5,0.9555451776611862,0.044454822338813815,2
handling_09,handling,M1,0.9568093034792948,0.043190696520705174,2
handling_09,handling,M2,0.9529834061979267,0.04701659380207335,2
handling_09,handling,M3,0.9599002368756665,0.0400997631243335,2
handling_09,handling,M4,0.9566445721603029,0.04335542783969715,2
handling_09,handling,M5,0.9562291661425996,0.04377083385740044,2
nominal_00,nominal,M1,0.9568212877704033,0.04317871222959668,3
nominal_00,nominal,M2,0.9580786887068101,0.04192131129318988,3
nominal_00,nominal,M3,0.960238065023218,0.03976193497678204,3
nominal_00,nominal,M4,0.9612764226809379,0.038723577319062064,3
nominal_00,nominal,M5,0.9609284498258315,0.03907155017416852,3
nominal_01,nominal,M1,0.9584442996271533,0.04155570037284673,3
nominal_01,nominal,M2,0.9595954062632223,0.04040459373677774,3
nominal_01,nominal,M3,0.9615742747131873,0.03842572528681265,3
nominal_01,nominal,M4,0.9625527323071464,0.03744726769285356,3
nominal_01,nominal,M5,0.9622283804428622,0.037771619557137814,3
nominal_02,nominal,M1,0.959329478456158,0.040670521543841986,3
nominal_02,nominal,M2,0.960362162109137,0.03963783789086295,3
nominal_02,nominal,M3,0.962235880123629,0.03776411987637096,3
nominal_02,nominal,M4,0.963134845227763,0.03686515477223695,3
nominal_02,nominal,M5,0.9628289822534113,0.03717101774658871,3
nominal_03,nominal,M1,0.9571180290627795,0.04288197093722046,3
nominal_03,nominal,M2,0.9582822481271993,0.04171775187280069,3
nominal_03,nominal,M3,0.9603948195370776,0.039605180462922385,3
nominal_03,nominal,M4,0.9613743729358467,0.03862562706415329,3
nominal_03,nominal,M5,0.9610365200826037,0.03896347991739635,3
nominal_04,nominal,M1,0.9580730655993186,0.041926934400681404,3
nominal_04,nominal,M2,0.9592635876480514,0.04073641235194858,3
nominal_04,nominal,M3,0.961285260499166,0.03871473950083404,3
nominal_04,nominal,M4,0.9622880622462474,0.03771193775375259,3
nominal_04,nominal,M5,0.9619570961820626,0.0380429038179374,3
nominal_05,nominal,M1,0.9583942957652348,0.04160570423476517,3
nominal_05,nominal,M2,0.9595009376699257,0.040499062330074276,3
nominal_05,nominal,M3,0.9614773584045534,0.038522641595446605,3
nominal_05,nominal,M4,0.9624262216897245,0.03757377831027553,3
nominal_05,nominal,M5,0.9621048725481225,0.03789512745187751,3
nominal_06,nominal,M1,0.959008296267379,0.040991703732620954,3
nominal_06,nominal,M2,0.9600397101094043,0.039960289890595746,3
nominal_06,nominal,M3,0.9619432744561007,0.03805672554389927,3
nominal_06,nominal,M4,0.9628401391881524,0.037159860811847634,3
nominal_06,nominal,M5,0.9625314151783014,0.03746858482169857,3
nominal_07,nominal,M1,0.9586946087192494,0.041305391280750614,3
nominal_07,nominal,M2,0.9598230275333384,0.04017697246666163,3
nominal_07,nominal,M3,0.961774622344154,0.03822537765584599,3
nominal_07,nominal,M4,0.9627394894419672,0.03726051055803281,3
nominal_07,nominal,M5,0.9624191548841148,0.03758084511588522,3
nominal_08,nominal,M1,0.9594001783299635,0.04059982167003651,3
nominal_08,nominal,M2,0.9603945764833101,0.03960542351668994,3
nominal_08,nominal,M3,0.9622560229293191,0.03774397707068089,3
nominal_08,nominal,M4,0.9631284277563787,0.03687157224362125,3
nominal_08,nominal,M5,0.9628263933668948,0.037173606633105205,3
nominal_09,nominal,M1,0.9581840917947645,0.04181590820523551,3
nominal_09,nominal,M2,0.9593817451760762,0.04061825482392378,3
nominal_09,nominal,M3,0.9613940357110737,0.038605964288926264,3
nominal_09,nominal,M4,0.962402219979487,0.03759778002051295,3
nominal_09,nominal,M5,0.9620716866118824,0.03792831338811764,3
heavy_00,heavy,M1,0.962862921190187,0.037137078809812984,3
heavy_00,heavy,M2,0.9649367571387508,0.03506324286124918,3
heavy_00,heavy,M3,0.9652993488715397,0.034700651128460325,3
heavy_00,heavy,M4,0.9671365130388831,0.03286348696111685,3
heavy_00,heavy,M5,0.9668959516582455,0.03310404834175451,3
heavy_01,heavy,M1,0.9632130410960743,0.03678695890392569,3
heavy_01,heavy,M2,0.9653989503967222,0.03460104960327781,3
heavy_01,heavy,M3,0.9656956793832324,0.03430432061676758,3
heavy_01,heavy,M4,0.9676222349736511,0.032377765026348926,3
heavy_01,heavy,M5,0.9673795541814215,0.03262044581857848,3
heavy_02,heavy,M1,0.964604217874922,0.03539578212507799,3
heavy_02,heavy,M2,0.9665492267093837,0.0334507732906163,3
heavy_02,heavy,M3,0.966850257931432,0.03314974206856802,3
heavy_02,heavy,M4,0.9685935880143659,0.0314064119856341,3
heavy_02,heavy,M5,0.968369213351221,0.03163078664877905,3
heavy_03,heavy,M1,0.9633813020081795,0.03661869799182049,3
heavy_03,heavy,M2,0.9655111354735187,0.034488864526481255,3
heavy_03,heavy,M3,0.9658169401094227,0.03418305989057735,3
heavy_03,heavy,M4,0.9677005070252686,0.03229949297473145,3
heavy_03,heavy,M5,0.9674612366884926,0.0325387633115074,3
heavy_04,heavy,M1,0.9637354004233275,0.036264599576672496,3
heavy_04,heavy,M2,0.9657947508743253,0.034205249125674686,3
heavy_04,heavy,M3,0.9661057092893528,0.0338942907106472,3
heavy_04,heavy,M4,0.9679361999614884,0.032063800038511614,3
heavy_04,heavy,M5,0.9677018013841533,0.03229819861584671,3
heavy_05,heavy,M1,0.9619632757268083,0.03803672427319171,3
heavy_05,heavy,M2,0.9642056206878674,0.035794379312132585,3
heavy_05,heavy,M3,0.9645654256869183,0.035434574313081724,3
heavy_05,heavy,M4,0.9665289945358114,0.033471005464188575,3
heavy_05,heavy,M5,0.966275881127916,0.03372411887208404,3
heavy_06,heavy,M1,0.9640715727291297,0.03592842727087031,3
heavy_06,heavy,M2,0.9661290774968248,0.03387092250317525,3
heavy_06,heavy,M3,0.9664180665666027,0.033581933433397326,3
heavy_06,heavy,M4,0.9682482531567387,0.03175174684326132,3
heavy_06,heavy,M5,0.9680162304463273,0.03198376955367266,3
heavy_07,heavy,M1,0.9629667269674487,0.03703327303255133,3
heavy_07,heavy,M2,0.9649928503192032,0.03500714968079677,3
heavy_07,heavy,M3,0.9653672056953236,0.03463279430467636,3
heavy_07,heavy,M4,0.9671668106318214,0.032833189368178584,3
heavy_07,heavy,M5,0.9669288500642358,0.03307114993576421,3
heavy_08,heavy,M1,0.964754656900672,0.03524534309932803,3
heavy_08,heavy,M2,0.9665938765624532,0.033406123437546786,3
heavy_08,heavy,M3,0.9669296745262437,0.033070325473756323,3
heavy_08,heavy,M4,0.9685873818200793,0.03141261817992069,3
heavy_08,heavy,M5,0.9683681600141989,0.0316318399858011,3
heavy_09,heavy,M1,0.9622582512647108,0.03774174873528924,3
heavy_09,heavy,M2,0.9643191770794768,0.035680822920523214,3
heavy_09,heavy,M3,0.9647283307591964,0.035271669240803605,3
heavy_09,heavy,M4,0.9665515647689132,0.03344843523108676,3
heavy_09,heavy,M5,0.9663075115599324,0.03369248844006756,3
handling_00,handling,M1,0.9564525954169644,0.04354740458303563,3
handling_00,handling,M2,0.9530070162649588,0.04699298373504124,3
handling_00,handling,M3,0.9595044966700664,0.04049550332993357,3
handling_00,handling,M4,0.9565425228985703,0.043457477101429665,3
handling_00,handling,M5,0.9561415245932019,0.0438584754067981,3
handling_01,handling,M1,0.9589292333358075,0.041070766664192515,3
handling_01,handling,M2,0.95592154701283,0.04407845298716995,3
handling_01,handling,M3,0.9616284707975646,0.03837152920243536,3
handling_01,handling,M4,0.9589509926371913,0.0410490073628087,3
handling_01,handling,M5,0.9586023192961584,0.041397680703841644,3
handling_02,handling,M1,0.9577174923238883,0.04228250767611175,3
handling_02,handling,M2,0.9541853028892973,0.04581469711070274,3
handling_02,handling,M3,0.9606636562395775,0.0393363437604225,3
handling_02,handling,M4,0.9576075352655421,0.0423924647344579,3
handling_02,handling,M5,0.9572169086293351,0.04278309137066494,3
handling_03,handling,M1,0.9573097375650884,0.042690262434911586,3
handling_03,handling,M2,0.9537791919469125,0.04622080805308748,3
handling_03,handling,M3,0.9602970238448796,0.03970297615512042,3
handling_03,handling,M4,0.9572479612175249,0.04275203878247513,3
handling_03,handling,M5,0.9568526907450879,0.04314730925491206,3
handling_04,handling,M1,0.9582100435518828,0.04178995644811723,3
handling_04,handling,M2,0.9547528145006703,0.04524718549932971,3
handling_04,handling,M3,0.961090935500687,0.03890906449931297,3
handling_04,handling,M4,0.958076349074776,0.04192365092522399,3
handling_04,handling,M5,0.9576955988249817,0.042304401175018325,3
handling_05,handling,M1,0.9570532487890446,0.04294675121095537,3
handling_05,handling,M2,0.953331927022637,0.04666807297736297,3
handling_05,handling,M3,0.9601117320408799,0.03988826795912015,3
handling_05,handling,M4,0.9569298355695881,0.043070164430411895,3
handling_05,handling,M5,0.9565210740514251,0.04347892594857494,3
handling_06,handling,M1,0.9570463803662036,0.0429536196337964,3
handling_06,handling,M2,0.95379909066293,0.046200909337069995,3
handling_06,handling,M3,0.9599880059928729,0.04001199400712707,3
handling_06,handling,M4,0.9571607361031111,0.04283926389688886,3
handling_06,handling,M5,0.9567777152096155,0.04322228479038448,3
handling_07,handling,M1,0.956570620463749,0.043429379536251034,3
handling_07,handling,M2,0.9526424221785863,0.0473575778214137,3
handling_07,handling,M3,0.9597256445518509,0.04027435544814906,3
handling_07,handling,M4,0.9564122342981815,0.04358776570181855,3
handling_07,handling,M5,0.9559862029140543,0.04401379708594566,3
handling_08,handling,M1,0.9579100316743885,0.042089968325611515,3
handling_08,handling,M2,0.9543773607173804,0.04562263928261956,3
handling_08,handling,M3,0.9608388183198525,0.03916118168014748,3
handling_08,handling,M4,0.9577727582235434,0.04222724177645665,3
handling_08,handling,M5,0.9573844817327655,0.04261551826723453,3
handling_09,handling,M1,0.9571746038879062,0.042825396112093794,3
handling_09,handling,M2,0.9537824470153664,0.04621755298463359,3
handling_09,handling,M3,0.9601411400694498,0.03985885993055016,3
handling_09,handling,M4,0.9571986266257508,0.04280137337424916,3
handling_09,handling,M5,0.9568092942717561,0.043190705728243906,3
nominal_00,nominal,M1,0.9592185410584415,0.04078145894155849,4
nominal_00,nominal,M2,0.9607370443365564,0.03926295566344362,4
nominal_00,nominal,M3,0.9622995220723032,0.03770047792769682,4
nominal_00,nominal,M4,0.9635640939302184,0.03643590606978164,4
nominal_00,nominal,M5,0.9632538831355636,0.03674611686443641,4
nominal_01,nominal,M1,0.9586954319881399,0.04130456801186011,4
nominal_01,nominal,M2,0.9602164698367331,0.039783530163266856,4
nominal_01,nominal,M3,0.9618280108929639,0.03817198910703612,4
nominal_01,nominal,M4,0.9630916820674862,0.03690831793251381,4
nominal_01,nominal,M5,0.9627765360569499,0.037223463943050095,4
nominal_02,nominal,M1,0.958435118307771,0.04156488169222905,4
nominal_02,nominal,M2,0.9599413478799077,0.0400586521200923,4
nominal_02,nominal,M3,0.9615788524673472,0.0384211475326528,4
nominal_02,nominal,M4,0.9628310957136398,0.037168904286360216,4
nominal_02,nominal,M5,0.9625144242226951,0.037485575777304936,4
nominal_03,nominal,M1,0.9574551715933057,0.04254482840669427,4
nominal_03,nominal,M2,0.9590984897355618,0.04090151026443822,4
nominal_03,nominal,M3,0.9608233277816856,0.039176672218314446,4
nominal_03,nominal,M4,0.9621579191453903,0.037842080854609716,4
nominal_03,nominal,M5,0.9618245089586308,0.03817549104136919,4
nominal_04,nominal,M1,0.9600418576187951,0.039958142381204875,4
nominal_04,nominal,M2,0.9612835536661312,0.03871644633386884,4
nominal_04,nominal,M3,0.962794198158561,0.03720580184143896,4
nominal_04,nominal,M4,0.9638720242433013,0.03612797575669868,4
nominal_04,nominal,M5,0.9635856485950021,0.036414351404997936,4
nominal_05,nominal,M1,0.9593107333620922,0.04068926663790784,4
nominal_05,nominal,M2,0.960757531067776,0.03924246893222405,4
nominal_05,nominal,M3,0.9623180727323553,0.037681927267644744,4
nominal_05,nominal,M4,0.9635370324592955,0.03646296754070455,4
nominal_05,nominal,M5,0.9632313934143858,0.036768606585614205,4
nominal_06,nominal,M1,0.9577752695229509,0.04222473047704911,4
nominal_06,nominal,M2,0.9591806214988301,0.0408193785011699,4
nominal_06,nominal,M3,0.9608917934241675,0.03910820657583247,4
nominal_06,nominal,M4,0.9620724017005521,0.03792759829944792,4
nominal_06,nominal,M5,0.9617552364124436,0.03824476358755635,4
nominal_07,nominal,M1,0.957941052316773,0.042058947683227044,4
nominal_07,nominal,M2,0.9593920803148965,0.040607919685103466,4
nominal_07,nominal,M3,0.961082739586797,0.03891726041320298,4
nominal_07,nominal,M4,0.9622954303615291,0.03770456963847091,4
nominal_07,nominal,M5,0.9619772010098189,0.03802279899018113,4
nominal_08,nominal,M1,0.9592404073709041,0.0407595926290959,4
nominal_08,nominal,M2,0.9605059312567775,0.03949406874322248,4
nominal_08,nominal,M3,0.9620872263257262,0.037912773674273814,4
nominal_08,nominal,M4,0.9631775220144618,0.03682247798553817,4
nominal_08,nominal,M5,0.9628826357125454,0.0371173642874546,4
nominal_09,nominal,M1,0.9591327596474016,0.040867240352598366,4
nominal_09,nominal,M2,0.9605488338535769,0.03945116614642308,4
nominal_09,nominal,M3,0.9621280314508267,0.037871968549173296,4
nominal_09,nominal,M4,0.9633250887821949,0.036674911217805084,4
nominal_09,nominal,M5,0.9630196933036095,0.03698030669639052,4
heavy_00,heavy,M1,0.9641280980438189,0.03587190195618106,4
heavy_00,heavy,M2,0.9659761997948455,0.0340238002051545,4
heavy_00,heavy,M3,0.9663823220923181,0.03361767790768189,4
heavy_00,heavy,M4,0.9680493075416615,0.03195069245833848,4
heavy_00,heavy,M5,0.967821660787885,0.03217833921211499,4
heavy_01,heavy,M1,0.9625310666918873,0.03746893330811274,4
heavy_01,heavy,M2,0.9644804867463445,0.035519513253655544,4
heavy_01,heavy,M3,0.9649513968145341,0.035048603185465876,4
heavy_01,heavy,M4,0.9666913903509795,0.03330860964902049,4
heavy_01,heavy,M5,0.966449391199904,0.03355060880009597,4
heavy_02,heavy,M1,0.9644138288280464,0.03558617117195362,4
heavy_02,heavy,M2,0.9663659138564913,0.03363408614350871,4
heavy_02,heavy,M3,0.9667135852761777,0.03328641472382232,4
heavy_02,heavy,M4,0.9684662777294019,0.03153372227059814,4
heavy_02,heavy,M5,0.9682360616815112,0.03176393831848878,4
heavy_03,heavy,M1,0.9638277256202477,0.036172274379752345,4
heavy_03,heavy,M2,0.9658246432718154,0.034175356728184614,4
heavy_03,heavy,M3,0.9661927105550412,0.03380728944495881,4
heavy_03,heavy,M4,0.9679785281076337,0.03202147189236626,4
heavy_03,heavy,M5,0.9677427440366813,0.03225725596331874,4
heavy_04,heavy,M1,0.9621716303980978,0.03782836960190217,4
heavy_04,heavy,M2,0.9643744477036781,0.035625552296321916,4
heavy_04,heavy,M3,0.9647775280741551,0.035222471925844934,4
heavy_04,heavy,M4,0.9667151713546611,0.03328482864533888,4
heavy_04,heavy,M5,0.9664603024337534,0.03353969756624664,4
heavy_05,heavy,M1,0.962620349513076,0.03737965048692404,4
heavy_05,heavy,M2,0.964761256066431,0.03523874393356896,4
heavy_05,heavy,M3,0.9651570973420056,0.03484290265799439,4
heavy_05,heavy,M4,0.9670503496887022,0.03294965031129782,4
heavy_05,heavy,M5,0.966800702907053,0.033199297092947,4
heavy_06,heavy,M1,0.9637040572067863,0.03629594279321369,4
heavy_06,heavy,M2,0.9655955591379666,0.034404440862033425,4
heavy_06,heavy,M3,0.9660126493967818,0.033987350603218225,4
heavy_06,heavy,M4,0.9677133347957292,0.032286665204270815,4
heavy_06,heavy,M5,0.9674810456181758,0.03251895438182417,4
heavy_07,heavy,M1,0.965151490138734,0.034848509861265975,4
heavy_07,heavy,M2,0.9669505483893067,0.03304945161069328,4
heavy_07,heavy,M3,0.967312603922946,0.032687396077053954,4
heavy_07,heavy,M4,0.9689441921951005,0.03105580780489947,4
heavy_07,heavy,M5,0.9687249186271849,0.031275081372815094,4
heavy_08,heavy,M1,0.9641285132829244,0.03587148671707563,4
heavy_08,heavy,M2,0.9659760411542386,0.03402395884576137,4
heavy_08,heavy,M3,0.9663819524618331,0.033618047538166884,4
heavy_08,heavy,M4,0.9680483048928059,0.03195169510719409,4
heavy_08,heavy,M5,0.9678207477022974,0.032179252297702576,4
heavy_09,heavy,M1,0.9618556156833651,0.038144384316634916,4
heavy_09,heavy,M2,0.9639743584762279,0.03602564152377208,4
heavy_09,heavy,M3,0.9644300017126453,0.03556999828735474,4
heavy_09,heavy,M4,0.9663019818432966,0.03369801815670337,4
heavy_09,heavy,M5,0.9660481623765388,0.03395183762346121,4
handling_00,handling,M1,0.9570474934758147,0.04295250652418525,4
handling_00,handling,M2,0.9533388850130933,0.04666111498690673,4
handling_00,handling,M3,0.9600374502005542,0.0399625497994458,4
handling_00,handling,M4,0.9568363498610272,0.04316365013897283,4
handling_00,handling,M5,0.956436775751949,0.043563224248051036,4
handling_01,handling,M1,0.9568929969033197,0.04310700309668025,4
handling_01,handling,M2,0.9531021942193426,0.04689780578065739,4
handling_01,handling,M3,0.9599165258908573,0.0400834741091427,4
handling_01,handling,M4,0.9566604720133881,0.04333952798661189,4
handling_01,handling,M5,0.9562546265431167,0.04374537345688334,4
handling_02,handling,M1,0.957840270627155,0.042159729372844956,4
handling_02,handling,M2,0.954394361731274,0.04560563826872599,4
handling_02,handling,M3,0.9606910801794075,0.03930891982059248,4
handling_02,handling,M4,0.9576731903487459,0.04232680965125413,4
handling_02,handling,M5,0.9572966969892133,0.04270330301078673,4
handling_03,handling,M1,0.9571094518468449,0.04289054815315507,4
handling_03,handling,M2,0.9532291014239808,0.04677089857601924,4
handling_03,handling,M3,0.9601294421265189,0.03987055787348115,4
handling_03,handling,M4,0.9568064163447015,0.04319358365529846,4
handling_03,handling,M5,0.9563983777053068,0.04360162229469322,4
handling_04,handling,M1,0.9563954929455496,0.0436045070544504,4
handling_04,handling,M2,0.9522229483490386,0.047777051650961355,4
handling_04,handling,M3,0.9595511316875125,0.04044886831248751,4
handling_04,handling,M4,0.9560384334291276,0.04396156657087236,4
handling_04,handling,M5,0.9556061139723727,0.04439388602762728,4
handling_05,handling,M1,0.9565469536923127,0.043453046307687315,4
handling_05,handling,M2,0.9523914464508252,0.047608553549174815,4
handling_05,handling,M3,0.9596831688798851,0.04031683112011486,4
handling_05,handling,M4,0.9561778344426102,0.043822165557389825,4
handling_05,handling,M5,0.9557483234286408,0.0442516765713592,4
handling_06,handling,M1,0.9579003582026462,0.042099641797353815,4
handling_06,handling,M2,0.9544841599810058,0.045515840018994225,4
handling_06,handling,M3,0.9607378536120289,0.0392621463879711,4
handling_06,handling,M4,0.9577442666683977,0.04225573333160226,4
handling_06,handling,M5,0.9573699214208762,0.04263007857912382,4
handling_07,handling,M1,0.9575137549473677,0.04248624505263232,4
handling_07,handling,M2,0.953902735630304,0.04609726436969597,4
handling_07,handling,M3,0.9604345836181634,0.03956541638183664,4
handling_07,handling,M4,0.9572976571024174,0.04270234289758257,4
handling_07,handling,M5,0.9569087275193164,0.04309127248068356,4
handling_08,handling,M1,0.9573414022663036,0.0426585977336964,4
handling_08,handling,M2,0.9535141362308825,0.04648586376911745,4
handling_08,handling,M3,0.9603271381420924,0.03967286185790764,4
handling_08,handling,M4,0.9570338471303604,0.04296615286963956,4
handling_08,handling,M5,0.956631504776742,0.04336849522325803,4
handling_09,handling,M1,0.9561056878006666,0.043894312199333374,4
handling_09,handling,M2,0.9523424499982541,0.047657550001745874,4
handling_09,handling,M3,0.959203460300404,0.04079653969959596,4
handling_09,handling,M4,0.9559922914983994,0.04400770850160063,4
handling_09,handling,M5,0.9555780709393098,0.0444219290606902,4
nominal_00,nominal,M1,0.9595282713169171,0.04047172868308291,5
nominal_00,nominal,M2,0.9609754896951567,0.03902451030484333,5
