design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable
test,nominal_09,nominal,M4,0.9589816525116173,True
test,nominal_09,nominal,LTI_1,0.9580187368275079,True
test,nominal_09,nominal,LTI_2,0.9578871481096831,True
test,nominal_09,nominal,LTI_3,0.9584836954507642,True
test,nominal_09,nominal,LTI_5,0.9588018997860829,True
test,nominal_09,nominal,LTI_8,0.9587698053156233,True
test,nominal_09,nominal,LTI_10,0.9588135251045355,True
test,heavy_00,heavy,M4,0.9629707785636318,True
test,heavy_00,heavy,LTI_1,0.962145967684875,True
test,heavy_00,heavy,LTI_2,0.9620327289988603,True
test,heavy_00,heavy,LTI_3,0.9625450791096662,True
test,heavy_00,heavy,LTI_5,0.9628173167750917,True
test,heavy_00,heavy,LTI_8,0.9627898918158742,True
test,heavy_00,heavy,LTI_10,0.9628272488515182,True
test,heavy_01,heavy,M4,0.9647980396994106,True
test,heavy_01,heavy,LTI_1,0.964057428276658,True
test,heavy_01,heavy,LTI_2,0.9639561380699831,True
test,heavy_01,heavy,LTI_3,0.9644151832387904,True
test,heavy_01,heavy,LTI_5,0.9646598741497148,True
test,heavy_01,heavy,LTI_8,0.9646352002675216,True
test,heavy_01,heavy,LTI_10,0.9646688112250572,True
test,heavy_02,heavy,M4,0.9649686690093948,True
test,heavy_02,heavy,LTI_1,0.9642386465419571,True
test,heavy_02,heavy,LTI_2,0.9641388616480322,True
test,heavy_02,heavy,LTI_3,0.9645911957383035,True
test,heavy_02,heavy,LTI_5,0.9648324240803713,True
test,heavy_02,heavy,LTI_8,0.9648080957949414,True
test,heavy_02,heavy,LTI_10,0.9648412361734781,True
test,heavy_03,heavy,M4,0.9645567692860264,True
test,heavy_03,heavy,LTI_1,0.96379633745754,True
test,heavy_03,heavy,LTI_2,0.9636922286860166,True
test,heavy_03,heavy,LTI_3,0.9641638383189148,True
test,heavy_03,heavy,LTI_5,0.9644150098705679,True
test,heavy_03,heavy,LTI_8,0.9643896892401065,True
test,heavy_03,heavy,LTI_10,0.9644241808322875,True
test,heavy_04,heavy,M4,0.9647293792279573,True
test,heavy_04,heavy,LTI_1,0.9640137762818779,True
test,heavy_04,heavy,LTI_2,0.9639160697701779,True
test,heavy_04,heavy,LTI_3,0.9643591890778316,True
test,heavy_04,heavy,LTI_5,0.9645957203567305,True
test,heavy_04,heavy,LTI_8,0.9645718589221981,True
test,heavy_04,heavy,LTI_10,0.964604363728504,True
test,heavy_05,heavy,M4,0.9646002583808865,True
test,heavy_05,heavy,LTI_1,0.9638664891689881,True
test,heavy_05,heavy,LTI_2,0.9637662022292857,True
test,heavy_05,heavy,LTI_3,0.9642208308754064,True
test,heavy_05,heavy,LTI_5,0.9644633036963307,True
test,heavy_05,heavy,LTI_8,0.9644388492069517,True
test,heavy_05,heavy,LTI_10,0.9644721615418721,True
test,heavy_06,heavy,M4,0.9647334258948859,True
test,heavy_06,heavy,LTI_1,0.9640190220741885,True
test,heavy_06,heavy,LTI_2,0.9639214801600473,True
test,heavy_06,heavy,LTI_3,0.9643638544161093,True
test,heavy_06,heavy,LTI_5,0.9645999899100496,True
test,heavy_06,heavy,LTI_8,0.96457616832771,True
test,heavy_06,heavy,LTI_10,0.9646086188505298,True
test,heavy_07,heavy,M4,0.9649542316779739,True
test,heavy_07,heavy,LTI_1,0.964256274188029,True
test,heavy_07,heavy,LTI_2,0.9641610623577564,True
test,heavy_07,heavy,LTI_3,0.9645930328416291,True
test,heavy_07,heavy,LTI_5,0.9648237855112349,True
test,heavy_07,heavy,LTI_8,0.9648005016161497,True
test,heavy_07,heavy,LTI_10,0.964832219978601,True
test,heavy_08,heavy,M4,0.9645846720289026,True
test,heavy_08,heavy,LTI_1,0.963853407997946,True
test,heavy_08,heavy,LTI_2,0.9637534737302254,True
test,heavy_08,heavy,LTI_3,0.9642065231410093,True
test,heavy_08,heavy,LTI_5,0.9644481746280198,True
test,heavy_08,heavy,LTI_8,0.9644238022977228,True
test,heavy_08,heavy,LTI_10,0.9644570027518384,True
test,heavy_09,heavy,M4,0.9646253603356544,True
test,heavy_09,heavy,LTI_1,0.9638729322982351,True
test,heavy_09,heavy,LTI_2,0.963769976314282,True
test,heavy_09,heavy,LTI_3,0.9642364747986438,True
test,heavy_09,heavy,LTI_5,0.9644850385229824,True
test,heavy_09,heavy,LTI_8,0.9644599772564436,True
test,heavy_09,heavy,LTI_10,0.9644941157387509,True
test,handling_00,handling,M4,0.9554655500831134,True
test,handling_00,handling,LTI_1,0.9543791744213752,True
test,handling_00,handling,LTI_2,0.9542329891682023,True
test,handling_00,handling,LTI_3,0.9549001310501701,True
test,handling_00,handling,LTI_5,0.9552605630440454,True
test,handling_00,handling,LTI_8,0.9552240674261485,True
test,handling_00,handling,LTI_10,0.9552737903755912,True
test,handling_01,handling,M4,0.9534592795564455,True
test,handling_01,handling,LTI_1,0.9521808174650879,True
test,handling_01,handling,LTI_2,0.952007091389843,True
test,handling_01,handling,LTI_3,0.9527965973683932,True
test,handling_01,handling,LTI_5,0.9532196914485451,True
test,handling_01,handling,LTI_8,0.9531769575399012,True
test,handling_01,handling,LTI_10,0.9532351739064271,True
test,handling_02,handling,M4,0.9551050309951771,True
test,handling_02,handling,LTI_1,0.9540264148761693,True
test,handling_02,handling,LTI_2,0.9538811604483101,True
test,handling_02,handling,LTI_3,0.9545438167940293,True
test,handling_02,handling,LTI_5,0.9549016043254499,True
test,handling_02,handling,LTI_8,0.9548653824597145,True
test,handling_02,handling,LTI_10,0.9549147321267666,True
test,handling_03,handling,M4,0.9549558446163824,True
test,handling_03,handling,LTI_1,0.9538222893004095,True
test,handling_03,handling,LTI_2,0.9536694156580622,True
test,handling_03,handling,LTI_3,0.9543664211449642,True
test,handling_03,handling,LTI_5,0.9547422913919009,True
test,handling_03,handling,LTI_8,0.9547042544799335,True
test,handling_03,handling,LTI_10,0.9547560761325653,True
test,handling_04,handling,M4,0.9535911824976543,True
test,handling_04,handling,LTI_1,0.9522389904410086,True
test,handling_04,handling,LTI_2,0.9520543609719989,True
test,handling_04,handling,LTI_3,0.952891676541165,True
test,handling_04,handling,LTI_5,0.9533386149356579,True
test,handling_04,handling,LTI_8,0.9532935267550191,True
test,handling_04,handling,LTI_10,0.9533549473916284,True
test,handling_05,handling,M4,0.9533179369043091,True
test,handling_05,handling,LTI_1,0.9520228580388209,True
test,handling_05,handling,LTI_2,0.951846768508846,True
test,handling_05,handling,LTI_3,0.9526468111656498,True
test,handling_05,handling,LTI_5,0.9530753378403207,True
test,handling_05,handling,LTI_8,0.9530320619359426,True
test,handling_05,handling,LTI_10,0.9530910162921118,True
test,handling_06,handling,M4,0.9542194120885725,True
test,handling_06,handling,LTI_1,0.9529551083314317,True
test,handling_06,handling,LTI_2,0.9527834862873714,True
test,handling_06,handling,LTI_3,0.9535637985311601,True
test,handling_06,handling,LTI_5,0.9539823186369037,True
test,handling_06,handling,LTI_8,0.9539400366949963,True
test,handling_06,handling,LTI_10,0.9539976378816835,True
test,handling_07,handling,M4,0.9551673689590872,True
test,handling_07,handling,LTI_1,0.9540989578670949,True
test,handling_07,handling,LTI_2,0.9539551654520356,True
test,handling_07,handling,LTI_3,0.9546113220239725,True
test,handling_07,handling,LTI_5,0.9549657799277926,True
test,handling_07,handling,LTI_8,0.9549298894698038,True
test,handling_07,handling,LTI_10,0.9549787879321632,True
test,handling_08,handling,M4,0.95393432310094,True
test,handling_08,handling,LTI_1,0.9527167300591315,True
test,handling_08,handling,LTI_2,0.9525517650049057,True
test,handling_08,handling,LTI_3,0.953302410776087,True
test,handling_08,handling,LTI_5,0.9537056693734106,True
test,handling_08,handling,LTI_8,0.9536649082351687,True
test,handling_08,handling,LTI_10,0.9537204387847213,True
test,handling_09,handling,M4,0.953993569885317,True
test,handling_09,handling,LTI_1,0.9528045583944657,True
test,handling_09,handling,LTI_2,0.9526436839863047,True
test,handling_09,handling,LTI_3,0.9533761374564819,True
test,handling_09,handling,LTI_5,0.9537700680869141,True
test,handling_09,handling,LTI_8,0.9537302357537955,True
test,handling_09,handling,LTI_10,0.9537845017322751,True
