severity,method,client,family,tracking_rmse_deg_s,beta_rms_deg,steering_rms_deg,peak_steering_deg,peak_steering_rate_deg_s,peak_lateral_accel_mps2,peak_force_utilization,finite,feasible
moderate,M3,nominal_05,nominal,0.03122820630912595,0.3203960503864815,0.9842781413905876,2.2217673834177285,1.9822858023366885,3.1402672690356828,0.36162428541189406,True,True
moderate,M3,nominal_06,nominal,0.0364380775273531,0.37373809819914916,0.9339203079978011,2.130033768253893,1.9051163357034595,3.118231873601777,0.36004435351392344,True,True
moderate,M3,nominal_07,nominal,0.03792041981981857,0.3583152541917318,0.917132743432418,2.0991292965410375,1.879906603824742,3.12272285873485,0.360777921981559,True,True
moderate,M3,nominal_08,nominal,0.03226190108604254,0.3206033676007845,0.9673754761520028,2.1908641005760163,1.9565133988781802,3.1392706300838262,0.36175372939994915,True,True
moderate,M3,nominal_09,nominal,0.03739680545013618,0.35776587159520806,0.9168698729470142,2.0982634927643513,1.8788336058809072,3.124084311470556,0.3607914502517671,True,True
moderate,M3,heavy_00,heavy,0.04833748588340624,0.46810569632377647,0.907293205870382,2.0857841265670674,1.8710251199189871,3.0714120425961933,0.3567504480632551,True,True
moderate,M3,heavy_01,heavy,0.04130094234355478,0.43678233934002525,0.9552840740647619,2.1736880421517877,1.9427239370861618,3.0850482648626905,0.35754555770112284,True,True
moderate,M3,heavy_02,heavy,0.04216115320654109,0.40908014002480536,0.9343556139816284,2.1346020635404406,1.911118834166193,3.0954795780912234,0.35880598541321806,True,True
moderate,M3,heavy_03,heavy,0.04706595673777857,0.46493017719076135,0.9286827741600563,2.126468199504643,1.9052291375493575,3.0699480953256395,0.3567399462858181,True,True
moderate,M3,heavy_04,heavy,0.04795844075680839,0.45942459713410866,0.8990673522811812,2.069602976601648,1.8571159181663708,3.076748708869999,0.3571271808031625,True,True
moderate,M3,heavy_05,heavy,0.04126508064354621,0.41814349578202425,0.9335455556703245,2.132186489535972,1.9080502019279317,3.094903576030591,0.3584133763494157,True,True
moderate,M3,heavy_06,heavy,0.04042080636726236,0.44491957280570027,0.9768246006131847,2.214041608980385,1.9761281485781956,3.08075325530957,0.35705294745242344,True,True
moderate,M3,heavy_07,heavy,0.04284318166328377,0.45629466559925946,0.971703507062546,2.2060707859958386,1.9703348100153768,3.073125787160876,0.3567002994148669,True,True
moderate,M3,heavy_08,heavy,0.0514590499944099,0.4977709460528181,0.8896004852392527,2.0528080990869872,1.8434276309008741,3.061336842224173,0.3556982578137945,True,True
moderate,M3,heavy_09,heavy,0.04244645337302693,0.421333059420472,0.933260099543674,2.1325084304481736,1.9089852301263555,3.091511307193103,0.35833168086727174,True,True
moderate,M3,handling_00,handling,0.03194382808452348,0.27460061582467793,1.0523638164349376,2.3457567194330515,2.087457785592823,3.1598349506736154,0.36276956075315353,True,True
moderate,M3,handling_01,handling,0.031030362693178874,0.28219953489966104,1.0466047153078901,2.335014701164595,2.078124818126292,3.1576339515083025,0.36253457309501613,True,True
moderate,M3,handling_02,handling,0.032419635104362264,0.2685642237938385,1.0528991846421636,2.346850058705419,2.0885591374400967,3.1616332686714217,0.36298660039155556,True,True
moderate,M3,handling_03,handling,0.038613810915926784,0.25505940169580726,1.1099775433820167,2.451990270575238,2.1781899771059323,3.165157954455651,0.36304293176152264,True,True
moderate,M3,handling_04,handling,0.04023618999131907,0.23173935273154364,1.1109515104068595,2.4536667526330604,2.180342145890302,3.1734994522457094,0.3638855053162077,True,True
moderate,M3,handling_05,handling,0.03398158322198014,0.25085894491847677,1.0692496615661582,2.3763482121126986,2.11393149547743,3.1691885863524907,0.36349527297870676,True,True
moderate,M3,handling_06,handling,0.03410186681680491,0.27966493738909415,1.0752437742080097,2.3884172431537674,2.1236438653038454,3.1561665492330473,0.36240915428138865,True,True
moderate,M3,handling_07,handling,0.03624406079144998,0.2923341684562264,1.099165014794576,2.4330490532955924,2.1612477960860748,3.149722192045444,0.36174963940732446,True,True
moderate,M3,handling_08,handling,0.03263574311235674,0.26837189921821025,1.0474364521817359,2.3372196333140294,2.080577754603047,3.1605204210961566,0.36303810914073675,True,True
moderate,M3,handling_09,handling,0.03463645911299273,0.2529227259754888,1.0726882090162815,2.3830765448680804,2.119686468038672,3.167329952554274,0.3634008326373676,True,True
moderate,M4,nominal_00,nominal,0.03481790653743646,0.31495746463072055,1.011848388305963,2.2742801099269045,2.026766180885612,3.1363152871750457,0.3614042761051177,True,True
moderate,M4,nominal_01,nominal,0.03406773610099211,0.3428890981902475,0.9115026896921751,2.087413338239176,1.8687072249037453,3.130573692325138,0.36113567586751566,True,True
moderate,M4,nominal_02,nominal,0.032407641181157625,0.34186828274932324,0.9285868187993978,2.118730993263941,1.8945847076732505,3.1319887180476975,0.36101585481270476,True,True
moderate,M4,nominal_03,nominal,0.03374616623399973,0.3404475491718573,0.9616055665456661,2.181505874214201,1.948326261223338,3.1274015685403023,0.360856450270954,True,True
moderate,M4,nominal_04,nominal,0.033702777480797044,0.3466434655966556,0.9552813371640504,2.1697237789417216,1.9382538173731942,3.125557507321367,0.36066675440720714,True,True
moderate,M4,nominal_05,nominal,0.03198521413637615,0.3202239579985154,0.9840353123123652,2.221596199289933,1.981642677365458,3.1383598395085794,0.3613988143638372,True,True
moderate,M4,nominal_06,nominal,0.03467035759781662,0.3735275415508547,0.9336367807779724,2.12975118964346,1.904240578214803,3.116147653779104,0.35979695974116194,True,True
moderate,M4,nominal_07,nominal,0.03603040751677651,0.35812472809439627,0.9168759835186887,2.0989204976873816,1.8791068507259714,3.1208518587328458,0.36055326603418736,True,True
moderate,M4,nominal_08,nominal,0.03240619592604746,0.3204354027378729,0.9671404187571362,2.1907198348188173,1.9558895070367788,3.137441705284083,0.36153566572319823,True,True
moderate,M4,nominal_09,nominal,0.03547009073220361,0.35757458226618916,0.9166119095829488,2.0980413733972023,1.8780397728463674,3.122189159805848,0.3605648597228438,True,True
moderate,M4,heavy_00,heavy,0.037900703730756824,0.46718730857188895,0.9060235117851381,2.0828854502827285,1.8659781942807425,3.062170741504034,0.3556310196421111,True,True
moderate,M4,heavy_01,heavy,0.034855150749320385,0.4359606813152233,0.9540326503757693,2.170862235349198,1.9379920033234976,3.076113720851527,0.3564690739471363,True,True
moderate,M4,heavy_02,heavy,0.03521726953745572,0.4083434080549685,0.9332041486135446,2.132020706866488,1.9066600121210697,3.0870383530957684,0.3577849646273374,True,True
moderate,M4,heavy_03,heavy,0.037973788639514894,0.46401914416210843,0.9273839845412989,2.123524593357184,1.9000952063532774,3.0607515448312053,0.3556228631908397,True,True
moderate,M4,heavy_04,heavy,0.03733041519167695,0.4585360516987105,0.8978363425791073,2.066821280397015,1.8522430949225357,3.0676381318771524,0.35602040670017326,True,True
moderate,M4,heavy_05,heavy,0.03393991615784874,0.41738117146257464,0.9323782873737595,2.129538851615991,1.9036234107285872,3.086273936048525,0.35737644803809376,True,True
moderate,M4,heavy_06,heavy,0.03531449231037879,0.44407030528819874,0.9755184592589851,2.2111642297094054,1.9711821139539751,3.0717444034721786,0.3559577733011868,True,True
moderate,M4,heavy_07,heavy,0.03690136084846197,0.45540814684172576,0.9703655690276334,2.203099572058514,1.9651666351740815,3.0639844903989832,0.3555946598328059,True,True
moderate,M4,heavy_08,heavy,0.03916497321771815,0.49675510455265237,0.8882847506463157,2.0497993778736614,1.8381823982955063,3.051669673831459,0.35452663481298297,True,True
moderate,M4,heavy_09,heavy,0.035018096473263885,0.42056034934943687,0.932079985492913,2.1298533041962537,1.904398227027743,3.0828572917708392,0.35728751292993677,True,True
moderate,M4,handling_00,handling,0.033162319799107984,0.2753467511417519,1.0540311876142925,2.350213858438742,2.0940761394760576,3.1725054750995634,0.3642730779834512,True,True
